start,end
嗜碱性粒细胞白血病,嗜酸性粒细胞增多
原发性渗出性淋巴瘤,胸腔积液
肺隐球菌病,发热伴咳嗽、咯...
直肠炎,腹痛
慢脾风,肾阴阳两虚
臂丛神经痛,凝肩
前置胎盘,妊娠晚期或临产...
糖尿病心肌病,一过性心尖部收...
产碱杆菌肺炎,厌食
慢性化脓性鼻窦炎,鼻孔流脓
肠扭转,肠套叠
新生儿低钙血症,惊厥
应激性溃疡,创伤
性交晕厥,紧张
眶底骨折,眼球突出
小儿脑膜瘤,抽搐
卵巢纤维组织来源肿瘤,盆腔包块
血卟啉病性周围神经病,烦躁不安
创伤窒息综合征,胸闷
肠伤寒穿孔,便秘
脑癌,脑沟变宽
双向性室性心动过速,心慌
死精症,精囊增大
高钙血症肾病,木僵
巨细胞病毒感染症,胆道梗阻
输卵管阻塞,下腹疼痛
肠梗阻,便秘伴剧烈腹痛
痒疹,小儿痒疹
颅内占位性病变引起的头痛,视乳头水肿
维生素D缺乏性手足抽搐症,神志不清
获得性维生素K依赖性凝血因子异常,鼻出血
兔热病,败血症
小儿幽门螺杆菌感染,头晕
放射性脊髓病,手足麻木
眼睑炭疽,便秘
慢性胆管炎,胆囊的超敏反应
鼻中隔溃疡,鼻腔干燥及结痂
混睛帐,视力障碍
额颞痴呆,痴呆
小儿过敏性紫瘢,点状出血
高血压脑出血,深昏迷
糖尿病酮症酸中毒,昏睡
小儿先天性肝囊肿,剧烈疼痛
老年人心房纤颤,脉搏短绌
椎体严重楔形变并伴小关节半脱位,剧烈疼痛
胆碱能性荨麻疹,瘙痒
肝囊肿,厌食
肠系膜上静脉血栓形成,腹痛
卵巢无性细胞瘤,腹胀
颈椎后脱位,头颈部活动受限
外阴硬化性苔藓,色素脱失
围绝经期功能失调性子宫出血,月经周期改变
小儿多动症,行为及情绪异常
甲周炎,手指甲周围起皮
老年人腔隙性脑梗死,豆纹动脉闭塞
月经性哮喘,呼吸困难
汗孔角化病,瘙痒
青少年及小儿子宫颈癌,阴道出血
足跟瘀斑,足跟蓝黑色或黑色斑点
甲亢,特别容易饿
梅毒性心血管病,动脉粥样硬化
尿道肉阜,泌尿生殖窦
心肌梗死后心包炎,心肌梗死
着色真菌病,脓性分泌物
皮肤过敏,面部脱皮
Kartagener综合征,脓痰
腹绞痛综合征,腹部不适
二水焦磷酸钙结晶沉积症,结节
眼眶皮样囊肿,视神经萎缩
左心发育不良,呼吸困难
共济失调型脑瘫,肌张力降低
阿米巴肠病,腹泻
天花,斑疹
脉络膜脱离,眼痛
巨球蛋白血症,消瘦
高催乳素血症,晕眩
新型隐球菌性脑膜炎,意识障碍
色厥色脱,活动后气促
乳腺增生,乳头溢液
踝部扭伤,踝部及足背水肿
共济失调,肌张力减低
硬皮病,晨僵
疱疹性咽颊炎,疱疹
继发性肾上腺功能不足,乏力
产后三急,产后便血
乙状窦血栓性静脉炎,低热
单侧肺气肿,衣玉品
系统性红斑狼疮性巩膜炎,乏力
小儿病态窦房结综合征,心力衰竭
尘螨过敏性哮喘,鼻翼扇动
淋巴病,乏力
膝关节创伤性滑膜炎,膝盖扭伤
变应性口炎,丘疹
膈先天性缺损,紫绀
淋菌性结膜炎,睑结膜充血露出...
小儿肝性脑病,少尿
肛管癌,排便不尽感
高原肺水肿,肺通气一血流比例失调
心脏黏液瘤,胸痛
转换性障碍,乏力
无胆色素尿性黄疸综合征,肌肉酸痛
溢饮,恶心
消化道出血,肠管出血
肠系膜上静脉血栓形成,便秘
风搔痒,冬季皮肤瘙痒
脊髓蛛网膜炎,感觉分离
眼睑皮肤弛缓症,眼睑下垂
闭塞性血栓性脉管炎,小腿溃疡
不均匀性脂肪肝,腹痛
眼眶脂肪瘤,眼球突出
结肠息肉和息肉病,便血
特发性面神经瘫痪,泪溢
神经内分泌肿瘤,胃酸缺乏
双胎妊娠,驻站医
阵发性室性心动过速,头晕
肺出血－肾炎综合征,咯血
奋森咽峡炎,咽痛
c胰岛功能性β细胞瘤,低血糖症
西伯利亚立克次体斑疹热,斑丘疹
小儿亚急性甲状腺炎,咽痛
老年人低钠血症,少尿
颅骨骨膜窦,颅骨骨折
急性呼吸衰竭,心脏功能突然失代偿
视神经胶质瘤,眼球震颤
泌尿道肿瘤皮肤转移,丘疹
蜘蛛咬伤,恶心
小儿肠套叠,脱水
气性坏疽病,候亚益
药物过敏性口炎,口咽部水疱状损害
手足皲裂,手脱皮
妊娠合并癫痫,无力
高血压脑出血,颅内压增高
加利福尼亚脑炎,昏迷
卡氏肺囊虫病,肺不张
小儿伯-韦综合征,小头
包涵囊肿,指骨节肥大
儿童精神分裂症,精神障碍
酒精中毒,精神障碍
小儿血管瘤血小板减少综合征,鼻出血
呼吸性细支气管相关的间质性肺疾病,疲劳
颈神经背支卡压症,测试
面神经炎,面部肌肉痉挛
婴儿期短暂性低丙球蛋白血症,细菌感染
肋间神经痛,肋间隙可有压痛
线状IgA大疱性皮肤病,瘙痒
轮状病毒性肠炎,低热
支气管扩张,乏力
脑脓肿,乏力
胃肿瘤,大便色深
Reis-Bucklers角膜营养不良,眼痛
原发性腹膜炎,腹痛
皮脂缺乏症,鳞屑
颈型颈椎病,头颈部活动受限
小儿肥胖通气不良综合征,婴儿过胖
赤膜下垂,两眼干涩
小儿先天性睾丸发育不全,男性乳房大
老年人先天性心血管疾病,颈静脉充盈
婴幼儿外阴阴道炎,尿频
维生素C缺乏病,骨皮质变薄
库欣综合征,低血钾
外阴银屑病,瘙痒
消化系统疾病伴发的精神障碍,腹水
头部脂溢性皮炎,婴儿头皮有黄色结痂
慢性胆管炎,胆囊增大
青光眼睫状体炎综合征,眼痛
其他沙门菌感染,衣玉品
黑色素斑-胃肠多发性息肉综合征,肠出血
低钙血症,手酸
老年人腹主动脉瘤,收缩期杂音
结肠黑变病,结肠黑变
肛门闭锁,儿童大便失禁
尺管综合征,钩骨附近的压痛
四肢淋巴水肿,小腿水肿
良性葡萄胎,休克
张力性气胸,胸闷
播散性黄瘤伴尿崩症,丘疹
口腔颌面部损伤,发绀
急性胆源性胰腺炎,表情淡漠
肾虚腰痛,面色苍白
老年低温症,毓卓
大肠癌,腹部压痛
肝内胆管结石,畏寒
急性胰腺炎,腹膜刺激征
胎盘早剥,妊娠时持续性腹...
喉乳头状瘤,呼吸困难
细菌性脑膜炎,低血压
持续性植物状态,感觉障碍
急性心功能不全,心肺栓塞
帕金森病,面颊明显内陷
毛发囊肿,头发分叉
森林脑炎,乏力
小儿韦格纳肉芽肿,鼻黏膜溃疡
眼球突出,代林彦
色斑,色素斑
老年人心脏淀粉样变性,吞咽困难
外阴汗腺腺癌,脓性分泌物
敌鼠中毒,尿血
无机磷中毒,胃肠道症状
免疫介导性肾脏病,蛋白尿
血灌瞳神,眼白发黄
混合型脑瘫,肢体运动不协调
获得性免疫缺陷综合征的消化系统损害,消瘦
食滞胃脘主证,气滞湿阻
糖尿病性周围神经病,头晕
包涵体性结膜炎,结膜充血
小儿触电与雷击,室颤
先天性腓骨缺如,腓肠肌拉伤
颅内低压性头痛,恶心与呕吐
滑石粉尘肺,呼吸困难
胰腺囊腺癌,内出血
肩锁关节脱位,肩节后脱位
狼疮性肾炎,肝脾肿大
分水岭区脑梗死,动脉粥样硬化
Gardner综合征,黏液便
神经源性膀胱,逼尿肌反射亢进
四肢血管损伤,血肿形成
头皮及颅骨烧伤,组织液渗出
外伤性脑膜炎,恶心
坐骨直肠窝脓肿,持续性疼痛
大骨节病,膝内翻
高血压脑病,意识障碍
单纯性肺嗜酸性粒细胞浸润症,胸闷憋气
抗利尿激素分泌异常综合征,昏睡
腹膜后肿瘤,乏力
角膜老年环,角膜溃疡
前列腺脓肿,尿急
功能失调性子宫出血病,女性周期性鼻塞和鼻衄
小儿原发性血小板增多症,恶心
小儿先天性光敏感性卟啉症,光感性皮肤损害
克雷白杆菌属感染,腹腔感染
产后风,驻站医
外阴黏膜白斑,黏膜稍苍白
肾虚耳鸣,记忆力障碍
毛孢子菌病,血尿
少枝胶质细胞瘤及间变少枝胶质细胞瘤,局灶症状
小儿波-杰综合征,腹痛
颅内肿瘤伴发的精神障碍,昏迷
大动脉炎,驻站医
毛囊瘤,瘤细胞浸润
新生儿消化道重复症,肠套叠
五更泄,腹泻
囊性纤维化,肝功能不全
新生儿心律失常,发绀
巴顿骨折,腕部疼痛
春季性结膜炎,角膜炎
接合菌病,咯血
小儿梅克尔憩室,便血
情感性心境障碍,抑郁
变形杆菌肺炎,嗜睡
颅咽管瘤,腭部穿孔
莱姆病性巩膜炎,传导阻滞
细菌性心包炎,呼吸困难
白塞病,肠麻痹
失认症,偏盲
虚喘,弱脉
膝关节脱位,膝关节软弱无力
神经性厌食症与神经性贪食症,贪食行为
先天性食管重复,体重减轻
内痔,痔出血
病毒性咽炎,疱疹
头风病,目痛
胎盘部分残留,腹痛
转移性肝癌,恶病质
钡中毒,腹痛
室管膜肿瘤,昏迷
动脉硬化,血压高
舒尔曼病,脊髓受压
单侧关节突关节脱位,神经根损伤
直肠炎,便秘
淋巴瘤样肉芽肿,胸痛
相对性红细胞增多症,肤色赤红
胸骨骨折,右胸痛
耳源性脑积水,恶心
眼球穿通伤,眼张不开
非甲状腺性的病态综合征,多尿
脉络膜缺损,无晶状体眼
小儿变应性鼻炎,鼻塞
小儿脓胸,呼吸困难
迟发性运动障碍,角弓反张
小儿中耳炎,耳后疼痛
神经莱姆病,畏寒
传导性腹痛,孕中期腹痛
燥邪犯肺,口唇干燥
胃肠道伴癌综合征,失水
非特异性阴道炎,蜕膜残留
小儿非内脂性网状内皮增殖综合征,出血性丘疹
急性脊髓炎,构音障碍
原发性十二指肠恶性淋巴瘤,腹部肿块
结直肠癌,粪便量少
急性胰腺炎,发炎
阻塞性睡眠呼吸暂停综合征,打呼噜
大肠湿热,舌苔黄
原发性渗出性淋巴瘤,心包积液
亚急性坏死性脊髓炎,坐骨神经痛
肾血管性高血压,Doc
老年人期前收缩,心悸
胃炎,厌食
老年人炎症性肠病,腹痛
宫颈复发癌,食欲减退
腓总神经损伤,小腿腓部肌肉疼...
新生儿低镁血症,传导阻滞
小舞蹈病,驻站医
子痫,阵挛
眼眶炎性假瘤,复视
化脓性食管炎,败血症
汽油中毒,胸闷
周期性瘫痪,感觉障碍
原发性痛经,经期前后小腹坠痛
口腔溃疡,口炎
Rh血型不合,嗜睡
慢性粒单核细胞白血病,黏膜出现出血点
肾盂肾炎,多尿
脑动静脉畸形,抽搐
轮状病毒性肠炎,恶心
慢性缩窄性心包炎,气短
小儿巨细胞病毒肺炎,三凹征
着色芽生菌病,结节
臂丛神经痛,肩部运动受限
新生儿水肿,发绀
结核性肠系膜淋巴结炎,便秘
老年人乳腺癌,乏力
上颌前突,颌突畸形
磷脂酰胆碱-胆固醇酰基转移酶缺乏,视网膜出血
增殖性红斑,阴茎硬结
颈椎后纵韧带骨化症,感觉障碍
胸内肾,骨髓的发育异常
酒精性心肌病,冠状动脉痉挛
老年人上消化道出血,食欲减退
老年人尿失禁,创伤
弥漫性空回肠溃疡,腹泻
风湿性关节炎,肢体或躯干麻木
妊娠合并急性胰腺炎,腹水
先天性巨结肠,脱水
小儿血管性血友病,创伤
过敏性哮喘,哮鸣音
小儿输尿管脱垂,脓尿
消化道憩室病,儿童期消化性溃疡
小儿肠系膜淋巴结结核,腹胀
咽扁桃体肥大,鼻塞
急腹症,发热伴尿频、尿...
小儿糖吸收不良,脱水
小儿真菌性肺炎,低热
克-雅氏病性痴呆,抽搐
多系统器官功能衰竭,呼吸性碱中毒
西尼罗河热,腹泻
先天性梅毒,脓疱
妊娠合并偏头痛,恶心
肾阴虚,月经稀少
小儿周期性高血钾性麻痹,胀痛
肾功能不全,恶心与呕吐
巨脑回畸形,智力减低
小儿周围淋巴结结核,脓肿
中气不足,肾气虚
中间型链球菌感染,微炎症状态
神经性贪食症,贪食
肺毛霉病,占思乔
锥虫病,肝脾肿大
食管内异物,吞咽困难
高血压性心脏病,脉搏加速
急性腰背部扭伤,背胀
白大衣高血压,血压高
梅毒性巩膜炎,角膜炎
费尔蒂综合征,疖肿
自主性高功能性甲状腺腺瘤,热结节
进行性肥厚性间质性神经炎,吟诗样语言
结核性肠系膜淋巴结炎,腹痛
丛集性头痛,电击样痛或刺痛的头痛
过敏性血管炎和肉芽肿病,瘀斑
皮下裂头蚴病,恶心
输卵管积水,腹痛
扁桃体结石,耳痛
小儿假性甲状旁腺功能减低症,代超
牙外伤,衣玉品
钡中毒,便秘
冷球蛋白血症肾损害,淋巴结肿大
大楼病综合征,眼睛痒
先天性后尿道瘘,尿液混浊
埃及血吸虫病,腹泻
食管穿透性损伤,声门以上的损伤
原发性输卵管癌,尿急
肺癌皮肤转移,胸片示肺内孤立结节
小儿丘疹性肢皮炎综合征,淋巴结肿大
儿童遗尿症,小儿遗尿
小儿常染色体显性小脑性共济失调,突眼症
咽部麻风,咽部充血
小儿金黄色葡萄球菌肺炎,腹泻
脱发,普秃
充血性心力衰竭,肺淤血
妇科综合,下腹痛
中风后遗症,心脑血管意外
先天性小肠闭锁和肠狭窄,肠狭窄
急性减压性骨坏死,骨无菌性坏死
骨纤维肉瘤,骨痛
马方综合征,二尖瓣脱垂
心脏转移性恶性黑色素瘤,心动过速
弥漫性血管内凝血,低血压
小儿小颌畸形综合征,舌下垂
蓖麻子中毒,恶心
眼眶真菌病,眼肌麻痹
乳腺囊性增生病,乳头溢液
失盐性肾炎,无力
小儿多动症,注意力不集中
皮肤瘙痒症,良性反应性改变
纵隔脓肿,发烧
妊娠合并癫痫,发绀
先天性食管重复,厌食
老年人药物性肝病,乏力
小儿血友病,肌肉出血
血胸,休克
查加斯病,反应迟钝
赤白游风,药物性水肿
小儿维生素B1缺乏病,烦躁不安
胃下垂,消化不良
小儿先天性直肠肛门畸形,腹痛
继发性肺结核,不明原因发热
水母皮炎,斑丘疹
慢性单纯性咽炎,咳出带臭味的干痂
输卵管囊肿,下腹部包块
先天性膈疝,呼吸音减弱
小儿脾外伤,烦躁不安
纵隔囊肿及肿瘤,呼吸困难
结核性脑膜炎,结核杆菌血行播散
胆道华支睾吸虫病,腹水
老年人低血糖症,三联征
急性扁桃体炎,咽部充血
酒精所致精神障碍,酒精依赖
小儿狼疮肾炎,肌痛
高致病性禽流感病毒感染,鼻塞
牙龈炎,齿龈增生
小儿晚发性维生素K缺乏病,呼吸不规则
镉中毒,腹泻
涎石病,发炎
弥散性血管内凝血,昏迷
疱疹性咽颊炎,咽痛
流行性角结膜炎,咽痛
环跳疽,脓肿
三叉神经营养性损害,黏膜干燥
巨乳症,驻站医
新生儿泌尿系统感染,嗜睡
牙龈癌,磨牙后垫红肿
链球菌中毒性休克综合征,寒战
眼类肉瘤病,流泪
小细胞低色素性贫血,恶心
类丹毒,低热
童年情绪障碍,腹痛
肝豆状核变性,蜘蛛痣
胫腓骨骨干骨折,扭伤
肌病肾病性代谢综合征,氮质血症
新疆出血热,低血压
先天性性联无γ-球蛋白血症,粒细胞减少
小儿肝肿瘤,腹水
睫状体黑色素瘤,晶状体移位
气功所致精神障碍,精神障碍
软腭癌,牙关紧闭
胸骨骨髓炎,感染性发热
维斯科特-奥尔德里奇综合征,血小板减少性紫癜
气管肿瘤,气短
胎儿窘迫,胚胎发育供血不足
局限性胸膜间皮瘤,咯血
老年性心瓣膜病,心悸
肺炎链球菌性肺炎,颈静脉怒张
小儿脊髓前动脉综合征,截瘫
肠系膜淋巴结结核,腹部肿块
外阴淋巴管瘤,蚁走感
病毒性感冒,感染性发热
小儿结核性脑膜炎,视乳头水肿
慢性粒细胞性白血病,肝脾肿大
尿毒症昏迷,尿蛋白
肥胖性生殖无能综合征,重度肥胖
情感障碍,机械地重复周围...
视网膜病变,视力障碍
围绝经期前后的外阴白色病变,外阴萎缩
Rh血型不合,胸腔积液
菌血症,腹泻
拇指掌指关节尺侧侧副韧带损伤,放射性疼痛
前列腺囊肿,囊肿
膀胱脱垂,尿失禁
口腔溃疡,进食过硬的食物...
小儿46-XY单纯性腺发育不全综合征,外阴幼稚
白塞综合征,腹痛
小儿遗传性血管神经性水肿,腹泻
子宫脱垂,月经量多
恶性黑素瘤,淋巴结肿大
细菌性角膜溃疡,流泪
小儿多发性肾小管功能障碍综合征,低钠血症
小儿腹泻病,腹泻
妊娠合并宫颈癌,鳞状细胞化生
小儿一氧化碳中毒,眼花
胃急性扩张,恶心
阑尾腺癌,下腹痛
丙型病毒性肝炎,肝脏病变弥漫
Stargardt病,色素斑
运动神经元病,闫铁
空气栓塞,创伤
腹膜后淋巴结炎,腹部压痛
干酪性鼻窦炎,鼻分泌物增多
颈椎后纵韧带骨化症,便秘
口腔单纯性疱疹,剧烈疼痛
间充质软骨肉瘤,纤维膜包裹
前列腺钙化,排尿不畅
散发性甲状腺肿,驻站医
光感型药疹,多形红斑样皮疹
史-约综合征,畏光
脑干损伤,血压下降
垂体腺瘤,动眼神经麻痹
先天性视网膜劈裂,视力障碍
甲状腺癌,热结节
脊椎化脓性骨髓炎,畏寒
原发性婴幼儿型青光眼,角膜炎
先天性食管狭窄,食管梗阻
老年人心脏猝死,心肌梗死
丘疹坏死性结核疹,网状色素沉着斑
结核病,乏力
急性血源性骨髓炎,烦躁不安
小儿郎格罕细胞性组织细胞增生症,结痂
隐斜,视力障碍
扁平苔藓,多梦
皮肤白细胞破碎性血管炎,系统性血管炎
痴呆综合征,健忘性失语
蝎子螫伤,心动过缓
腹腔室隔综合征,血压下降
异物性食管穿孔,吞咽痛
小儿家族性复发性血尿综合征,肾小球硬化
腮腺恶性肿瘤,脑转移
症瘕,盆腔包块
中毒性休克综合征,血尿
会厌囊肿,驻站医
脓毒性休克,毒血症
播散性黄瘤伴尿崩症,结节
脉溢,休克
链球菌中毒性休克综合征,软组织感染
慢性自律性房性心动过速,收缩期杂音
老年人胃食管反流病,食管痉挛
糜烂性胃炎,上腹不适
肺转移瘤,吐血痰
限制型心肌病,奇脉
多发性神经炎,感觉过度
小儿人类疱疹病毒6，7，8型感染性疾病,扁桃体充血
疫斑热,呕吐
心脏穿透伤,烦躁不安
进行性延髓麻痹,反射弧中断
卵巢成熟畸胎瘤,流产
小儿神经皮肤综合征,衣玉品
感染性肋软骨炎,脓肿
外阴恶性颗粒细胞瘤,多发性结节
呼吸道合胞病毒感染,胸腔积液
突发性聋,耳聋
老年人夏伊-德雷格综合征,便秘
痔,肛裂三联征
出血性输卵管炎,恶心
胎儿生长受限,臀产式
急性腰背部扭伤,卧床不起
偏瘫,腹壁反射减弱或消失
皮层性多汗症,压力和体位性多汗
翼状胬肉,结膜乳头增生
急腹症,腹壁广泛性钙质沉着
老年人高钙血症,钙化
小儿慢性粒细胞白血病,多汗症
近端肾小管性酸中毒,恶心
肾周脓肿,测试
言语和语言发育障碍,听觉障碍
乙脑伴发的精神障碍,抽搐
副球孢子菌病,丘疹
半乳糖血症,先天性乳糖不耐受
单纯性甲状腺肿,声音嘶哑
肾小管间质性肾炎葡萄膜炎综合征,乏力
棘阿米巴性巩膜炎,结节
新生儿胃穿孔,呼吸困难
脱髓鞘,视力障碍
黄曲霉素中毒,出血利坏死
鸟枪弹样视网膜脉络膜病变,炎性细胞浸润
膈膨出和麻痹,反复肺炎
脑动脉硬化症,脑缺血
妊娠合并皮质醇增多症,痤疮样皮疹
下腔静脉后输尿管,血尿
慢性卡他性结膜炎,脓性分泌物
蓖麻子中毒,惊厥
脑血栓形成,反应迟钝
小儿先天性睾丸发育不全,学习障碍
衣原体淋巴肉芽肿,腹痛
气压创伤性中耳炎,耳痛
白塞病伴发的精神障碍,幻觉
回旋状脉络膜视网膜萎缩,视野缺损
妊娠合并肝硬化,腹壁静脉怒张
肝肾综合征,腹水
喉角化症,喉咙痒
妊娠期急性肾功能衰竭,表情淡漠
肾上腺皮质功能减退症,背痛
急性硬脑膜外血肿,瘫痪
胃恶性淋巴瘤,纳差
小儿囊性纤维性变,呼吸急促
旋转带肌腱炎,伸臂握手疼痛
多巴反应性肌张力障碍,扭转痉挛
颅骨结核,巨大颅骨缺损
肋间神经痛,胸口闪电疼痛
骨囊肿,骨囊肿
老年人夏伊-德雷格综合征,腹痛
视网膜静脉阻塞,视网膜出血
新生儿ABO溶血病,重度贫血
兰伯特-伊顿综合征,乳糜泻
女性不孕症,闭经
间质性肾炎,多尿
痤疮,恶病性痤疮
前骨间神经卡压综合征,前臂和腕部的疼痛
肩关节结核,继发感染
五氯酚钠中毒,抽搐
外阴恶性淋巴瘤,下肢水肿
混合型脑瘫,共济失调
镍及其化合物引起的皮肤病,丘疹
小儿早老症,发绀
赤脉传睛,心火
种痘并发症,脓疱
狼疮肾炎,肝功能异常
淋球菌感染,恶心
大叶性肺炎,胸痛
家族性抗维生素D佝偻病,尿磷
中毒性休克综合征,嗜睡
原发性中枢神经系统淋巴瘤,感觉障碍
脊椎结核并发截瘫,运动功能障碍
中东呼吸综合征,咳嗽
心包间皮瘤,端坐呼吸
肺动脉瓣关闭不全,心悸
丁型病毒性肝炎,肝内HDAg仅...
中毒性肾病,糖尿
食积胃病,便秘
小儿神经纤维瘤病,数目较多的咖啡牛奶斑
急性肾功能不全,尿偏碱
新生儿尿布皮炎,丘疹
阿米巴性宫颈炎,脓肿
老年人细菌性脑膜炎,低热
脱阳,幻觉
十二指肠内瘘,涂友宝
鳄皮婴儿综合征,测试
汉德-许勒尔-克思斯琴病,眼球突出
系统性红斑狼疮伴发的精神障碍,幻觉
颌骨造釉细胞瘤,下唇麻木
特发性脊柱侧凸,脊柱弯曲
适应障碍,沮丧
慢性心包炎,心包膜发炎
肾上腺皮质功能减退症,恶心
包皮阴茎头炎,尿道口痒
营养代谢障碍疾病,恶心
肾积水,钝痛
桡骨颈骨折和桡骨头骨骺分离,桡骨头发育不良
囊性肾病,多尿
小儿大脑半球胶质瘤,癫痫和癫痫样发作
老年人胸腔积液与胸膜炎,气管和纵隔移位
骨旁骨肉瘤,肩关节活动受限
慢性支气管炎,化学性支气管炎
赤膜下垂,眼睛痒
中耳气压伤,耳闷
诺瓦克病毒性胃肠炎,低热
淀粉样变病,蛋白尿
脊髓神经鞘瘤,上颈髓区病变
先天性风疹,肺动脉狭窄
柯萨奇病毒感染,耳鸣
颌面部神经纤维瘤,结节
肺炎衣原体感染,声音嘶哑
小肠实热,脉数
吞气症,嗳气
直肠阴道瘘,腹痛
镰状细胞性肾病,多尿
毒瘾,昏迷
小儿维生素D缺乏性手足搐搦症,骨软化
单纯性肺嗜酸性粒细胞浸润症,胸闷
线状IgA大疱性皮肤病,疱疹
高原红细胞增多症,消瘦
肺炎球菌脑膜炎,脑脊液鼻漏
早产儿视网膜病变,色素斑
顶叶肿瘤,感觉障碍
眼眶肉瘤,上睑下垂
肉毒中毒,眼肌瘫痪
小颌畸形综合征,小颌
妊娠期甲状腺功能亢进,甲状腺肿
小儿言语和语言障碍,婴儿说话晚
脾虚泄泻,食欲不振
念珠菌性包皮龟头炎,龟头红点
完全性大动脉错位,呼吸困难
子宫颈肉瘤,脓性分泌物
急性胃炎,胃粘膜充血
肺动脉口狭窄,心脏排血受阻
路易体痴呆,进行性痴呆
血管内皮瘤,血管增生
膜迷路积水,发作性眩晕
急性化脓性胆管炎,胆管断裂
拇指掌指关节尺侧侧副韧带损伤,拇指征
小儿先天性光敏感性卟啉症,褐色尿
大量羊水吸入,面色青紫
眼眶脓肿,视力障碍
自身免疫性溶血性贫血,免疫力下降
阵发性睡眠性血红蛋白尿,衣玉品
颈椎管狭窄症,尿急
牙结石,牙齿异常
内分泌性肌病,呼吸困难
脾疳,烦渴多饮
原发性椎管内肿瘤,运动传导束受累
暑湿,出汗减少
慢惊风,疲劳
桡神经损伤,感觉障碍
性变态,恋毛巾被癖
产后出血,乏力
西尼罗河热,恶心
舒尔曼病,轻瘫
老年人泌尿系统感染,乏力
格林－巴利综合征,肌肉跳动
小儿过敏性紫癜肾炎,恶心与呕吐
下背部痛,肌痛
遗精,健忘
恐怖症,儿童恐怖症
衣原体肺炎,淋巴结肿大
小儿斜视,斜视性弱视
小儿眼-耳-脊椎综合征,胸椎侧弯
癌症,反复出血
高血压性心脏病,头晕
眼眶骨化纤维瘤,眼球突出
恶性葡萄胎,子宫穿孔
先天性巨细胞包涵体病,免疫力降低
小儿先天性面肌双瘫综合征,眼球内斜
慢性卡他性结膜炎,结膜充血
大头瘟,不能持续睁眼
球后视神经炎,小儿青盲
早熟性儿童乳房肥大症,阴道出血
水痘肺炎,低氧血症
温热,持续性发热
外阴象皮肿,性交困难
肌张力障碍综合征,怪异步态
厥阴头痛,弦脉
睾丸癌,阴囊肿大
斑状白化病,智力减低
骨纤维异常增殖症,肌纤维大小不等
厥阴头痛,耳聋
早孕,孕妇胃痛
卡他莫拉菌感染,糖尿
小儿先天性肝囊肿,上腹部疼痛
尿道创伤,排尿障碍
前列腺脓肿,尿道口粘连
血灌瞳神,动眼危象
锌中毒,呼吸困难
老年人心源性休克,面色苍白
肉芽肿性唇炎,肉芽肿
脐疝,腹部不适
小儿休克,呼吸困难
接触性睑皮炎,眼睑部有明显的...
溴中毒,腹泻
难产,颅内出血
瞀瘛,视物变形
妊娠合并血栓性血小板减少性紫癜,肠出血
脊髓性肌萎缩,肌肉假肥大
颞动脉炎,视力障碍
肾盏积水,发热伴尿频、尿...
乳糜胸,脱水
肌腱炎和腱鞘炎,肌腱粘连
胸壁软组织畸形,吸气时胸口痛
小儿干燥综合征,肾性糖尿
先天性主动脉弓畸形,气管受压
II型糖尿病,多尿
小儿血栓性血小板减少性紫癜,昏迷
颅骨骨髓炎,颅骨增生
桡骨干骨折,手腕肿痛及掌屈...
老年人甲状腺功能亢进危象,腹痛
掌侧化脓性腱鞘炎、滑囊炎和深间隙感染,手指不能屈伸
原发性椎管内肿瘤,脊髓丘脑束受压
胆源性慢性胰腺炎,食欲不振
甲型肝炎,食欲减退
外伤后低颅压综合征,头昏
股骨大粗隆结核,肌肉萎缩
肾小管间质性肾炎葡萄膜炎综合征,肉芽肿
输卵管肿瘤,阴道不规则出血
腮腺恶性肿瘤,面神经瘫痪
食管穿孔,食物误入气道
下疳样脓皮病,脓性分泌物
其他晶体性关节病,创伤
胸主动脉夹层动脉瘤,血管杂音
肾实质性高血压,糖代谢紊乱
传染性单核细胞增多症,多发性针尖样瘀点
Alagille综合征,智力发育迟缓
肝癌,门体侧支循环的形成
肺不发育或发育不全,胸廓畸形
儿童焦虑症,烦躁不安
新生儿呼吸暂停,紫绀
肝性血卟啉病综合征,紧张
牙斑,牙齿颜色异常
老年甲状腺功能减退症,疲劳
胆囊结石,胆囊运动障碍
春季结膜炎,睑结膜出现灰白色膜
足跟瘀斑,手足多汗
痉挛性斜颈,椎动脉迂曲痉挛
小儿急性横贯性脊髓炎,腱反射亢进
脑型疟疾,烦躁不安
急性脓胸,乏力
新生儿失血性贫血,帆状胎盘
鼻骨瘤,视力障碍
血小板减少性紫癜,尿胆红素阴性
老年人厌氧菌性肺炎,慢性咳嗽
蝎螫伤,恶心与呕吐
工业中毒所致的精神障碍,食欲减退
阴囊癌,阴囊瘙痒
无脉络膜症,视力视野改变
单纯性下肢静脉曲张,下肢发凉
子喑,声音嘶哑
鹦鹉热衣原体肺炎,低氧血症
毛发囊肿,囊肿
甲状旁腺骨营养不良,消化不良
药物性肝病,肝内淤胆
高血脂,重度肥胖
老年人肝性脑病,昏睡
小儿尿感,乏力
积聚,腰部包块
妊娠期肝血肿及破裂,腹痛
氯喹中毒,耳鸣
十二指肠胃反流及胆汁反流性胃炎,胸窝疼痛
慢性化脓性中耳炎,耳流脓
小儿窦性心动过缓,头昏
小儿肥胖,遗传性肥胖
骨结核,工作倦怠
苦夏,无力
马桑果中毒,乏力
子喑,妊娠蛋白尿
急性酒中毒,被害妄想
