start,end
躯体感觉障碍,啤酒
急性右侧心力衰竭,白扁豆
急性尿道炎,腐竹
脊柱骨折,鸡肝
黏膜相关样组织淋巴瘤,啤酒
痿病,沙丁鱼
微小核糖核酸病毒性角膜炎,咸鸭蛋
外阴白化病,花生仁（炸）
久泄,绿豆
眶蜂窝织炎,赤小豆
纤维化综合征,啤酒
肱骨外髁颈骨折,白砂糖
内痔,干腌菜
慢性腰部劳损,白酒
糖尿病合并低血糖,麦芽糖
躁狂症,咸鸭蛋
鼻石,白扁豆
脑炎后遗症,鸭肉
颌骨造釉细胞瘤,白酒
踝部骨折,腐竹
卵巢肌肉来源肿瘤,猪脑
哨兵痔,茴香
大骨节病,白扁豆
代偿性多汗症,赤小豆
强直性脊柱炎及其伴发的葡萄膜炎,鸭血(白鸭)
急性胆管炎,啤酒
鱼鳞病,杏仁
小儿细菌感染性口炎,白砂糖
神经症,松子仁
小袋纤毛虫病,啤酒
肱骨髁间骨折,白酒
甲亢合并妊娠,绿豆
星形细胞瘤,白酒
第三腰椎横突综合征,白扁豆
药物性耳聋,白扁豆
高血压性脑出血,油豆腐
成人先天性髋关节脱位,鸭肉
小儿肥胖通气不良综合征,鹿肉
舟骨骨折,白酒
美尼尔氏综合症,杏仁
小儿硬皮病,咸鸭蛋
先天性肠旋转不良,鸡爪
颌骨骨折,啤酒
性欲亢进,啤酒
老年人吸入性肺炎,淡菜(鲜)
颌面部淋巴管瘤,干腌菜
异位胰腺,泥鳅
霍奇金病,蜂蜜
输尿管肿瘤,干腌菜
小儿肠旋转不良,白酒
急腹症,松子仁
肠系膜血管缺血性疾病,鸭血(白鸭)
功能性下丘脑性闭经,白酒
湿疹,啤酒
心脏黏液瘤,白酒
腹部大血管损伤,白酒
淋巴瘤引起的肾损害,咸鸭蛋
口臭,杏仁
老年人骨质疏松,鸭血(白鸭)
虹膜黑色素瘤,鸭血(白鸭)
睾丸畸形,鸭肉
囊性纤维化,白果（鲜）
子痫,海虾
口咽部粘连,赤小豆
萎缩纹,火鸡肝
湄公血吸虫病,鸡蛋黄
急性出血性坏死性肠炎,白果（鲜）
小儿巴德-吉亚利综合征,螃蟹
外阴神经性皮炎,鸡爪
慢性铅中毒,白扁豆
疱疹性口腔炎,红辣椒
喉痈,鸡肉
寄生虫性尿路感染,鸡肝
真菌性食物中毒,鸭血(白鸭)
小儿其他沙门菌感染,白砂糖
痢疾,鸭蛋
弥漫性特发性骨肥厚,咸鱼
癫病,猪脑
二尖瓣狭窄,鸡肝
性交疼痛,白果（干）
脊髓亚急性联合变性,白酒
多发性遗传性骨软骨瘤,啤酒
白塞病,干腌菜
急性阿米巴痢疾,辣椒(红、尖、干)
难治性心力衰竭,白酒
小舞蹈病,泥鳅
女性假两性畸形,白酒
小儿洋地黄中毒,白酒
多发性硬化,啤酒
黄疸性肝炎,白酒
情感障碍,白扁豆
c胰岛功能性β细胞瘤,赤小豆
闭合性颅脑损伤,杏仁
老年人尿失禁,黄酒
蝎子螫伤,咸鸭蛋
旋毛虫病,河虾
CD30阳性皮肤T细胞淋巴瘤,绿豆
巨大胎儿,田螺
小儿烫伤,花生（炒）
斑疹伤寒,啤酒
咽血管畸形,腐竹
大脑凸面脑膜瘤,白酒
月经周期性精神病,黄酒
老年人支原体肺炎,栗子（熟）
息积,腐竹
老年人低血糖昏迷,淡菜(鲜)
不稳定型心绞痛,鸡蛋黄
遗传性椭圆形红细胞增多症,干腌菜
尿道旁腺癌,干腌菜
小儿变形性肌张力障碍,白酒
β受体亢进症,咸鸭蛋
声带小结,大葱
传染性单核细胞增多症,黑豆
低钙血症和低镁血症,鸭血(白鸭)
多发内生软骨瘤病,鸡肝
先天性感觉性神经病,红葡萄酒
单纯肾异位,绿豆
钙化性肌腱炎,田螺
腮腺混合瘤,白扁豆
鼻炎,花生
老年人肺结核病,绿豆
肝吸虫病,鸡肝
口腔颌面部皮样、表皮样囊肿,赤小豆
小儿法洛四联症,白扁豆
小儿肥胖症,白砂糖
先天性喉喘鸣,腐竹
杀鼠剂中毒,白果（鲜）
高血压眼病,豆腐
脊髓血管病,河虾
局限型间皮瘤,咸鸭蛋
小儿肺不张,腐竹
嗜酸性粒细胞白血病,田螺
缺血性心肌病,腐竹
霰粒肿,赤小豆
疱疹性咽炎,辣椒(青、尖)
老年性癫痫,干贝
肺炎链球菌败血症,干腌菜
脑癌,鸭肉
过敏性皮炎,白酒
压力性尿失禁,赤小豆
慢性盆腔炎,干腌菜
肺门淋巴结核,韭菜
DF-2败血症的皮肤表现,绿豆
胸膜炎,猪肉皮
遗传性铁粒幼细胞性贫血,白酒
自由生活阿米巴感染,白酒
扩张型心肌病,杏仁
脂肪肝,鸭肉
小儿室性心动过速,鸡蛋黄
腱病,田螺
外向孤独症,辣椒(红、尖、干)
肾上腺皮质功能异常伴发的精神障碍,河蚌
银屑病性关节炎,白酒
小儿肾性贫血,白扁豆
胃癌,泥鳅
食管炎,火腿
蹄铁形肾,核桃
松毛虫性骨关节炎,螃蟹
肾及输尿管结石,核桃
胃肠疾病,白酒
血管纤维瘤,鸭血(白鸭)
痉挛性斜颈,白扁豆
胸椎结核椎旁脓肿穿入胸腔,腐竹
崩漏,啤酒
脉络丛乳头状瘤,田螺
急性白血病,白扁豆
肌肉肌腱单位的急性损伤,鸭血(白鸭)
言语障碍,啤酒
心包炎,赤小豆
多形性脂肪瘤,咸鸭蛋
坐骨直肠窝脓肿,啤酒
乳腺囊肿,红葡萄酒
非酒精性脂肪性肝病,啤酒
血清病和血清病样反应,干腌菜
小儿急性胆囊炎,芝麻
小儿片吸虫病,花生（炒）
肾积脓,白酒
急性心功能不全,猪油（板油）
痉挛性斜颈,腐竹
慢性单纯性咽炎,白扁豆
干酪性鼻窦炎,韭菜
老年人胸腔积液与胸膜炎,黄酒
肾石症,杏仁
淋巴癌,松子仁
手术后膈疝,油豆腐
小儿充血性心力衰竭,鸡蛋黄
肺燥,韭菜
小儿血清病,白砂糖
急性颌下腺炎,核桃
心火上炎,海参
恶性营养不良病,啤酒
卵巢纤维瘤,淡菜(鲜)
鼻窦创伤,蛤蜊
肝血管瘤,白酒
嗜麦芽黄单胞菌肺炎,油豆腐
偏执性精神障碍,白扁豆
直肠子宫内膜异位症,鸡翅
副乳乳腺癌,白酒
闭塞性动脉硬化,杏仁
肠毛滴虫病,绿豆
脾肾两虚,猪肉(肥)
腰部慢性劳损,腐竹
慢性皮肤粘膜念珠菌病,黄酒
婴幼儿脐疝,啤酒
日光性雀斑样痣,啤酒
细菌性心包炎,啤酒
肺门淋巴结核,茼蒿
宫颈复发癌,咸鸭蛋
热哮,沙丁鱼
外阴黑色素瘤,油豆腐
黄体萎缩不全,大葱
变异型预激综合征,啤酒
记忆障碍,白酒
米氏链球菌肺炎,干腌菜
铋中毒,白扁豆
骨纤维肉瘤,鸭血(白鸭)
血色病,杏仁
难辨芽胞杆菌肠炎,白酒
出血性脑梗死,白酒
男性青春期乳房发育,白酒
胰腺外伤,田螺
肾囊肿,鹿肉
排卵期出血,咖啡
急性淋巴结炎,白扁豆
输尿管异位开口,螃蟹
脱屑性间质肺炎,油豆腐
狂犬病,白酒
真菌性肠炎,黄酒
肾脓肿,啤酒
非ST段抬高心肌梗死,咸鸭蛋
眼烧伤,猪油（板油）
面颈部毛囊性红斑黑变病,白酒
一期梅毒,赤小豆
滑膜肉瘤,腐竹
少枝胶质细胞瘤及间变少枝胶质细胞瘤,白酒
卵黄状黄斑营养不良,田螺
阑尾寄生虫病,白酒
先天性膝关节脱位,红葡萄酒
黄体萎缩不全,大蒜
颈椎半脱位,鹅肉
单纯性外阴阴道念珠菌病,咸鸭蛋
输尿管损伤,白砂糖
小儿全远端型肾小管酸中毒,螃蟹
胃类癌瘤,螃蟹
血液病,龙虾
肠结核,杏仁
消化系癌伴血液病综合征,干腌菜
急性鼻炎,赤小豆
黄疸性肝炎,辣椒(红、尖、干)
包皮龟头炎,啤酒
妊娠合并甲状腺功能亢进,啤酒
小儿病毒相关吞噬血细胞综合征,羊骨
Ⅳ型肾小管性酸中毒,田螺
骨肉瘤,白扁豆
咽后脓肿,白酒
面部粟粒性狼疮,白扁豆
腺病毒性肠炎,白酒
拇囊炎,猪网油
黄体功能不全,辣椒(红、尖、干)
创伤性休克,啤酒
痨瘵,鸭血(白鸭)
微小度数斜视,干腌菜
蛛网膜炎,咸鸭蛋
胆囊平滑肌肉瘤,松花蛋（鸭蛋）
产碱杆菌肺炎,绿豆
变应性皮肤血管炎,白酒
跗骨与周围关节结核,白酒
维生素E缺乏病,杏仁
黄疸,南瓜子仁
失眠症,啤酒
高泌乳素血症,鸭血(白鸭)
结核性脓胸,猪油（板油）
泌尿生殖系滴虫病,鸡蛋黄
乳头状囊腺癌,腐竹
枕叶肿瘤,白酒
木村网状肢端色素沉着,鸡蛋黄
盆腔炎症性不孕症,田螺
胸主动脉瘤,白酒
小儿肥胖症,赤砂糖
淋巴结结节病,辣椒(红、尖、干)
肱骨髁间骨折,啤酒
男假两性畸形,干腌菜
毛发红糠疹,赤小豆
死精症,江米酒
股骨干骨折,啤酒
胃下垂,螃蟹
输卵管妊娠,螃蟹
乳糜腹,鸭血(白鸭)
跟腱前囊炎,腐竹
围绝经期综合征,啤酒
脑神经损伤,海蟹
低氯性碱中毒,螃蟹
上颌窦癌,啤酒
贫血,鸭血(白鸭)
诺卡菌性巩膜炎,田螺
舌白斑,白扁豆
脊髓灰质炎后遗症,沙丁鱼
癌性疼痛,咸鸭蛋
先天性主动脉弓畸形,鸡肝
精神病,腐竹
原发性免疫缺陷病,白酒
踝部扭伤,鸭肉
妊娠高血压综合征,白酒
伴有脂肪瘤样痣的褶皱皮肤,鸡肝
良性高血压性小动脉性肾硬化,黄酒
慢性自身免疫性甲状腺炎,白酒
肛窦炎,白酒
外阴软纤维瘤,鹅肉
小儿急性化脓性关节炎,白砂糖
泌尿生殖系支原体感染,白酒
头部脂溢性皮炎,猪肉(肥)
肱骨小头骨折,啤酒
子宫收缩过强,红豆沙
心内膜弹性纤维增生症,松子仁
骨的恶性纤维组织细胞瘤,白酒
巨细胞动脉炎,羊油
小儿维生素D缺乏性佝偻病,白扁豆
鼻咽癌的眼部病变,黑豆
颅内生殖细胞瘤,淡菜(鲜)
子宫肥大,江米酒
排卵障碍,杏仁
太阳病,沙丁鱼
基底细胞癌,白酒
附件炎,田螺
屈光参差,啤酒
产后目病,三文鱼
多形性脂肪瘤,花生仁（炸）
寒湿困脾,辣椒(红、尖、干)
黏膜相关样组织淋巴瘤,白酒
色厥色脱,沙丁鱼
小儿血友病,白砂糖
血管内皮瘤,绿豆
铜绿色假单胞菌肺炎,白果（鲜）
心力衰竭,虾皮
紫外线伤,腐竹
盆腔结缔组织炎,花生仁（炸）
白血病,绿豆
血管内大B细胞淋巴瘤,鸡肝
成人先天性髋关节脱位,鸭蛋
萎缩性咽炎,杏仁
真菌性肠炎,咸鸭蛋
脐尿管囊肿,干腌菜
小儿醛固酮过多症,白扁豆
血管运动性鼻炎,杏仁
气管闭合性损伤,干腌菜
胃出血-测试,青豆
外伤后颈内动脉闭塞,白酒
血毒,香菜
呼吸机相关性肺炎,咖喱
小儿颅脑损伤,白砂糖
呼吸道异物,海蟹
急性胆管炎,白酒
肩胛颈及肩胛盂骨折,白扁豆
阴囊潮湿,白扁豆
周围神经损伤,草鱼
信息成瘾,鸭肉
舌下间隙感染,赤小豆
急腹症,螃蟹
鼻疽假单胞菌肺炎,杏仁
结节性红斑,鹿肉
外阴黏膜白斑,啤酒
氨气中毒,黑豆
星形细胞瘤,啤酒
中暑,虾皮
蛋白质-能量营养不良,啤酒
妊娠性急性阑尾炎,黄酒
先天性髋内翻,白酒
腹膜后肿瘤,螺丝菜
呼吸机相关性肺炎,咖啡
脑鸣,虾米
心气虚,螃蟹
急性胃肠炎,黑豆
复发性阿弗他溃疡,河蚌
小儿良性先天性肌弛缓综合征,白扁豆
持久性隆起性红斑,赤小豆
先天性支气管囊肿,啤酒
小肠平滑肌瘤,啤酒
妊娠合并红细胞增多症,淡菜(鲜)
小儿贲门失弛缓症,白酒
抽搐与惊厥,啤酒
产后风湿,鸭肉
阿片类药物中毒,鸡肝
肺动脉高压,白酒
小儿肾性糖尿,花生（炒）
CD30阳性皮肤T细胞淋巴瘤,啤酒
急性阿米巴痢疾,咖啡
餐后血糖过低症,田螺
残窦综合征,杏仁
胚胎遗留性囊肿,白酒
脱发,鹿肉
血管内乳头状血管内皮细胞瘤,啤酒
Bazin硬红斑,豆浆
妇科综合,鸭肉
煤炭工尘肺,蜂蜜
微小度数斜视,咸鸭蛋
妊娠期肝血肿及破裂,黄酒
习惯性髌骨脱位,面肥
尿毒症性心包炎,白酒
小儿神经源性膀胱,白扁豆
老年甲状腺功能减退症,白酒
不完全性肠梗阻,鸭蛋
外耳道炎,杏仁
颊间隙感染,白扁豆
急性侵袭型肺曲霉病,咸鸭蛋
内分泌失调,杏仁
甲良性肿瘤,白扁豆
功能性下丘脑性闭经,啤酒
肝损伤,鸡腿
软骨肉瘤,鹅肉
急性肾炎综合征,白扁豆
小儿神经皮肤综合征,花生（炒）
痉病,莲子
创伤窒息综合征,鸡肝
老年期抑郁症,田螺
毛囊皮脂腺囊性错构瘤,鸡蛋黄
青年上肢远端肌萎缩,江米酒
Chance骨折,赤小豆
肌膜炎,海蟹
老年人感染性休克,田螺
甲真菌病,啤酒
玻璃体猪囊虫病,黑豆
线粒体脑肌病,红葡萄酒
并发症白内障,白酒
Maffucci综合征,面肥
腹股沟直疝（疝气）,面肥
原发性非调节性内斜视,公鸡
西方马型脑炎,蛤蜊
下肢静脉曲张,螃蟹
巴贝虫病,啤酒
小儿变形性肌张力障碍,啤酒
慢性鼻炎,鸡肝
血管免疫母细胞性淋巴结病,干腌菜
鹅口疮,小葱
肝肺综合症,鹌鹑蛋
手部肌腱损伤,白扁豆
咽肌麻痹,咸鸭蛋
结核性膀胱自发破裂,白扁豆
胆囊结石,白酒
咯血,白扁豆
下腔静脉后输尿管,红葡萄酒
腰椎退变性小关节损伤性关节炎,鹅肉
急性淋巴细胞性白血病,白酒
大肠类癌,鹌鹑蛋
细菌性角膜炎,鸡翅
乳腺疾病,腐竹
不均匀性脂肪肝,猪肝
慢性肾盂肾炎,乌骨鸡
脑结核瘤,鹅肉
东方马型脑炎,赤砂糖
药物相关性免疫性溶血性贫血,白酒
泪液分泌过多,鸭血(白鸭)
食管失弛缓症,啤酒
腭咽闭合不全,田螺
鼻窦粘液囊肿,松子仁
色素痣,干腌菜
牙折,赤小豆
小儿蛔虫性肠梗阻,白砂糖
足部骨折,核桃
急性胰腺炎,黑豆
年龄相关性白内障,田螺
颈椎骨折伴脱位的损伤,鸡肝
静脉血栓形成,鸡肝
肌阵挛性小脑协调障碍,白酒
呼吸性碱中毒,松子仁
老年人急性呼吸窘迫综合征,蛏子
皮脂腺痣,白酒
急性附睾炎,绿豆
内分泌性肌病,干腌菜
老年跌倒,核桃
肠道感染后反应性关节炎,黑豆
乳腺纤维肉瘤,螃蟹
肝病,鸭肉
H7n7,鸭蛋
踝扭伤,草鱼
月经病,豌豆
慢性支气管炎,鹅肉
表皮松解性棘皮瘤,白酒
PUVA雀斑样痣,干腌菜
牙体缺损,鸭血(白鸭)
无机磷中毒,鸭掌
药物性牙龈增生,螃蟹
急慢性肝炎,螃蟹
胸廓畸形,白酒
小儿散发性甲状腺肿,花生（炒）
支气管扩张,猪肉(肥瘦)
恶性黑色素瘤,绿豆
透明隔囊肿,姜
荨麻疹,猪大肠
呼吸道异物,花生
弯曲菌性肠炎,白扁豆
小儿慢性充血性脾肿大,花生（炒）
脊髓压迫症,杏仁
变异型预激综合征,鸡蛋黄
不动纤毛综合征,绿豆
急性出血坏死型胰腺炎,杏仁
阵发性睡眠性血红蛋白尿,白酒
原发性腹膜炎,猪肚
阴道良性肿瘤,猪肉(肥瘦)
胫腓骨干骨折,腐竹
慢性化脓性鼻窦炎,啤酒
风湿性关节炎,白扁豆
肾错构瘤,杏仁
急性肠梗阻,辣椒(红、尖、干)
肝性血卟啉病综合征,啤酒
肠系膜静脉血栓形成,黑豆
肾阴虚,绿豆
脊髓火器伤,咸鱼
耻骨结核,草鱼
先天性肿瘤,草鱼
肉毒中毒,螃蟹
绝经后卵巢恶性肿瘤,鹿肉
呼吸道合胞病毒肺炎,白扁豆
食管破裂,白果（鲜）
油彩皮炎,油豆腐
小儿非内脂性网状内皮增殖综合征,腐竹
女性不孕症,白酒
心理疾病,鸭肉
器械性食管损伤,红葡萄酒
试管婴儿,啤酒
小儿注意缺陷障碍,河蚌
酒中毒性小脑变性,田螺
肾积水,螃蟹
萎缩性鼻炎,赤小豆
酒中毒性痴呆,田螺
排卵期出血,蒜苔
结肠类癌,腐竹
类固醇肌病,猪脑
皮肤穿入性毛囊和毛囊周角化病,啤酒
急性会厌炎,赤小豆
强酸、强碱中毒,绿豆
钝挫伤,啤酒
老年性耳聋,鸡蛋黄
肉毒中毒,白扁豆
聚星障,绿豆
脓性指头炎,白酒
先天性短食管,螃蟹
自主性高功能性甲状腺腺瘤,咸鸭蛋
小儿关节过度活动综合征,冰糖
急黄,杏仁
急性子宫内膜炎,鹿肉
小儿细菌感染性口炎,咸鱼
细菌性心包炎,白酒
上皮样肉瘤,鸭血(白鸭)
吸入性损伤,啤酒
窦性停搏,白扁豆
记忆障碍,啤酒
夹阴伤寒,杏仁
厥脱,绿豆
漏斗胸,白酒
肠系膜裂孔疝,绿豆
口周皮炎,田螺
老年人肺栓塞,田螺
进行性脊肌萎缩症,田螺
角膜擦伤,田螺
变形杆菌肺炎,绿豆
吻合口溃疡,鸭掌
良性颅内高压症,田螺
妊娠合并急性阑尾炎,江米酒
周期性动眼神经麻痹,鸭血(白鸭)
前置胎盘,白酒
心室静止,花生仁（炸）
混合型阴道炎,辣椒(红、尖、干)
变性近视的脉络膜萎缩,花生仁（炸）
尿失禁,乌骨鸡
神经源性肿瘤,大葱
老年人乳腺癌,淡菜(鲜)
急性结石性胆囊炎,杏仁
食管裂孔疝,鹅肉
产褥中暑,鳕鱼
面颈部毛囊性红斑黑变病,啤酒
日光性雀斑样痣,白酒
下呼吸道感染,辣椒(红、尖、干)
婴幼儿脐疝,白酒
瘢痕疙瘩,鹿肉
梅毒性骨软骨炎,田螺
神经性阳痿,辣椒(红、尖、干)
拟除虫菊类农药中毒,啤酒
气瘿,三文鱼
尺神经麻痹,鸭蛋
鳞状细胞癌,绿豆
小儿肺炎链球菌脑膜炎,腐竹
先天性声门下狭窄,红豆沙
宫颈糜烂,蛏子
小儿衣原体肺炎,螃蟹
枕骨大孔脑膜瘤,鸭血(白鸭)
小儿变应性亚败血症综合征,螃蟹
眼球内陷,腐竹
喉气管瘢痕性狭窄,鹿肉
阴道腺癌,鹅肉
妊娠合并甲状腺功能亢进,白酒
中性白(粒)细胞减少症,白酒
病毒性上呼吸道感染,赤砂糖
外隐斜,鸭血(白鸭)
急性阿米巴痢疾,油条
感染性肋软骨炎,咸鸭蛋
对乙酰氨基酚中毒,螃蟹
挛痹,鸡血
利斯特菌病,鸡翅
小儿大肠杆菌肠炎,鸭血(白鸭)
唇风,白酒
妊娠合并心房间隔缺损,黄酒
婴幼儿脐疝,绿豆
呼吸道异物,海虾
变形杆菌肺炎,白酒
妊娠性哮喘,黄酒
痹证,鲈鱼
酒精性肝病,黑豆
支气管结石症,赤小豆
跖趾关节痛,咸鱼
慢性额窦炎,赤小豆
膈肌麻痹,杏仁
先天性高位肩胛,鸡肝
急性腮腺炎性睾丸炎,花生仁（炸）
淹溺,白扁豆
内伤发热,沙丁鱼
上颌窦癌,白酒
消化系癌伴血液病综合征,芝麻
大脑凸面脑膜瘤,绿豆
色厥色脱,干腌菜
向颈段脊髓供血的根动脉缺血症候群,白酒
急性肠炎,鸭蛋
房室交接区性期前收缩,红葡萄酒
耳鸣,杏仁
自然流产,咸鸭蛋
跗骨与周围关节结核,啤酒
结核性腹膜炎,白果（鲜）
流行性出血性结膜炎,黑豆
癔症,赤小豆
眼底病,河蚌
特异性肾实质疾病,鹿肉
衣原体尿路感染,干腌菜
脆甲症,绿豆
静脉血栓形成,腐竹
尿毒症昏迷,海虾
淋巴瘤引起的肾损害,虾米
出血性脑梗死,绿豆
结节病性心肌病,白酒
髓过氧化物酶缺乏症,松花蛋（鸭蛋）
阴茎癌,啤酒
乳头状囊腺瘤,干腌菜
基底细胞癌,啤酒
皮脂腺囊肿,白酒
一氧化碳中毒后迟发性脑病,鸡翅
卵巢囊肿,绿豆
大隐静脉曲张,小葱
小儿脑脓肿,螃蟹
股骨干骨折,白酒
脑膜肉瘤,绿豆
尿崩症,虾皮
围绝经期综合征,白酒
青霉病,鸭血(白鸭)
膀胱过度活动症,大葱
脑缺血性疾病,咸鱼
肌腱炎,鸭蛋
小儿脾外伤,羊油
尿路真菌感染,杏仁
慢性纵隔炎,白酒
耵聍栓塞,白酒
输卵管癌三联症,鸡
淋巴管平滑肌瘤,鸭血(白鸭)
脂肪肉瘤,鸭血(白鸭)
蚕食性角膜溃疡,咸鸭蛋
大肠平滑肌肉瘤,黑豆
棘间韧带损伤,田螺
原发性腹膜炎,赤小豆
先天性肺动静脉瘘,红葡萄酒
炭疽病,河虾
牙周萎缩,白扁豆
腹部肿块,啤酒
直肠子宫内膜异位症,鹅肉
卵巢妊娠,田螺
坐骨神经损伤,油豆腐
胆囊腺肌增生病,白扁豆
小儿先天性胆总管囊肿,白砂糖
主动脉瓣闭锁不全,鸭血(白鸭)
子宫收缩乏力,海螺
儿童股骨头坏死,杏仁
风湿性二尖瓣狭窄,杏仁
妊娠高血压综合征,啤酒
慢性化脓性腮腺炎,螃蟹
腹膜后脓肿,虾米
急性及亚急性脑内血肿,啤酒
风搔痒,鸡肉
气痢,三文鱼
布氏菌肺炎,赤小豆
蛋白质-能量营养不良,白酒
盆腔结缔组织炎,白酒
希恩综合征,驴肉
肛瘘,白扁豆
先天性支气管囊肿,白酒
重症肌无力,杏仁
活动盲肠综合征,杏仁
肾及输尿管重复畸形,啤酒
眼睑湿疹,白酒
外阴黏膜白斑,白酒
溶血性贫血,蟹肉
肠毒性大肠埃希杆菌感染,绿豆
六瘤,田螺
水痘,淡菜(鲜)
失眠抑郁,芥菜
氯气中毒,干腌菜
腺泡状软组织肉瘤,田螺
抽搐与惊厥,白酒
下丘脑综合征,花生仁（炸）
巴瑞特综合征,白扁豆
脊髓空洞症,白酒
慢性溃疡性非肉芽肿性空肠回肠炎,螺丝菜
甲状舌骨囊肿与瘘,鹿肉
白癜风,猪肚
肺动脉高压,干腌菜
溶血过度所致贫血,鸡肉
包涵体性结膜炎,白扁豆
咽后壁憩室,白扁豆
跟骨骨刺综合征,白酒
羊水栓塞,辣椒(红、尖、干)
妇科炎症,蟹肉
小儿贲门失弛缓症,啤酒
小儿急性呼吸衰竭,螃蟹
关节扭伤,松子仁
白细胞减少症和粒细胞缺乏症,腐竹
开放性脑外伤,腐竹
背部弹力纤维瘤,绿豆
奈瑟卡他球菌肺炎,螃蟹
腹股沟直疝,鸡肝
小儿气管、支气管异物,南瓜子仁
小儿消化道出血,白扁豆
老年甲状腺功能减退症,啤酒
白细胞葡萄糖-6-磷酸脱氢酶缺乏症,白酒
鞭虫病,鸡蛋清
胚胎遗留性囊肿,啤酒
老年人肺炎,田螺
尿毒症性心包炎,啤酒
弹响肩胛,干腌菜
小儿淀粉样变性病,腐竹
小儿金黄色葡萄球菌肺炎,白酒
溃疡分枝杆菌感染,鸭血(白鸭)
小脑扁桃体疝,干腌菜
爆震性耳聋,蚝豉
黏液纤维肉瘤,鸡蛋黄
鼻中隔脓肿,鹿肉
大便失禁,杏仁
小儿咽喉炎,青蒜
埃布斯坦综合征,鸡爪
咽侧壁憩室,赤小豆
天疱疮,白扁豆
心火上炎,油条
强酸、强碱中毒,白酒
血友病,草鱼
并发症白内障,啤酒
肠系膜上动脉栓塞,杏仁
阿尔茨海默病性痴呆,花生（炒）
性功能异常伴发的精神障碍,莲子
颌骨囊肿,白扁豆
良性脂肪母细胞瘤,蜂蜜
脑膜瘤,白扁豆
狐惑,黑豆
脉管炎,海参
妊娠合并硬皮病,黄酒
硬脑膜外和硬脑膜下脓肿,杏仁
血管神经性水肿,鸡翅
孤独症,面肥
小儿期前收缩,花生（炒）
布鲁菌病,杏仁
冲动型人格障碍,鸭肉
食管炎,香肠
消化系统疾病伴发的精神障碍,黑豆
脑干梗塞,鸭血(白鸭)
呼吸道结核病,辣椒(红、尖、干)
小儿生长激素缺乏症,白扁豆
外阴上皮样肉瘤,白酒
甲亢合并妊娠,白酒
嵌顿包茎,沙丁鱼
老年人脑出血,黄酒
口腔病,鸭肉
十二指肠憩室梗阻性黄疸综合征,白酒
小儿急性肾功能衰竭,干腌菜
颈椎小关节创伤性退变性关节炎,白扁豆
药物相关性免疫性溶血性贫血,啤酒
胆囊结石,啤酒
高血脂,杏仁
鼻鼽,咸鸭蛋
房室管畸形,白酒
食管失弛缓症,白酒
神经源性角膜炎,蛏子
主动脉瘤,鸡肝
切口疝,田螺
痈,猪油（板油）
胰腺瘘,白扁豆
小儿成骨不全,河虾
非骨化性纤维瘤,绿豆
丝状疣,白酒
气性膀胱炎,干腌菜
溃疡病出血,蜂蜜
脾良性肿瘤,红葡萄酒
进行性核上性麻痹,鸭血(白鸭)
成人脐疝,鸡蛋
绦虫病,白酒
甲状旁腺功能亢进性心肌病,鸡肝
心肌梗塞并发左心室室壁瘤,鸡肝
鼻中隔偏曲,鸭血(白鸭)
小儿成骨不全,河蚌
老年人流行性感冒,田螺
小细胞肺癌,白扁豆
肌阵挛性小脑协调障碍,啤酒
良性纤维组织细胞瘤,干腌菜
泄殖腔外翻,鹿肉
小儿慢性肾功能衰竭,鹿肉
外阴基底细胞癌,干腌菜
肾阴虚,白酒
小儿扁脸关节脱位足异常综合征,白酒
小儿厌食症,鱼腥草
遗尿,白砂糖
肝腺瘤,鹌鹑蛋
眼睑皮脂腺癌,红葡萄酒
小儿药物性皮炎,田螺
下消化道出血,洋葱
小儿颅面骨畸形综合征,白扁豆
无脊髓损伤的颈椎骨折脱位,啤酒
青少年及小儿阴道肉瘤,江米酒
玻璃体液化,冰糖
习惯性流产,白扁豆
色斑,田螺
肺吸虫病,鸡肝
小儿肺出血-肾炎综合征,河蚌
先天性半侧肥大,啤酒
男性生殖器外伤,黄酒
胃内异物,蛤蜊
疱疹性咽炎,腌雪里蕻
先天性肝囊肿,啤酒
血卟啉病性周围神经病,咸鸭蛋
虚喘,兔肉
贲门失弛缓症,鸡肝
急性附睾炎,白酒
胃柿石,洋葱
重度脂肪肝,草虾
脚气病性心脏病,黄酒
先天性鼻部皮样囊肿及瘘管,杏仁
非特异性系统性坏死性小血管炎,鹿肉
根尖周病,杏仁
早孕,黄酒
先天性纯红细胞再生障碍性贫血,啤酒
孟氏骨折,白酒
常染色体显性多囊肾,乌骨鸡
胆囊类癌,啤酒
隐斜视,鸭血(白鸭)
慢性病贫血,绿豆
骨盆直肠脓肿,腐竹
绝经与心血管疾病,鸡肝
乳房疼痛,田螺
小儿衣原体肺炎,花生（炒）
斜颈,腐竹
急性间质性肺炎,鸡肝
气管闭合性损伤,蜂蜜
自发性食管破裂,乌骨鸡
蜂窝织炎,公鸡
小儿肥胖性生殖无能综合征,腐竹
胫腓骨骨干骨折,白酒
弥漫性特发性骨肥厚,花生仁（炸）
试管婴儿,白酒
血管免疫母细胞性淋巴结病,蜂蜜
铬及其化合物引起的皮肤病,干腌菜
老年女性膀胱颈梗阻,田螺
摩擦性苔藓样疹,鸡蛋黄
副球孢子菌病,杏仁
腕关节结核,面肥
外阴浸润性鳞癌,鸡爪
气臌,海虾
直肠炎,芝麻
