start,end
咳嗽,白菜包子
红斑狼疮,松子玉米
老年人大肠肿瘤,小米素羹
妊娠合并缺铁性贫血,山药粥
慢性阻塞性肺疾病,罗汉果金银菜柿饼汤
记忆障碍,西芹炒杏仁
支原体感染,三鲜苦瓜汤
大疱性表皮松解,西米木瓜奶露
严重急性呼吸综合征,莲子瘦肉汤
抽动症,百合粥
龟头癌,猕猴桃香蕉奶酪汁
瘙痒症,香菇油菜包
尿崩症,小麦粥
小儿关节弯曲综合征,无花果雪梨雪耳瘦肉汤
妊娠合并肾病综合征,枣莲三宝粥
巴特综合征,冰糖玉米羹
老年人自发性气胸,红枣银耳粥
单纯性雀斑样痣,珍珠米糊
妊娠合并急性胰腺炎,芹菜牛肉粥
斑秃,黑芝麻粥
霍奇金病,花豆腐生菜瘦肉汤
外阴色素痣,黄芪粥
光化性角化病,白菜清汤
念珠菌病,素三鲜豆腐汤
心肌梗塞并发二尖瓣关闭不全,鲜菊白菜豆腐汤
卵巢无性细胞瘤,双菇番茄黄瓜紫菜汤
病理性神经损伤,锅塌肉末白菜
闭合性气胸,小白菜猪肉饺
脂肪肉瘤,紫菜芙蓉汤
生殖器疱疹,豆浆山药汤
咽部结核,白菜炖猪骨汤
胃柿石,薏米莲子粥
心火上炎,芝麻小米粥
新疆出血热,凉拌菜花
头痛,紫茄子粥
前房积血,青菜饭
甲状腺血管瘤,肉片粥
肩袖损伤,豆薯小米粥
慢性舌扁桃体炎,萝卜生菜汤
婴儿肌纤维瘤病,猪肉青菜粥
二尖瓣关闭不全,三鲜茄子
副球孢子菌病,绿豆南瓜汤
妊娠纹,蒸肝鸡蛋羹
先天性短结肠,奶油圆白菜
葡萄胎,山药茯苓包子
小儿动力性肠梗阻,香蕉葡萄粥
声带息肉,双菇番茄黄瓜紫菜汤
主动脉瓣闭锁不全,紫菜芙蓉汤
腹膜后纤维化,牛奶蒸蛋
粉碎性骨折,萝卜海带
特发性脊柱侧凸,桂圆黑豆粥
包皮水肿,木耳豆腐丁
多发性末梢神经炎,麦芽山楂饮
急性非特异性睾丸炎,百合圆肉煲鸡蛋
地方性斑疹伤寒,烧排骨
乙型病毒性肝炎,瑶柱生菜白菜汤
重金属中毒性肾病,雪梨莲藕汁
神经性肠梗阻综合症,西兰花素鸡马蹄冬菇汤
非典型分枝杆菌性巩膜炎,牛奶菠菜粥
肝炎双重感染,冬笋香菇烧白菜
淋巴细胞减少症,卷心菜菠萝汁
手癣,马齿苋鸡蛋汤
摩擦黑变病,豆浆粥
冻疮,蚝油牛肉
大咯血,菠菜羹
牙折,鱼烧豆腐
前列腺肉瘤,蚝油扇贝
细菌性肠炎,黄豆芽蘑菇汤
绝经后骨质疏松,腰果肉饭
脏躁,木耳红枣粥
发育迟缓,土豆泥牛奶粥
过敏性湿疹,百合绿豆汤
冠状动脉粥样硬化性心脏病,青菜包
慢性心力衰竭,苦瓜粥
包皮炎,绿豆奶粥
小儿先天性睾丸发育不全,冬瓜鲤鱼汤
先天性尺骨缺如,素油菜心
心源性哮喘,山药薏米粥
病毒性上呼吸道感染,绿豆芽饺
言语和语言发育障碍,木瓜蛋奶汁
内伤发热,牛奶花生粥
脾劳,山药茶
盲肠扭转,牛奶菠菜粥
肥胖性生殖无能综合征,枇杷银耳
呼吸道感染,拌小白菜
先天性胸腺发育不全,瑶柱生菜白菜汤
美尼尔氏综合症,苦瓜豆腐汤
其他病毒肺炎,芹菜黄瓜素肉汤
胸腰椎骨折,鸡肝粥
喉阻塞,萝卜生菜汤
肺炎球菌肺炎,玉竹白菜
变应性皮肤血管炎,芝麻桃仁粥
久泄,冬瓜草鱼汤
牙齿过敏,时蔬小豆腐
巴德-吉亚利综合征,木瓜炖带鱼
心源性哮喘,苹果派
小儿乳糜泻,青胡萝卜排骨汤
胆汁性腹膜炎,玉米粉燕麦粥
断指再植,无花果煲猪肉
胃、十二指肠溃疡急性穿孔,人参粳米粥
近端(Ⅱ型)肾小管性酸中毒,茼蒿豆腐
小儿多发性内分泌腺瘤Ⅱ型,香蕉西米羹
H7n7,荠菜包子
妊娠合并甲状旁腺功能亢进,西兰花炒牛肉
性欲减退,鲜菇烧豆腐
皮肌炎与多发性肌炎,山药茯苓包子
双侧肾缺如,菠菜豆腐汤
老年人脑栓塞,豆苗鸡肉汤
胃石症,山药桂圆炖甲鱼
下颌下间隙感染,鲜柠檬汁
老年人颈性眩晕,大白菜饺
绝经,鸭肉菜包
前庭大腺癌,豆腐鲤鱼
急性淋巴管炎,小麦粥
小儿颅内肿瘤,雪菜芦笋饺
副溶血性弧菌食物中毒,冬瓜汤
肠道肿瘤,鲫鱼汤
灼痛,豌豆烧茄子
脑膜癌病,香菇油菜面筋粥
过敏性鼻炎,炒羊肚丝
咽喉癌,山药南瓜粥
淋巴瘤引起的肾损害,素炒黄花菜
小儿副流感病毒肺炎,百合绿豆沙羹
口腔扁平苔藓,紫菜芙蓉汤
戒酒综合征,蘑菇木耳西兰花腐竹汤
近视眼,清蒸葡萄枸杞子
外阴基底细胞癌,卷心菜菠萝汁
营养不良性肝硬化,苹果胡萝卜泥
颅内占位性病变引起的头痛,豆薯小米粥
静脉血栓形成,苹果粥
狼疮肾炎,紫菜芙蓉汤
慢性结肠炎,清炖鲫鱼
冠状动脉粥样硬化性心脏病,菠菜豆腐汤
外源性过敏性肺泡炎,番茄冲菜牛肉丸汤
胆道蛔虫病,南瓜粥
儿童孤独症,山莲葡萄粥
高血压性脑出血,豆薯小米粥
多发性末梢神经炎,清蒸石斑鱼
原发性免疫缺陷病,蔬菜杂烩粥
甲状腺血管瘤,荞麦粥
球形肺炎,牛奶大枣汤
急性化脓性脑膜炎,牛奶蒸蛋
脑痨,赤豆炖鹌鹑蛋
化脓性腱鞘炎,猪肉枸杞汤
眼球运动障碍,黄豆芽拌海带
脊椎结核并发窦道,牛奶椰汁
慢性单纯性鼻炎,土豆泥牛奶粥
妇科炎症,素炒菠菜
膀胱平滑肌肉瘤,燕麦粳米粥
尺骨鹰嘴骨折,麦冬山楂炖甲鱼
肺热咳嗽,百合雪梨莲藕汤
强直性脊柱炎性巩膜炎,白菜包子
继发性甲状旁腺功能亢进症,凉拌海蜇
病毒性感冒,苹果生菜酸奶汁
结节性硬化病,柳橙菠萝汁
低血糖综合征,百合粳米鸡
共济失调,双耳炖猪脑
小儿成骨不全,海带粳米粥
毒性结节性甲状腺肿,冬笋扁豆
急性失血性贫血,猪血豆腐汤
龟头珍珠疹,鸡蛋炒面
蛲虫性阴道炎,油菜丝炒面
咽囊炎,木瓜鲜奶饮
泪腺多形性腺癌,清炒荷兰豆
纤维软骨间质瘤,白果粥
疼痛性脂肪疝,紫菜芙蓉汤
红眼病,木耳菊花鱼丸
外阴神经鞘瘤,大麦薏仁茯苓粥
进行性脂肪营养不良,菠菜双蛋羹
腹股沟直疝,蘑菇炒油菜心
外耳道乳头状瘤,罗汉果雪耳鸡汤
慢性胃炎,菠菜绿豆芽
肺真菌病,香菇油菜面筋粥
肌营养不良症,紫菜虾皮汤
神经症,凤梨饭
小儿肾静脉血栓形成,胡萝卜拌鸡丝
糖尿病性视网膜病变,芹菜拌海带
高钾血症,冬瓜粥
慢性肾功能衰竭,百合粥
结核性中耳乳突炎,枸杞猪肝蛋花汤
小儿肺动脉高压,核桃牛奶饮
绝经期关节炎,糖醋菜花
增殖体肥大,生菜香菇
脉络膜新生血管,冬菇椰菜豆腐粉丝汤
颈椎病,鲜百合冬菇西兰花汤
酒胀,茯苓益智仁粥
先天性垂直距骨,香菇扒菜心
恶性肿瘤所致贫血,枸杞山药蛋煲瘦肉
女性尿道癌,橄榄粥
会阴疝,清炖木耳香菇
非细菌性前列腺炎,雪菜芦笋饺
泛细支气管炎-测试,护国菜
肠道厌氧菌感染,栗豆腐
大颗粒淋巴细胞白血病,牛奶玉米汤
脑梗塞,素炒菠菜
桡骨远端骨折,黄瓜猪肉水饺
脑结核瘤,猪血豆腐汤
小儿生长激素缺乏症,鸡丝玉米粥
神经元蜡样脂褐质沉积症,白果莲子粥
维生素A中毒症,鸡蛋冰糖炖银耳
鼻炎,猪肉大葱蒸饺
小儿关节过度活动综合征,无花果粥
先天性卵巢发育不全,香菇扒白菜
糖尿病肾病,黄芪粥
慢性髓细胞白血病,豆薯小米粥
巩膜炎,胡萝卜香菜粥
睡眠相位后移综合症,银下莲子糯米粥
头皮糠疹,赤小豆鲤鱼粥
咽异感症,牛奶菠菜粥
小儿慢性胃炎,小黄瓜西瓜汁
髌骨骨软骨病,牡蛎虾皮粥
舌咽神经痛,马齿苋炒黄豆芽
肺动脉瓣关闭不全,玉米粉燕麦粥
椎管内结核肉芽肿,番茄皮蛋菜汤
结核性中耳乳突炎,猪肝菠菜粥
过敏性急性小管间质性肾炎,赤小豆鲤鱼汤
小儿慢性肉芽肿病,玉米粥
淋球菌性腹膜炎,菠菜双蛋羹
奶麻,清肠大豆芽豆腐汤
小儿结核病,珊瑚白菜墩
习惯性髌骨脱位,番茄芹菜汁
戒酒综合征,青胡萝卜排骨汤
牙折,胡桃粥
膜性口炎,广州牛肉炒面
心气虚,清蒸红汤鸡翅
小儿肾小管性酸中毒,红枣炖猪肉
侵袭性婴儿纤维瘤病,芹菜炒肉片
胃、十二指肠溃疡出血,素油菜心
尺桡骨干骨折,豌豆绿豆粥
肱骨内上髁炎,海虾豆腐
外阴软纤维瘤,冰糖绿豆苋菜粥
性冷淡,牡蛎墨鱼汤
肠间脓肿,番茄柠檬汁
智力低下,松江鲈鱼
肠侵袭性大肠埃希杆菌感染,鸡蛋银耳羹
肠子宫内膜异位,乌鸡滋补粥
乙状结肠扭转,肉末胡萝卜炒饭
盲肠扭转,紫菜色拉卷
酸中毒,山药扁豆粥
男性乳房肥大症,番茄苹果汁
过敏性荨麻疹,番茄西米粥
老年人骨关节炎,薏米莲子粥
食管瘢痕性狭窄,五丝白菜卷
肾动脉狭窄,白菜藕丸汤
血管肉瘤,雪菜牛肉粥
持续性枕后位难产,益母草粥
胸腔积液,素炒圆白菜
交肠,香蕉葡萄干牛奶
脊柱脊髓损伤,香菇扒小白菜
原发性腹膜后肿瘤,鹌鹑蛋小米羹
原发性共同性内斜视,猪肝绿豆粥
呼吸道感染,草莓柠檬汁
腘动脉破裂,芝麻仁粥
神经瘤,雪菜牛肉粥
皮肤癌,百合粳米鸡
习惯性髌骨脱位,鲜奶核桃粥
玻璃纤维引起的皮肤病,燕麦粳米粥
有机磷农药中毒,花生杏仁粥
先天性跖骨内收畸形,香菇扒小白菜
伪膜性肠炎,蔬菜杂烩粥
急性肾功能衰竭,鹌鹑蛋小米羹
肺动脉高压,燕麦粳米粥
苔藓样结核疹,双菇番茄黄瓜紫菜汤
脑室内出血,荔枝汁
系统性红斑狼疮所致脊髓病,香菇油菜面筋粥
虚寒呕吐,银耳莲子枸杞粥
口蹄病,土豆胡萝卜片
高碘性甲状腺肿,糯米莲藕
咽异感症,木瓜蛋奶汁
甲内型甲真菌病,胡萝卜香蕉汁
急性肠炎,鸡肉白薯粥
多发梗塞性痴呆,薏米汤
下腰椎不稳症,香菇油菜面筋粥
三尖瓣狭窄,玉竹白菜
足舟骨骨折,山楂牛肉干
亚急性坏死性脊髓炎,鸡肉冬菜饼
叶酸缺乏所致贫血,肉片粥
围绝经期综合征,萝卜粳米粥
乳腺腺病,紫菜芙蓉汤
原发性下肢静脉瓣膜关闭不全,白菜仔滚鱼片汤
慢性化脓性腮腺炎,番茄皮蛋菜汤
盲肠扭转,猪肉青菜粥
咳嗽性哮喘,素炒菠菜
脊柱侧弯,牛奶花生粥
脊椎结核并发截瘫,清炒荷兰豆
妊娠合并急性肾盂肾炎,三丝白菜卷
寻常痤疮,马兰头拌豆腐
结核性膀胱自发破裂,冬菇菱角
自发性食管破裂,鸡肉蘑菇汤
颅内低压性头痛,杂粮粥
十二指肠炎,莲子百合炖燕窝
盆腔腹膜炎,素炒新西兰菠菜
矽肺,百合粥
子宫破裂,香菇扒小白菜
生殖器疱疹,炒绿豆芽
小儿病态窦房结综合征,核桃草鱼火锅
软下疳,草莓柠檬汁
小儿贲门失弛缓症,菠菜瘦肉粥
性欲亢进,冬瓜鸡汤
血清病和血清病样反应,冬菇椰菜豆腐粉丝汤
营养不良性肝硬化,阳春面
肺癌转移,萝卜豆腐汤
花柳病,花生山药粥
外伤性乳糜胸,小麦粥
难辨芽胞杆菌肠炎,香菇茯苓粥
女性性高潮障碍,卷心菜菠萝汁
红外线伤,胡萝卜生鱼汤
症瘕,栗豆腐
主-肺动脉隔缺损,白菜虾仁面汤
脑梗塞,海带粳米粥
上巩膜静脉压升高所致青光眼,桂圆栗子粥
老年甲状腺功能减退症,香菜莲藕饺
肠道病毒所致各系统感染,绿菜花竹笋
结节病,绿豆南瓜汤
流产,鸡肉炖肉丸
衣原体尿路感染,西芹油菜牛奶汁
肛门失禁,苋菜小鱼粥
肾盂肾炎,水晶菠萝
髋关节脱位,鲜肉锅贴
产后喘促,干烧加吉鱼
脑血栓形成,桑葚饮
子宫收缩过强,山药薏米粥
桡骨骨折,皮蛋瘦肉粥
面肌瘫痪,糯米花生麦粥
淋巴细胞减少症,海带果菜汁
气痢,山药红豆粥
葡萄球菌食物中毒,白菜粥
头部脂溢性皮炎,五丝白菜卷
嵌顿包茎,香菇冬瓜汤
系统性红斑狼疮性关节炎,芹菜牛肉粥
酒精中毒性肌病,菠菜粥
急性血源性骨髓炎,紫菜芙蓉汤
血管内皮瘤,青菜包
妊娠合并硬皮病,芹菜炒肉片
颈椎骨折伴脱位的损伤,芝麻山药饼
发育迟缓,牛奶大米饭
耳石症,排骨汤面
胆管结石,莲子红豆沙
多发性脑膜瘤,海带粳米粥
小儿肠系膜淋巴结结核,荔枝鸭粥
风湿性血管炎,胡萝卜干贝羹
甲状舌骨囊肿与瘘,红枣银耳粥
糖尿病性周围神经病,紫菜肉茸汤
耻骨结核,牛奶花生粥
毛囊角化病,炒胡萝卜
脾水,大麦薏仁茯苓粥
小儿先天性直肠肛门畸形,黄豆小米粥
残胃淋巴瘤,陈皮瘦肉粥
特发性非硬化性门脉高压综合征,阿胶炖鸡肉
小儿动力性肠梗阻,山药葡萄粥
胚胎遗留性囊肿,鸡蛋木耳粥
女性尿道癌,橄榄虾仁
玻璃体积血,小米薄麻粥
青少年牙周炎,什锦鸡蛋面
下消化道出血,酱汁茄子
婴幼儿脐疝,芹菜炒鸡蛋
常染色体显性多囊肾,烧羊肉叉烧
血栓性血小板减少性紫癜,杂粮粥
肾虚眩晕,小白菜猪肉饺
老年人颅内压增高,蛋饺白菜
外阴腺鳞癌,瑶柱生菜白菜汤
羊痘,萝卜生菜汤
外伤性腹膜后出血或血肿,蘑菇肉丁包
小儿充血性心力衰竭,清汤白菜卷
克拉伯病,冬菇油菜心
尿道上裂,荞麦粥
门静脉海绵样变,莲子红豆沙
口水强迫症,驴肉水饺
股骨髁骨折,土豆泥牛奶粥
散发性脑炎,黄瓜粳米粥
红外线伤,滑蛋牛肉
药物性胃病,牛奶菠菜粥
口角炎,赤小豆鲤鱼汤
急性泪囊炎,香菇油菜面筋粥
产后劳伤,桂圆阿胶红枣粥
经行尿感,绿豆奶粥
情感性交叉擦腿症,胡萝卜汤
卵巢冠囊肿,紫菜芙蓉汤
膝关节骨刺,酿冬瓜
老年人乳腺癌,空心菜排骨汤
鞍结节脑膜瘤,益母草煮鸡蛋
青年心肌梗死,豆腐泡大豆芽发菜汤
钠过多,白菜丸子汤
老年人睡眠障碍,红豆花生红枣粥
结节病,菠菜豆腐汤
成人型女性乳房肥大症,羊肝胡萝卜粥
直肠损伤,百果西米羹
第Ⅰ型脊髓血管畸形,黄芪桂皮鲈鱼汤
产后喘促,墨鱼炖桃仁
埃博拉病毒病,鸡汤面条
缢死,罗汉果金银菜柿饼汤
老年人脑血栓形成,牛肉盖饭
角膜病,胡萝卜香蕉汁
精神发育迟缓,松子玉米
纤维毛囊瘤,奶油白菜
小儿雄激素不敏感综合征,白菜清汤
乳腺病,砂锅鱼头豆腐
跖疣,清汤白菜卷
皮肤病,鸡蛋布丁
肺结核,白扁豆粥
盲肠肉芽肿,牛奶菠菜粥
尿道肉阜,山药枸杞蒸鸡
白血病,拌生菜
表层巩膜炎,木瓜胡萝卜玉米粥
骨质增生,生菜拌腰片
直肠膨出,菠菜豆腐汤
勒夫勒心内膜炎,红枣银耳粥
无排卵型功能失调性子宫出血,小米龙眼粥
羊水过多,大麦汤
脑损伤后综合征,芝麻小米粥
甲状舌管囊肿与鳃裂囊肿,菠菜豆腐汤
臂丛神经痛,羊腰黑豆汤
甲型副伤寒,核桃芡实粥
咽肌痉挛,羊肉炖柿子
癫痫伴发的精神障碍,桂圆肉蒸蛋
老年性慢性硬膜下血肿,猕猴桃西米粥
脊柱侧凸,高粱米糕
铜绿假单胞菌性角膜炎,白菜蛋花粥
小儿慢性淋巴细胞性甲状腺炎,排骨煮白萝卜
绝经后骨质疏松,紫菜芙蓉汤
肝病,鲜菇小米粥
小儿脾大,红萝卜鲜木耳豆腐汤
精神活性物质所致精神障碍,素炒黄花菜
荨麻疹性血管炎,猕猴桃西芹汁
胫骨结节骨软骨病,鱼烧豆腐
痒疹,豆苗鸡肉汤
隐睾,紫菜色拉卷
慢性胃炎,猕猴桃苡仁粥
眼眶击出性骨折,香菜莲藕饺
椎间隙感染,黄芪山药羹
胆源性慢性胰腺炎,山药萝卜粥
手外伤,酪梨芋头粥
呼吸道感染,拌生菜
脑外伤伴发的精神障碍,羊肉汤面
婴幼儿腹泻,鱼肉糊
肝脓肿,红枣黑豆粥
慢性荨麻疹,银下莲子糯米粥
耳疮,猪肝绿豆粥
老年人急性肾功能衰竭,生菜鸡丝
肝内胆管结石,五丝白菜卷
成人腹股沟斜疝,清炒竹笋
念珠菌病,肉末胡萝卜炒饭
小儿药物变态反应,香菇牛肉粥
小儿半乳糖血症,冬菇烧白菜
眶蜂窝织炎,油菜丝炒面
闭合性颅脑损伤,干冬菜粥
肱骨外髁骨折,虾末菜花
儿童期精神障碍及精神发育迟缓,豆腐皮春卷
纯红细胞再生障碍,清蒸甲鱼
类风湿性关节炎的肾损害,当归黄芪竹丝鸡汤
老年人骨质疏松,绿豆薏仁汤
原发性皮肤淀粉样变性,紫菜粥
胫腓骨骨折,全福豆腐
老年人肺气肿,西米猕猴桃粥
多发性脑膜瘤,奶汁白菜条
霜样树枝状视网膜血管炎,香菇扒小白菜
创伤窒息综合征,猪肉青菜粥
阴茎硬结症,海带炖排骨
膀胱损伤,发菜瘦肉粥
内痔,素炒菠菜
巩膜炎,胡萝卜番茄汤
成人型女性乳房肥大症,黄芪桂皮鲈鱼汤
鼠疫耶尔森菌肺炎,奶汁白菜条
死精症,赤小豆山药粥
感染性关节炎,空心菜粥
小儿卵巢肿瘤,糯米莲藕
葡萄糖-6-磷酸脱氢酶缺乏症,猕猴桃香蕉奶酪汁
中风,清炒绿豆芽
血吸虫病,绿豆杂面条
发育性骨盆异常,清牛肉汤
诺瓦克病毒性胃肠炎,猪肉鸭蛋汤
急性心肌梗死,素炒菠菜
免疫缺陷性肺炎,双菇番茄黄瓜紫菜汤
I型糖尿病,虾皮香芹燕麦粥
阿米巴肝脓肿,小白菜馅包子
小儿哮喘,珊瑚白菜墩
小儿心搏呼吸骤停与心肺复苏术,豆浆莴笋汤
多发性骨髓瘤病肾病,龙眼粥
室性并行心律及室性并行心律性心动过速,双菇番茄黄瓜紫菜汤
巨球蛋白血症,花生杏仁粥
肛肠病,松子仁烧香菇
克罗恩病,小米素羹
卵巢小细胞癌,花豆腐生菜瘦肉汤
毛胚细胞瘤,冬菇椰菜豆腐粉丝汤
良性纤维组织细胞瘤,双菇番茄黄瓜紫菜汤
青春期功能失调性子宫出血病,番茄草莓汁
距骨后外结节骨折,脆皮香蕉
慢性黏膜皮肤念珠菌病,烧猪肝
脊髓血管畸形,核桃鸡肉粥
小儿轮状病毒性肠炎,炒胡萝卜
创伤性窒息,豆薯小米粥
小儿消化道出血,木瓜胡萝卜玉米粥
病毒性胃肠炎,扁豆瘦肉汤
外向孤独症,香蕉西米羹
小儿偏头痛,绿菜花鲜虾仁
眼科重症肌无力,酿冬瓜
食管肉瘤,菠菜双蛋羹
星形细胞瘤,白萝卜粥
妊娠合并尖锐湿疣,卤汁香菇
产科播散性血管内凝血,西芹菠萝汁
矮小症,鸡冠花鸡蛋汤
流感嗜血杆菌肺炎,银耳粥
疟疾肾病,罗汉果金银菜柿饼汤
失眠,猴头菇炖鸡
脑梗死,温养脾胃带鱼汤
小儿慢性肉芽肿病,芝麻大饼
过敏性咽炎,胡萝卜番茄汤
多重肺部感染,茭白粥
胫骨内髁骨软骨病,羊肉汤面
回盲瓣综合征,牛奶绿菜花
外阴纤维肉瘤,核桃芝麻百合粥
枢椎齿突骨折,猪骨汤
颅内低压综合征,山药扁豆粥
疤痕,木耳芝麻茶
进行性肥厚性间质性神经炎,鲜蘑菇豆腐汤
氯丙嗪类中毒,小米粉粥
小儿食管异物,菜花泥子汤
风热感冒,菊花核桃粥
小儿脉络丛乳头状瘤,炒丝瓜
急性共同性斜视,胡萝卜泥
感染性关节炎,素炒空心菜
心脏瓣膜关闭不全,白菜包子
肠结核,马齿苋粳米粥
慢性肝炎,粉蒸鲫鱼
脐疝,包心菜刀豆汤
成骨不全,猪肉松
传染性湿疹样皮炎,菠菜炒生鱼片
遗传性铁粒幼细胞性贫血,猪血豆腐汤
肩关节结核,杂粮粥
肱骨外科颈骨折,紫菜色拉卷
颅内动脉瘤,黄瓜素虾仁
胆囊切除术后综合征,荞麦粥
卵巢功能异常综合征,菠菜猪肝肉片汤
急性出血性结膜炎,百合绿豆汤
外耳道疖肿,三文鱼饺
脉络膜新生血管,双菇番茄黄瓜紫菜汤
假性动脉瘤,糯米莲子粥
特发性非硬化性门脉高压综合征,当归首乌鸡肉汤
硼酸中毒,白木耳炒豆腐
脉痹,鸭肉杂烩粥
隐翅虫皮炎,淡菜板豆腐白菜汤
结核性溃疡,水萝卜丝拌白菜
尿道创伤,胡萝卜香蕉汁
小儿脑性瘫痪,山药芡实瘦肉粥
阴囊潮湿,鲤鱼脑粥
过劳肥,山药桂圆粥
摩根菌肺炎,雪梨猪肉汤
成人呼吸窘迫综合征,牛奶玉米汤
脊椎炎,牛奶玉米汤
良性高血压性小动脉性肾硬化,赤小豆鲤鱼粥
冠心病,天麻甲鱼汤
呼吸性细支气管相关的间质性肺疾病,松散蜂窝鸡蛋
老年人食管癌,豆腐蛋饺
核黄素缺乏病,腰果西兰花
肾病,核桃肉粉
白血病视网膜病变,百合芦笋汤
下呼吸道感染,百合啤梨白藕汤
心源性肝硬化,紫菜汤
创伤窒息综合征,萝卜豆腐汤
鼻窦鳞状细胞癌的眼部病变,红枣菊花粥
肠道寄生虫病,香菇木耳淡菜汤
声带小结,鸡蛋黄花汤
胃粘膜脱垂症,小米素羹
营养性巨幼红细胞性贫血,花生杏仁粥
肺结核,银耳炖木瓜
脑回状颅皮,菠菜双蛋羹
进行性肌营养不良症,小白菜馅包子
先天性梅毒性肝硬化,小米素羹
舌咽神经损伤,黄瓜拌绿豆芽
尿瘘,豌豆粥
睾丸损伤,菜花三色蛋
小儿槭糖尿病,木瓜胡萝卜玉米粥
颈部勒伤,玉米笋饺
脑桥中央髓鞘溶解症,番茄土豆块
细菌性前列腺炎,清汤白菜卷
鼻/鼻型T/NK细胞淋巴瘤,芦笋鸡丝汤
类风湿性关节炎肾损害,干炒苦瓜
大网膜粘连综合征,牛奶蛋花粥
胃痉挛,拌炒香菇
急性左侧心力衰竭,小白菜猪肉饺
喉气管食管裂,豆薯小米粥
毛囊角化病,草菇炒油菜
手足发绀症,菠菜双蛋羹
人工流产,鸡蛋面
老年人糖尿病,桂圆莲子粥
颅内动脉瘤,海带鸡腿汤
妇科综合,花生豆奶
肺水肿,糖醋鸡蛋
弥散性血管内凝血,红豆糯米粥
原卟啉病,绿豆南瓜汤
婴幼儿胃食管反流,鸡蛋豆腐汤
柯萨奇病毒和埃可病毒感染,西兰花炒虾仁
土肥对称性肢端色素沉着症,黄豆芽炖豆腐
纤维肌痛症,菠菜豆腐汤
小儿麻痹症,平菇粥
妊娠合并再生障碍性贫血,山药枸杞粥
青春前期牙周炎,蔬菜杂烩粥
假性黑棘皮病,豆薯小米粥
中青年脑梗死,清肠大豆芽豆腐汤
小儿神经白塞综合征,腰果西兰花
炎性乳腺癌,葡萄布丁
霍奇金病,肉粒萝卜干粥
多发性大动脉炎,眉豆鲤鱼煲
舌白斑,鲜百合冬菇西兰花汤
视网膜色素变性,菠菜豆腐汤
胫腓骨骨折,卤汁豆腐
糖尿病,木耳核桃炖豆腐
肾上腺皮质功能减退性心脏病,冰糖莲子汁
利斯特菌脑膜炎,牛奶花生粥
子痫,小白菜猪肉饺
肺转移性肿瘤,青椒绿豆芽
肝胃不和,炝炒西兰花
小儿丙型病毒性肝炎,白菜粥
肌张力异常,鸡肉冬菜饼
皮肤松垂,鱼茸蒸豆腐
原发性痛经,荠菜肉丝豆腐羹
急性右侧心力衰竭,芝麻黑豆粥
嗜酸性细胞增多症,蔬菜杂烩粥
颅内低压综合征,香菇茯苓粥
慢性单纯性咽炎,油菜叶拌豆腐丝
妇科炎症,木耳芦笋蘑菇汤
心室肌致密化不全,牛肉芹菜包
过强反射性鼻炎,白萝卜浓汤
心肌梗死,干煸芦笋
先天性小喉,小米鹌鹑汤
急性胆管炎,胡萝卜苹果汁
股疝,豆薯小米粥
先天性感觉性神经病,冬菇菜花
假性黑棘皮病,鹌鹑蛋小米羹
卵巢冠囊肿,青菜饭
牙髓炎,豆薯小米粥
继发性痛经,翡翠莲藕片
绝经后骨质疏松,紫菜豆腐肉片汤
乳头状汗腺腺瘤,白果莲子粥
足菌肿,海带粳米粥
多发性硬化伴发的葡萄膜炎,鳗鱼粥
侵袭性婴儿纤维瘤病,豆腐乳空心菜
小儿尿感,番茄菠菜汁
蝶窦恶性肿瘤,柴胡白术炖乌龟
输尿管结石,红烧菜花
职业性皮肤癌,玉米笋炒芥蓝菜
小肠平滑肌肉瘤,素炒菠菜
单发性毛鞘瘤,海米白菜汤
色素紫癜性皮炎,番茄鸡蛋煎饼
颌骨造釉细胞瘤,枸杞海参鸽蛋汤
家族性结肠息肉,西兰花炒牛肉
弥漫性血管内凝血,赤小豆鸡汤
恋物癖,菠菜羹
显微镜下多血管炎,蔬菜杂烩粥
青少年及小儿阴道透明细胞癌,芹菜烧肉水饺
传导性耳鸣,菠菜羹
急性肺源性心脏病,菜花泥子汤
妊娠合并哮喘,蛋黄碎牛肉粥
血管内大B细胞淋巴瘤,胡萝卜香瓜汁
鸡眼,冰糖绿豆苋菜粥
散光,牛奶蛋
远视眼,黑芝麻山药何首乌粉
先天性鼻咽部狭窄及闭锁,小米枣仁粥
寒痹,桂圆草莓炒山药
混合瘤,菠菜豆腐汤
老年斑,酱牛肉
嵌杯样病毒胃肠炎,蛋花空心菜汤
骨的原发性淋巴瘤,冬笋鱿鱼肉丝
眼球穿通伤,蒸肝鸡蛋羹
阴茎珍珠疹,豆腐皮粥
先天性膝关节脱位,草鱼豆腐
跟腱断裂,西式牛奶粥
乳腺错构瘤,白果炖母鸡
轮状病毒性肠炎,小米素羹
遗精,香菇桃仁
支气管哮喘,萝卜牛肉蒸饺
乳头状汗腺腺瘤,黑米党参山楂粥
大脑凸面脑膜瘤,枸杞叶芹菜粥
人乳头瘤病毒感染,核桃芝麻羹
室管膜肿瘤,白菜干猪肉煲排骨汤
皮脂囊肿病,小麦豆角粥
呃逆症,锅塌肉末白菜
多胎妊娠,鸡蛋银耳羹
限制型心肌病,蛋饺白菜
原卟啉病,菠萝芹菜汁
心肌梗塞并发心室间隔穿破,白菜蛋花粥
