start,end
鼻硬结病,嗅觉障碍
胸内肾,呼吸衰竭
咳嗽晕厥综合征,头痛
Q热,心包炎
外阴肿瘤合并妊娠,生殖道感染
婴儿型黑矇性痴呆,视神经萎缩
组织细胞增殖症,瘫痪
皮质性遗忘症,记忆障碍
婴儿黑矇性痴呆,瘫痪
诺沃克类病毒胃肠炎,脱水
耳痈,听力障碍
维生素B1缺乏病,股癣
下颌下间隙感染,吸入性肺炎
神经衰弱,头痛
维生素A摄入过多,儿童睡眠障碍
流行性腮腺炎,心肌炎
血压病,出血性脑卒中
老年人缺血性结肠炎,溃疡性结肠炎
输卵管粘连,子宫内膜异位症
颅狭症,癫痫
腺样体炎,急性肾炎
溶组织内阿米巴病,肠炎
混合痔,肛裂
结核性巩膜炎,肿胀
颈椎后纵韧带骨化症,瘫痪
外阴恶性横纹肌样瘤,腹膜后淋巴结炎
胰高糖素瘤综合征,精神障碍
上皮样囊肿,脑膜炎
小儿先天性胆总管囊肿,胰腺炎
小儿支气管肺炎,心肌炎
致肠细胞病变人孤儿病毒感染,间质性肺炎
特发性迟发性免疫球蛋白缺乏症,自身免疫性溶血性贫血
先天性巨细胞包涵体病,肝炎
男性乳腺癌,乳头溢液
宿醉,脂肪肝
克山病,充血性心力衰竭
新生儿肝脾肿大,新生儿败血症
勃起功能障碍,阳痿
慢性硬脑膜下血肿,慢性硬脑膜外血肿
小儿烟酸缺乏病,谵妄
淋菌性结膜炎,角膜溃疡
新生儿消化道重复症,肠梗阻
寒湿泄泻,脱水
青少年及小儿卵巢肿瘤,畸胎瘤
脑膜肉瘤,脑水肿
急性视网膜坏死综合征,视神经萎缩
急性播散性脑脊髓炎,褥疮
先天性巨细胞包涵体病,视神经萎缩
并指畸形,先天性并指多指畸形
糖尿病性胃轻瘫,反流性食管炎
舌甲状腺,阻塞性睡眠呼吸暂停综合征
冠心病,猝死
外痔,肛裂
苔藓样念珠状疹,细菌感染
肾功能衰竭,高血压
老年人结节病,肺纤维化
腹水,多发性神经炎
中间葡萄膜炎,黄斑囊样水肿
小儿血管-骨肥大综合征,充血性心力衰竭
踝关节脱位,骨折
腹直肌自发性破裂,腹胀
铜中毒引起的溶血性贫血,黄疸
类风湿性关节炎肾损害,偏瘫
血卟啉病性周围神经病,癫痫
脆弱性骨硬化,成骨不全
小儿选择性免疫球蛋白A缺乏症,皮肌炎
走黄,黄疸
脾囊肿,急性腹膜炎
上矢状窦血栓性静脉炎,骨髓炎
小儿格林巴利综合症,褥疮
骨髓增生异常综合征,骨关节炎
产后虚脱,电解质紊乱
小儿食物变态反应,心律失常
桡骨干下1/3骨折合并下尺桡关节脱位,尺神经损伤
复发性流产,女性不孕症
老年人肺结核,慢性肺源性心脏病
脂肪肝,蜘蛛痣
脊髓分裂症,小脑扁桃体下疝
肝胃不和,胃溃疡
心脏钝性闭合伤,气胸
反应性精神病,精神分裂症
顽痹,痛风和高尿酸血症
恙螨皮炎,斑疹伤寒
头部鳞状细胞癌,颈部淋巴结转移癌
密集恐惧症,抑郁症
泪腺多形性腺瘤,眼球运动障碍
中老年男子部分性雄激素缺乏综合征,老年人前列腺增生症
小儿室性心动过速,心源性休克
弯曲菌感染,骨髓炎
变性近视的脉络膜萎缩,青光眼
慢性肾上腺皮质功能减退症,昏迷
湄公血吸虫病,肝性脑病
耳疖,头痛
颅内畸胎瘤,癫痫
泌尿生殖系真菌病,肾功能衰竭
手部神经损伤,瘫痪
肺癌,呼吸衰竭
骨放线菌病,放线菌病
上斜肌腱鞘综合征,内分泌性眼球突出
微小病变型肾病,胸膜炎
外阴恶性颗粒细胞瘤,肺转移瘤
皮肤白斑,糖尿病
睫状体黑色素瘤,前房积血
妊娠期心脏病,心力衰竭
五脏痹,头痛
结肠黑变病,直肠息肉
外阴溃疡,前庭大腺炎
老年人慢性胃炎,胃穿孔
甲亢眼突,水肿
小儿副流感病毒肺炎,脑膜炎
老年人主动脉瘤,猝死
小儿惊厥,共济失调
腺淋巴瘤,细菌感染
细菌性角膜溃疡,角膜炎
佩吉特病样网状细胞增生症,淋巴瘤
脑桥中央髓鞘溶解症,褥疮
肠系膜血管缺血性疾病,腹痛
多发性肌炎,胸膜炎
慢性肾功能衰竭,高血压
小儿乙型肝炎病毒相关肾炎,高血压
化脓性汗腺炎,脓肿
咽炎,咽喉炎
强碱类中毒,肺水肿
先天性二尖瓣畸形,心室间隔缺损
颅内高压综合征,上消化道出血
慢性细菌性痢疾,败血症
溃疡性肠炎,结节性红斑
黄色肉芽肿性肾盂肾炎,梗阻性肾病
右心室双出口,肺炎
小腿动脉损伤,下肢静脉曲张
听神经瘤,水肿
假性高血压,高血压
阴部神经干痛,阳痿
小儿支气管肺炎,心包炎
维生素E缺乏病,贫血
先天性脊柱侧凸,尿路梗阻
坏死性脉管炎,气性坏疽
先天性血管萎缩性皮肤异色症,白内障
肺不发育或发育不全,支气管扩张
Whitfield硬红斑,结节病
肝结核,脂肪肝
慢性心包炎,心力衰竭
先天性肥厚性幽门狭窄,黄疸
产后甲状腺炎,甲状腺功能减退
新生儿窒息,气胸
腺样体炎,中耳炎
肾性氨基酸尿,共济失调
膀胱憩室,膀胱结石
胆道肿瘤,胆囊癌
点状骨骺发育异常,先天性白内障
老年人低血糖昏迷,癫痫
外阴软纤维瘤,阴道炎
鼻中隔偏曲,鼻中隔脓肿
性障碍,不孕不育
厥脱,心肾不交
色盲,先天性眼球震颤
Austin型幼儿脑硫脂病,共济失调
小儿毛细支气管炎,代谢性酸中毒
肾性骨病,骨折
心包囊肿与心包憩室,上腔静脉综合征
小儿色素沉着息肉综合征,肠梗阻
念珠状发,癫痫
女性尖锐湿疣,宫颈浸润癌
大脑大静脉瘤,脑积水
苯中毒,贫血
新生儿Wilson-Mikity综合征,肺动脉高压
老年人流行性感冒,感染性休克
睑内翻,角膜溃疡
鼻神经胶质瘤,溢泪症
阴道痉挛,社交恐惧症
小儿尿路感染,高血压
结节性多动脉炎性巩膜炎,心力衰竭
红皮病,脾大
中间型链球菌感染,蜂窝织炎
特发性肺含铁血黄素沉着症,肺动脉高压
慢性盆腔疼痛,腹股沟疝
胸、腰椎椎体单纯性、楔形压缩骨折,腰肌劳损
联合免疫缺陷病,巨细胞病毒感染
声带小结,声带息肉
沙门氏菌性肺炎,心律失常
创伤性鼻中隔穿孔,头痛
鼠疫耶尔森菌肺炎,胸腔积液
膝外翻,膝关节骨性关节炎
细菌性肠炎,呼吸性酸中毒
玻璃体积血,青光眼
硒及其化合物引起的皮肤病,物理性皮肤病
颈动脉创伤性栓塞,瘫痪
环形胰腺,急性胰腺炎
绝经期关节炎,糖尿病
间插血吸虫病,肝性脑病
老年甲状腺功能减退症,低血压
肺络张,贫血
小儿胃结块症,腹膜炎
肘关节脱位,骨化性肌炎
获得性免疫缺陷综合征的消化系统损害,腹泻
习惯性便秘,便秘
间质性膀胱炎,肾功能衰竭
乳突炎,耳鸣
息积,腹胀
杨梅疮,骨折
色素性静脉旁视网膜脉络膜萎缩,慢性闭角型青光眼
血管网织细胞瘤,脑水肿
倾倒综合征,低血糖
鼻中隔血肿及脓肿,鼻中隔穿孔
颏下皮样囊肿,口腔颌面部囊肿
儿童口吃,遗尿
弥漫性血管内凝血,休克
主动脉肠道瘘,败血症
视网膜动脉阻塞,新生血管性青光眼
播散性复发性漏斗部毛囊炎,毛囊脓疱病
遗传性纤维蛋白原缺乏症,脾破裂
鼻疽假单胞菌肺炎,败血症
腹股沟滑动疝,腹股沟疝
小儿肾小管性酸中毒,肾绞痛
骨筋膜室综合症,休克
乳腺脂肪肉瘤,乳腺囊肿
血瘀体质,心血虚
颈肩痛,骨关节炎
自身敏感性皮炎,瘙痒症
小儿埃可及柯萨奇病毒感染,缩窄性心包炎
眼眶静脉性血管瘤,静脉曲张
假性甲状旁腺功能减退症,糖尿病
外伤性乳房脂肪坏死,乳头内陷
妊高征,子痫
微小病变型肾病,营养不良
分水岭区脑梗死,糖尿病
鱼肝中毒,肝大
小儿真菌性肺炎,蛋白尿
原发性共同性内斜视,弱视
急性化脓性关节炎,化脓性骨髓炎
α-贮存池病,昏迷
子宫息肉,宫颈癌
金黄色葡萄球菌肺炎,脓胸
小儿特发性尿钙增多症,甲状旁腺功能亢进
中心性渗出性脉络膜视网膜病变,玻璃体积血
毛胚细胞瘤,皮肤癌
皮肤纤毛囊肿,脓毒症
中满,肠梗阻
弥漫性筋膜炎,心包积液
浅表性胃炎,胃癌
西瓦特皮肤异色病,皮肤瘙痒症
甲状腺功能亢进症的肾损害,低钾血症
乳汁吸入性肺炎,新生儿窒息
埃可病毒疹,脑膜炎
小儿雅克什综合征,维生素D缺乏病
小儿肺脓肿,脓胸
新型隐球菌性脑膜炎,偏瘫
小儿支气管扩张,脓胸
明癣,手足癣
肠结核,肠套叠
老年人类风湿性关节炎,类风湿关节炎
颈部脊髓损伤,瘫痪
胃病,胃溃疡
黄热病,弥散性血管内凝血
黄斑裂孔,眼外肌病及弱视
网膜原发性节段性梗死,急性胆囊炎
小儿肾性氨基酸尿症,小儿急性小脑性共济失调
胆囊息肉样病变,胆囊癌
眼眶骨膜炎,脑水肿
星形病毒胃肠炎,败血症
肛管直肠恶性黑色素瘤,肠梗阻
金疮,心力衰竭
真菌过敏症,荨麻疹
鳄皮婴儿综合征,败血症
皮肤疣,恶性肿瘤
第3腰椎横突过长畸形,软组织损伤
肾功能衰竭,骨折
睫状环阻滞性青光眼,高眼压症
唇病,肉芽肿性唇炎
糖原贮积病Ⅱ型,多重肺部感染
婴儿玫瑰疹,小儿惊厥
晕厥,心律失常
恶性蓝痣,结节病
肠道短路关节炎皮炎综合征,红斑
钩虫病,消化道出血
关节炎,肿胀
肢端肥大症,糖尿病
原发性卵巢类癌综合征,心力衰竭
维生素A摄入过多,百日咳
获得性免疫缺陷综合征的心血管损害,心肌梗死
家族性良性天疱疮,湿疹
孤独症谱系障碍,自闭症
妊娠呕吐,胎儿生长受限
高血压性心肌病,心律失常
膜性口炎,口臭
脊髓灰质炎,风湿性关节炎
失认症,忽略症
蛋白质-能量营养不良,细菌感染
小儿一氧化碳中毒,瘫痪
肩胛上神经卡压症,水肿
中风后遗症,高血压
进行性面偏侧萎缩症,偏头痛
异位急性阑尾炎,黄疸
Ⅰ型免疫母细胞性淋巴腺病,血管神经性水肿
继发性肾上腺功能不足,昏迷
经行头痛,意识障碍
鼻腔囊肿,头痛
合成树脂与塑料所致的皮肤病,恶心和呕吐
软骨发育异常,软骨瘤
肾虚,肺气肿
伤寒性心肌炎,房室传导阻滞
柏-查综合征,静脉炎
肠系膜裂孔疝,腹部肿块
心脏神经官能症,抑郁症
输卵管结扎术后并发症,脓肿
先天性二尖瓣畸形,单心室
缺血性肝炎,休克
过期妊娠,难产
上颌后缩,畸形性骨炎
先天性无阴道,闭经
小儿药物诱发的溶血性贫血,肾功能衰竭
小儿特发性肺纤维化,呼吸衰竭
十二指肠胃反流及胆汁反流性胃炎,失眠
混合结缔组织病,主动脉瓣闭锁不全
老年人脊髓亚急性联合变性,视神经萎缩
氰化物中毒,头痛
麻痹性肠梗阻,血尿
胃肠型食物中毒,腹泻
椒疮,慢性泪囊炎
围生期心肌病,动脉栓塞
酒精所致精神障碍,精神分裂症
双侧束支传导阻滞,阿-斯综合征
遗传性感觉神经病,精神发育迟滞
泌尿道肿瘤,泌尿道肿瘤皮肤转移
急性早幼粒细胞白血病,休克
眼外肌病及弱视,弱视
外层渗出性视网膜病变,增生性玻璃体视网膜病变
功能性胃肠病,病毒性肠炎
弯曲菌性肠炎,腹泻
骨结核,肌肉萎缩
烫伤,急性肾功能衰竭
学习技能发育障碍,儿童期情绪障碍
慢性肾性贫血,肾功能衰竭
青少年癫痫,癫痫
泌尿生殖系放线菌病,脑脓肿
夏季皮炎,日光皮炎
血吸虫尾蚴性皮炎,急性淋巴结炎
流行性脑脊髓膜炎,睾丸炎
螺菌病,心内膜炎
糖尿病心脏病,心绞痛
大肠类癌,结肠息肉
肝豆状核变性伴发的精神障碍,尿路感染
全葡萄膜炎,视神经萎缩
半月线疝,恶心和呕吐
喉疮,喉炎
小儿自律性房性心动过速,心源性休克
失盐性肾炎,心力衰竭
迟发性皮肤卟啉病,糖尿病
高脂血症,颈动脉狭窄
左前分支传导阻滞,阿-斯综合征
室性心律失常,晕厥
原发性阴道恶性淋巴瘤,宫颈癌
盆腔积液,慢性盆腔炎
成人类风湿性关节炎性巩膜炎,视网膜病变
外伤后颈内动脉闭塞,水肿
输卵管阻塞性不孕,产褥感染
小儿同型胱氨酸尿症,青光眼
消化系癌伴血液病综合征,贫血
急进性肾小球肾炎,肾功能衰竭
青少年及小儿卵巢肿瘤,卵巢肿瘤
肠出血性大肠埃希杆菌感染,紫癜
躯体疾病伴发的精神障碍,反应性精神病
糖尿病坏疽,糖尿病足
胃节律紊乱综合征,胃炎
眶内海绵状血管瘤,眼球运动障碍
胎盘部位滋养细胞肿瘤,蜘蛛痣
慢性劳损性颈背部筋膜纤维织炎,颈椎病
肺泡癌,阻塞性肺气肿
高动力性循环,充血性心力衰竭
心动过速性心肌病,感染性心内膜炎
慢性心功能不全,休克
淋巴瘤引起的肾损害,肾静脉血栓
老年人急性胰腺炎,糖尿病
流行性脑脊髓膜炎,心包炎
黏多糖贮积症Ⅶ型,智力低下
气臌,气胀
妊娠合并肺炎,弥散性血管内凝血
微小病变性肾病,局灶性肾小球硬化症
继发性高血压,高血压病视网膜病变
牙隐裂,牙髓炎
纵膈肿瘤,吞咽困难
维生素K缺乏病,颅内出血
多发性骨骺发育异常,骨关节炎
获得性免疫缺陷综合征视网膜病变,青光眼
直肠损伤,感染性休克
炎症性肠道疾病及其伴发的葡萄膜炎,血栓性静脉炎
第1跖趾骨关节炎,甲下外生骨疣
急性上呼吸道感染,鼻窦炎
多房棘球蚴病,胸腔积液
多囊肾,尿路感染
特发性股骨头坏死,偏瘫
外阴尤因肉瘤,脂肪瘤
Chance骨折,肿胀
真两性畸形,隐睾
甲状腺血管瘤,甲状腺结节
未分化结缔组织病,心包积液
焦磷酸钙沉积病,甲状旁腺功能亢进
阴道腺癌,白带异常
皮肤白喉,急性肾炎
卵巢恶性中胚叶混合瘤,细菌感染
新生儿惊厥,新生儿窒息
小儿军团病,呼吸衰竭
老视,结膜结核病
空肠弯曲菌肠炎,弯曲菌感染
舌病,舌炎
眶周色素沉着,眼病
牙宣,便秘
胼胝体进行性变性,心肌梗死
肠胃型感冒,腹泻
急性胆源性胰腺炎,急性胆管炎
接合菌病,接合菌病
骨髓炎,脊柱畸形
血管性血友病,紫癜
异位ACTH综合征,肌营养不良症
肾动脉狭窄,心肌梗死
心火上炎,便秘
变形杆菌食物中毒,休克
老年人单纯疱疹病毒性脑炎,昏迷
颞下颌关节紊乱综合征,耳鸣
呼吸道异物,肺脓肿
行军性血红蛋白尿,尿道炎
耳聋,心理障碍
雅司病,骨膜炎
慢性荨麻疹,喉水肿
局灶性节段性肾小球硬化,营养不良
小儿腺病毒性肺炎,弥漫性血管内凝血
柯莱斯骨折,腕舟骨骨折
自身免疫性肝病,肝癌
食管狭窄,肺炎
后天性大疱性表皮松解,脓毒症
胎赤,胎热
甲状旁腺功能亢进,骨折
肾病,急性肾功能衰竭
急性尿道炎,盆腔炎
猝死,抽搐与惊厥
激素依赖性皮炎,心血管疾病
头-面血管瘤综合征,脊髓空洞症
外阴黑色棘皮症,色素斑
办公室综合症,颈椎病
新生儿红细胞增多症-高黏滞度综合征,低血糖症
尼曼－匹克氏病,痴呆
小儿骨与关节结核,营养不良
纤维肌痛症,类风湿关节炎
胁痛,胰腺炎
肝性血卟啉病综合征,电解质紊乱
黑布拉痒疹,湿疹
外阴溃疡,生殖器疱疹
非骨化性纤维瘤,骨折
小儿结节性脂膜炎,癫痫
小儿硬化性胆管炎,肝硬化
肝血虚证,特发性震颤
剥脱综合征,青光眼
胎儿乙醇综合征,骶尾部畸胎瘤
口腔颌面部囊肿,口腔颌面部皮样、表皮样囊肿
外阴中肾管囊肿,尿潴留
盲肠肉芽肿,蓖麻子中毒
胆管炎,胆囊结石
脐尿管囊肿及脐尿管瘘,蜂窝织炎
创伤性肘关节炎,骨质增生
急性梗阻性化脓性胆管炎,弥漫性血管内凝血
胸椎间盘突出症,瘫痪
口腔菜花状乳头瘤病,阴道鳞状上皮癌
肌纤维组织炎,腰肌劳损
慢性肺源性心脏病,弥漫性血管内凝血
小儿腹股沟斜疝,感染性休克
链球菌中毒性休克综合征,心力衰竭
结膜炎,瘢痕性睑内翻
髌骨脱位,骨关节炎
原发性食管恶性黑色素瘤,吞咽困难
自身免疫性肝炎,恶心和呕吐
家族性高胆固醇血症,动脉瘤
遗传性肾炎,先天性肛门直肠畸形
先天性主动脉瓣上狭窄,心室间隔缺损
兔热病,腹膜炎
鼻前颅底肿瘤,脑脊液鼻漏
疟疾,血尿
胆囊切除术后综合征,黄疸
线粒体脑肌病,耳聋
末梢神经炎,瘫痪
肺癌,心力衰竭
维生素A摄入过多,喘息样支气管炎
小儿先天性直肠肛门畸形,尿路感染
急性阿米巴痢疾,阿米巴肝脓肿
麻风性葡萄膜炎,虹膜睫状体炎
昏迷,呼吸道感染
肾功能不全,恶心和呕吐
脂溢性皮炎,酒渣鼻
肾上腺囊肿,肾上腺危象
三尖瓣狭窄,肺栓塞和肺梗死
先天性髋内翻,先天性髋关节外展挛缩和骨盆倾斜
阿斯匹林不耐受三联症,休克
小儿限制型心肌病,心包积液
老年人酒精性肝病,消化道出血
小肠异物,急性腹膜炎
老年人支原体肺炎,意识障碍
扁平苔藓,红皮病
婴儿玫瑰疹,支气管肺炎
颅骨结核,颅骨缺损
卵巢冠囊肿,急腹症
小舞蹈病,精神障碍
眼眶蜂窝织炎,视神经炎
小儿肝性脑病,脑疝
慢性阻塞性肺疾病,慢性呼吸衰竭
布氏杆菌性关节炎,菌血症
坐骨神经痛,腰椎间盘突出
眼眶神经纤维瘤,神经纤维瘤病
右束支传导阻滞,左束支传导阻滞
小儿营养不良性消瘦,肺炎
咽喉炎,上呼吸道感染
镇痛剂肾病,肾结石
心室内传导阻滞,完全性房室传导阻滞
滑膜炎,跟腱后滑囊炎
脓疱疮,急性肾小球肾炎
原发性开角型青光眼,高眼压症
血清病和血清病样反应,心肌炎
肾小管性酸中毒,血尿
走哺,妊娠呕吐
老年人甲状腺功能亢进症,阿-斯综合征
膀胱平滑肌瘤,子宫肌瘤
原发性肾上腺皮质功能减退症,休克
肾创伤,肾动静脉瘘
中暑,昏迷
木村网状肢端色素沉着,多发性斑状色素沉着症
颅骨骨髓炎,脑水肿
肌张力不全型脑瘫,斜视
小儿硬化性胆管炎,腹泻
泪囊炎,匐行性角膜溃疡
急性肾小球肾炎,视盘水肿
肱骨外科颈骨折,桡神经损伤
不动杆菌感染,骨髓炎
单纯性甲状腺肿,地方性甲状腺肿
面神经炎,面肌抽搐
肝纤维化,血吸虫病
肺隐球菌病,脑膜炎
泛发性特发性毛细血管扩张,经行发热
乳腺癌皮肤转移,脱发
尿道炎,膀胱炎
小儿喉痉挛,肺水肿
酒精性心肌病,充血性心力衰竭
臀先露,胎膜早破
小儿爱德华兹综合征,膈疝
支气管结石症,阻塞性肺气肿
青春发育延迟及性幼稚,矮小症
盆腔炎,急性弥漫性腹膜炎
黏多糖贮积症Ⅶ型,脑积水
老年休克,弥散性血管内凝血
多系统萎缩,尿路感染
急进性肾炎,心包炎
矽肺,咯血
三叉神经营养性损害,虹膜炎
小儿军团病,小儿急性中毒性脑病
须部假毛囊炎,皮肤念珠菌病
性欲减退,不孕不育
老年人院内获得性肺炎,肺性脑病
跗骨与周围关节结核,骨肿瘤
阴道子宫内膜间质肉瘤,腹胀
卵巢未成熟畸胎瘤,腹膜转移癌
老年人流行性感冒,咯血
肝豆状核变性伴发的精神障碍,吞咽困难
早产儿,代谢性酸中毒
阴囊潮湿,前列腺炎
小儿纯红细胞再生障碍性贫血,胸腺瘤
肾周脓肿,胸腔积液
维生素A缺乏病,角膜软化症
结肠阿米巴,脓肿
胃窦血管扩张症,缺铁性贫血
多发梗塞性痴呆,肾功能衰竭
婴幼儿胃食管反流,缺铁性贫血
十二指肠溃疡,腹痛
传染性脓疱病,败血症
浸渍足,剥脱综合征
性冷淡,不孕不育
植物神经系统肿瘤,贫血
小儿热带巨脾综合征,脾功能亢进
下腰椎不稳症,半月板损伤
大泡性角膜病变,角膜鳞状细胞癌
小儿急性横贯性脊髓炎,瘫痪
眼烧伤,结膜充血
慢性肾功能衰竭,肾性骨病
鸡胸,漏斗胸
颅内静脉窦闭塞性颅高压,上消化道出血
急性肺源性心脏病,肺动脉高压
食瘕,急性胃扩张
臀先露,新生儿窒息
乳头炎和乳晕炎,急性蜂窝组织炎
硫化氢中毒,意识障碍
子宫颈肉瘤,尿路感染
浆细胞瘤,淀粉样变性
辐射性白内障,放射病
慢性进行性舞蹈病,遗传性痉挛性截瘫
病理性神经损伤,神经纤维瘤
幼年型粒-单核细胞白血病,湿疹
血吸虫病与肝胆疾病,阑尾炎
迁延性肺嗜酸粒细胞浸润症,肝炎
获得性免疫缺陷综合征的神经系统表现,梅毒
中枢神经系统白血病,恶心和呕吐
排卵障碍,乳腺癌
外阴神经性皮炎,细菌感染
病毒性肠炎,缺铁性贫血
小儿亚硝酸盐中毒,昏迷
自身红细胞过敏性紫癜,血尿
多发性内分泌腺瘤Ⅱ型,高钙血症
高血脂,脂肪肝
中枢神经系统淋巴瘤,恶心和呕吐
新生儿黄疸,新生儿先天性胆道闭锁
支气管肺炎,酸中毒
子宫脱垂,阴道壁脱垂
念珠龟头炎,前列腺炎
小儿肺隔离症,多重肺部感染
青光眼睫状体炎综合征,色素性青光眼
食管异位组织,肺炎
胆石,胆管炎
小儿过敏症,喉水肿
新生儿红细胞增多症-高黏滞度综合征,新生儿坏死性小肠结肠炎
胰石病,慢性胰腺炎
小儿磷酸酶过少症,肾脏损伤
小儿鼻炎,急性喉炎
胫后神经损伤,高弓足
生殖器疱疹,非淋菌性尿道炎
小儿肥胖性生殖无能综合征,尿崩症
纳氏囊肿,尿道炎
手足口病,心肌炎
肺囊性纤维化,咯血
乳房棘球蚴病,乳房肿块
猫眼疮,头痛
包皮阴茎头炎,尖锐湿疣
前列腺癌,尿失禁
脑脓肿,症状性癫痫综合征
耳鼻咽喉创伤,骨折
神经胶质瘤,脑疝
胃内隔膜,水肿
下颌下间隙感染,败血症
新生儿脐炎,腹膜炎
鼻窦气压性创伤,鼻窦炎
失荣,出血性疾病
糖尿病乳酸性酸中毒,糖尿病性视网膜病变
永存原始玻璃体增生症,晶状体异位
食管外压和牵拉,吞咽困难
股神经损伤,躯体感觉障碍
舌癌,颈淋巴结结核
卵泡发育不良,卵巢早衰
小儿维生素B1缺乏病,心力衰竭
先天性主动脉弓畸形,肺动脉高压
维生素E缺乏病,弱智
神经官能性表皮剥脱,剥脱综合征
铊中毒,头痛
巴雷特食管,吸入性肺炎
阴囊丝虫病,外阴象皮肿
高致病性禽流感病毒感染,败血症
寰枢关节脱位,脊髓压迫症
小儿先天性肾盂输尿管连接部梗阻,高血压
右心室双出口,心律失常
甲状腺功能减退症,骨质疏松
单侧关节突关节脱位,脊髓损伤
慢性筛窦炎,颅内出血
颅内肿瘤伴发的精神障碍,脑疝
水母皮炎,休克
支气管扩张,脓胸
肛裂,脓肿
弥漫性特发性骨肥厚,瘫痪
葡萄球菌肺炎,脑膜炎
老年人胃食管反流病,Barrett食管
中满,慢性胆囊炎
僵人综合征,抑郁症
丛集性头痛,焦虑症
重度脂肪肝,肝硬化腹水
前庭功能紊乱,小儿迷路水肿-耳性眩晕综合征
小儿小颌畸形综合征,吸入性肺炎
种痘并发症,血小板减少性紫癜
冠状动脉终止异常,肺脓肿
先天性风疹,血小板减少性紫癜
肝豆状核变性伴发的精神障碍,褥疮
甲状腺功能亢进症的肾损害,电解质紊乱
自主性高功能性甲状腺腺瘤,甲亢
结节性多动脉炎性巩膜炎,心肌炎
皮肤穿入性毛囊和毛囊周角化病,糖尿病
克罗恩病,缺铁性贫血
甲内型甲真菌病,甲沟炎
慢性缩窄性心包炎,肾功能衰竭
小儿透析失衡综合征,小儿惊厥
皮肤利什曼病,急性淋巴管炎
创伤性膈疝,中毒性休克综合征
急性扁桃体炎,风湿热
遗传性痉挛性截瘫,褥疮
麻黄碱中毒,呼吸衰竭
原发性高脂蛋白血症与黄瘤增生病,尿崩症
皮肤蝇蛆病,脓毒症
蛔虫病,失眠
神经性厌食症,失眠
小儿一氧化碳中毒,一氧化碳中毒后迟发性脑病
中老年男子部分性雄激素缺乏综合征,冠心病
脊髓火器伤,头痛
神经源性膀胱,肾盂肾炎
食管瘢痕性狭窄,食管损伤
外伤相关性青光眼,脉络膜裂伤
脾劳,脾虚泄泻
地方性甲状腺肿,甲状腺癌
嘧啶5′-核苷酸缺乏症,半乳糖血症
萎缩性胆囊炎,肝脓肿
骨硬化病,鸡胸
额叶癫痫,癫痫
眼眶皮样囊肿,眶蜂窝织炎
溃疡性肠炎,角膜炎
梅克尔憩室,肠套叠
原发性高血压,冠心病
复发性卵巢恶性肿瘤,肠梗阻
泪腺多形性腺癌,上睑下垂
东方马型脑炎,肺水肿
阴缩,阴冷
贝壳甲综合征,支气管扩张
眼眶脑膜-脑膨出,眼球突出
小儿α-地中海贫血,水肿
鼻腔癌,鼻出血
手外伤,创伤性关节炎
结肠闭锁,便秘
合成树脂皮炎,疱疹样皮炎
急性肾炎综合征,尿路感染
皮脂缺乏症,钱币状湿疹
先天性肩关节脱位,骨折
小儿视网膜母细胞瘤,前房积血
新生儿低体温,败血症
晶状体相关葡萄膜炎,开角型青光眼
淋病合并症前列腺炎,血尿
局灶性节段性肾小球硬化,高脂血症
静止性淋巴细胞性甲状腺炎,甲状腺功能减退
类固醇肌病,咳嗽
弥散性血管内凝血,恶心和呕吐
小儿曼氏迭宫绦虫病和曼氏裂头蚴病,昏迷
胃良性肿瘤,吞咽困难
子宫内膜结核,闭经
急性淋巴细胞白血病,中枢神经系统白血病
骨包囊虫病,截瘫
阳痿,早泄
肝纤维化,原发性硬化性胆管炎
持续性肢皮炎,红皮病
鼻孢子虫病,腹水
小儿弹性假黄瘤,糖尿病
病理性神经损伤,神经衰弱
母乳性黄疸,急黄
催乳素瘤,肢端肥大症
急性化脓性脑膜炎,肺炎
胆道出血,黄疸
角膜擦伤,黄斑裂孔
外阴卵黄囊瘤,外阴炎
血热崩漏,发作性睡病
小儿尿道下裂,腹股沟斜疝
嗜酸性粒细胞增多-肌痛综合征,呼吸衰竭
皮肤癌,颈部淋巴结转移癌
痒性紫癜,脓毒症
癫病,痴呆
颈部开放性损伤,脓肿
头皮痣,肿胀
老年性癫痫,出血性脑卒中
老年人钙化性瓣膜病,心力衰竭
湿热蕴脾,脑囊虫病
华支睾吸虫病,胆石症
妊娠合并急性肾小球肾炎,肾功能衰竭
肝豆状核变性伴发的精神障碍,上消化道出血
肝硬化性肾损害,肝硬化腹水
炎症相关性青光眼,中间葡萄膜炎
胰腺真性囊肿,腹水
纵隔非霍奇金淋巴瘤,食管源性胸痛
慢性酒中毒,心肌病
新生儿先天性弓形体感染,癫痫
戊型病毒性肝炎,肝肾综合征
青少年及小儿子宫颈癌,颈部淋巴结转移癌
肺热,肺咳
单纯肾异位,隐睾
脑瘤,癫痫
小儿软组织肉瘤,视网膜母细胞瘤
儿童腹痛,休克
小儿肝硬化,肝肾综合征
扩张型心肌病,心房颤动
慢性心力衰竭,肺栓塞
胎死宫内,产后出血
面游风,湿疹
急性胆源性胰腺炎,胸腔积液
功能性呕吐,胆石症
颅骨骨折,外伤后脑脂肪栓塞
咽部麻风,面瘫
全身化脓性感染,休克
胰腺假囊肿,水肿
外耳道耵聍腺肿瘤,面瘫
