start,end
肝热病,便常规
睾丸女性化,染色体
房室交界区性逸搏,多普勒超声心动图
主动脉肠道瘘,十二指肠钡餐造影
妇科炎症,宫颈检查
小儿心律失常,心电图
甲内型甲真菌病,真菌培养检查
原发性乳腺淋巴瘤,血常规
痰浊头痛,颅脑MRI检查
视神经乳头水肿及视盘水肿,血液生化六项检查
急性糜烂性胃炎,内镜检查
子悬,产科B超
蛔虫病,改良加藤法
暗色丝孢霉病,免疫病理检查
肱骨外髁颈骨折,四肢的骨和关节平片
带状疱疹,细胞组织化学染色
小儿动力性肠梗阻,粪量
粪类圆线虫病,血常规
轻度脂肪肝,肝脏超声检查
颅骨裂和有关畸形,血常规
泌尿道肿瘤,肿瘤标志物检测
食管瘢痕性狭窄,食管造影
小儿水杨酸盐类中毒,血常规
新生儿衣原体感染,酶联免疫吸附试验
眶脑膜瘤,眼底检查
慢性腰背痛,后仰位椎间孔挤压试验
血管炎性周围神经病,血管造影
眼部神经纤维瘤病,青光眼激发试验
小肠异物,内镜检查
肛肠息肉,腹部CT
地方性克汀病,抗甲状腺球蛋白抗体
颅内动脉瘤,颅脑MRI检查
跟腱前囊炎,四肢的骨和关节平片
睾丸癌,肿瘤标志物检测
卵巢颗粒细胞瘤,CT检查
纵隔霍奇金淋巴瘤,支气管镜检查
小儿肝肿瘤,血管造影
直肠息肉,直肠-肛门运动功能测定
红皮病,皮损
外伤性脑脊液漏,颅脑MRI检查
腹主动脉腔静脉瘘,腹部平片
类鼻疽杆菌肺炎,补体结合试验
老年人心肌梗死,血乳酸
透析性骨关节病,钼靶X线检查
社会获得性肺炎,肺活检
慢性肺源性心脏病,胸部平片
偏瘫,弓弦试验
跗骨与周围关节结核,四肢的骨和关节平片
张力性气胸,胸部MRI
小儿肺泡性蛋白沉积症,血液检查
急性胃肠炎,宿主中介试验
噪声性耳聋,音叉检查
掌指骨结核,粪结核杆菌检查
距骨骨折,骨关节及软组织CT检查
慢性咽炎,耳、鼻、咽拭子细菌培养
一期梅毒,不加热血清反应素实验
电灼伤,脑电图检查
慢性心功能不全,心电图
幼年型慢性粒细胞白血病,骨髓各系细胞形态学检查
缺血性多形性室性心动过速,动态心电图（Holter监测）
真菌性食管炎,胃镜
原发性食管恶性黑色素瘤,食管钡餐透视
旅行者腹泻,粪便白细胞
猫眼疮,皮肤病的物理检查
三环类抗忧郁药中毒,血液生化六项检查
先天性喉喘鸣,耳鼻咽喉CT检查
特发性室性心动过速,乳酸脱氢酶(LDH,LD)
肾细胞癌,尿常规
脑肝肾综合征,肾功能检查
小儿干燥综合征,ECT检查
小汗腺汗囊肿,皮肤涂片显微镜检查
下丘脑多汗症,便常规
心血管和血栓栓塞综合征,血管造影
肺地丝菌病,痰液病原体检查
老年人胸腔积液与胸膜炎,狼疮细胞
酒精中毒性精神障碍,神经系统检查
卵巢巧克力囊肿破裂,肿瘤相关抗原
婴儿期短暂性低丙球蛋白血症,免疫病理检查
小儿紫斑湿疹综合征,二硝基氟苯皮肤试验
十二指肠溃疡,聚合酶链反应技术
神经性阳痿,阴茎检查
五硬,尿常规
肛管内括约肌痉挛性收缩,排粪造影检查
妊娠合并慢性肾上腺皮质功能减退,心电图
卵巢囊肿,生育镜
坏死性脉管炎,血流变学检查
呼吸性细支气管相关的间质性肺疾病,胸部平片
小儿血友病,简易凝血酶生成试验
小儿气胸,血常规
小儿溶血尿毒综合征,血液检查
新生儿咽下综合征,胸部平片
妊娠期急性肾功能衰竭,放射性核素肾图
流痰,血常规
遗传性补体缺陷病,免疫学检测
老年人慢性支气管炎,支气管镜检查
热秘,胃肠道CT检查
脊髓缺血性疾病,核磁共振成像(MRI)
支气管炎,内科检查
血红蛋白D病,心电图
尿路真菌感染,尿常规
肠痉挛,大生化检查
过敏性血管炎,血液生化六项检查
暴发性痤疮,白细胞分类计数
胆囊癌,术后经T形管胆道造影
阿洪病,细胞免疫检查
急性肺脓肿,支气管镜检查
黑热病,皮肤点刺试验
小儿猪带绦虫病和囊虫病,酶联免疫吸附试验
三尖瓣下移畸形,多普勒超声心动图
外阴色素痣,血常规
小儿扩张型心肌病,心血管造影
小网膜囊疝,肝脏超声检查
重金属中毒性肾病,造影检查
肺泡-毛细血管阻滞综合征,痰液常规检查
外阴白色病变,皮损
哮喘持续状态,普通透视检查(透视)
肉瘿,肿瘤标志物检测
肾盂癌,逆行肾盂造影
小儿毛细支气管炎,心电图
硬脑膜下脓肿,椎管内注射标记物法
眼睑炭疽,眼科检查
急性浅表性包皮龟头炎,尿道分泌物检查
新生儿先天性膈疝,胸部MRI
慢性粒细胞性白血病,中性杆状核粒细胞
食管异物,胸部疾病体征检查
肛瘘,肛门指检
下丘脑疾病,颅脑MRI检查
阻塞性肺气肿,肺功能检查
胆源性急性胰腺炎,腹部平片
并发截瘫的脊柱结核,脊柱椎体平扫
急性淋病,尿常规
卵巢炎,卵巢检查
第1跖趾骨关节炎,血常规
小儿淹溺,血液电解质检查
脊柱裂和有关畸形,颅脑MRI检查
咽部灼伤,细菌感染免疫检测
原发性中枢神经系统淋巴瘤,腹部CT
膀胱输尿管反流,膀胱镜
宫颈癌前病变,HPV检查
戊型病毒性肝炎,抗戊型肝炎病毒抗体
宫颈息肉,尿常规
先天性仰趾外翻足,四肢的骨和关节平片
小儿曼氏迭宫绦虫病和曼氏裂头蚴病,免疫学检测
听神经鞘瘤,颅脑MRI检查
血管损伤,血管彩超
下腔静脉后输尿管,输尿管超声检查
小肠脂肪瘤,免疫病理检查
丹痧,皮疹
先天性短食管,造影检查
肠道病毒所致各系统感染,酶联免疫吸附试验
膀胱移行细胞癌,腹部透视
人疱疹病毒-6型感染,血常规
先天性并指多指畸形,四肢的骨和关节平片
前列腺增生,尿素氮
脑外伤所致精神障碍,颅脑超声检查
咳嗽,心电图
卵巢颗粒细胞瘤,涂片
肛管直肠周围脓肿,直肠指检
胸椎间盘突出症,肌电图
胸导管损伤,乳糜尿定性试验
脂性渐进性坏死,皮肤涂片显微镜检查
真性红细胞增多症,新生儿红细胞计数
硬脑膜动静脉畸形,脑血管造影
神经系统先天性疾病,核磁共振成像(MRI)
妊娠合并偏头痛,眼底检查
秃头,头皮检查
疱疹性口腔炎,白细胞计数（WBC）
阴囊湿疹,免疫病理检查
肠道肿瘤,肠镜
肺功能衰竭,血常规
老年人前列腺增生症,放射性核素肾图
眼球震颤阻滞综合征,眼及眶区CT检查
老年人原发性肝癌,血池显像
头-面血管瘤综合征,脑电图检查
麻痹性斜视,屈光检查
Pancoast综合征,胸部CT检查
食管胃底静脉曲张及其破裂出血,胃液颜色
葡萄球菌性食物中毒,动物实验
眼部神经纤维瘤病,直接检眼镜检查法
多胎妊娠,雌激素
退变性关节病,滑液检查
结肠癌,匿血试验
小儿触电与雷击,肾功能检查
继发性红细胞增多症,红细胞生成素
小儿基底细胞痣综合征,CT检查
多发性一过性白点综合征,血清免疫球蛋白G（IgG）
神经系统先天性疾病,CT检查
肺结核,胸腔积液临床化学检查
小儿肾小管-间质肾炎,肾病类尿常规
老年人骨质疏松,骨密度测定
小肠系膜损伤,腹部平片
肱骨内上髁骨折,四肢的骨和关节平片
输卵管妊娠流产,X线碘油造影
喉烧灼伤,鼻咽部MRI检查
慢性胆囊炎,肝、胆、脾CT检查
伪聋,听力检查
小儿血管网状细胞瘤,核磁共振成像(MRI)
外伤性颈内动脉海绵窦瘘,颅脑超声检查
衣原体感染症,涂片
间接型颈动脉海绵窦瘘,脑血管造影
c胰岛功能性β细胞瘤,胰腺疾病超声诊断
消化不良,尿常规
脑干肿瘤,头颅平片
燥邪犯肺,胸部CT检查
老年人类风湿性关节炎,血清白细胞介素8
肾肿瘤,CT检查
砷中毒,脉搏
心房内传导阻滞,心内电生理检查
原发性腹膜癌,CT检查
副球孢子菌病,直接涂片检查
颅内占位性病变引起的头痛,颅脑CT检查
输卵管结扎术后并发症,腹腔镜
小儿骨软骨瘤,血液生化六项检查
小儿真菌性肺炎,痰培养
脑炎,神经系统检查
海绵状血管瘤血小板减少综合征,骨髓象分析
糖尿病乳酸性酸中毒,动脉血气分析
赖特综合征,肠镜
脑肝肾综合征,血常规
小儿单侧肺异常透亮综合征,支气管造影
小儿结节性硬化症,颅脑MRI检查
嗜皮菌病,涂片
妊娠合并淋病,妇科疾病的病毒检查
复发性多发性软骨炎伴发的葡萄膜炎,胸部MRI
绝经后卵巢恶性肿瘤,腹腔镜
细菌性心内膜炎,心电图
前庭功能紊乱,外耳道
囊性肾病,肾脏超声检查
肾积脓,CT检查
癌性疼痛,血液生化六项检查
铜绿假单胞菌性角膜炎,涂片
过敏性急性小管间质性肾炎,尿常规
肾静脉血栓,放射性核素肾图
常染色体隐性遗传性脑动脉病伴白质脑病,血液生化六项检查
血友病乙,胸部平片
中耳癌,耳鼻咽喉CT检查
红细胞生成性原卟啉病,皮损
原发性乳腺淋巴瘤,乳房超声检查
脾动脉瘤,腹部平片
杀鼠剂中毒,血液酸碱度（pH）
继发性肺结核,结核菌素试验（OT,PPD）
小儿颅后窝室管膜瘤,颅脑MRI检查
慢性血源性骨髓炎,造影检查
等孢球虫病,粪便显微镜检查
梭形细胞血管内皮细胞瘤,尿常规
小儿心房扑动,心电图
胆道出血,体位
小儿软组织肉瘤,肿瘤VIP受体显像
先天性胆总管囊肿,胆道造影
血友病,抗凝血酶-Ⅲ
特发性皮肤钙化病,皮肤颜色
病毒性肠炎,纤维肠镜
颌骨癌,颌面五官CT检查
急性胃扩张,胃液蛋白酶
高脂蛋白血症Ⅱ型,皮损
绝经期乳腺癌,血管造影
肝豆状核变性,颅脑CT检查
淋病合并症前列腺炎,前列腺液培养
颅内低压综合征,血液电解质检查
胃恶性淋巴瘤,超声内镜检查
胆汁性肝硬化,类风湿因子
成人呼吸窘迫综合征,胸部CT检查
脑外伤,血常规
口腔颌面部损伤,脉搏
脑梗塞,颅脑MRI检查
帽状腱膜下脓肿,尿常规
急性子宫内膜炎,妇科检查
单纯性肾囊肿,逆行肾盂造影
肺泡-毛细血管阻滞综合征,肺部检查
溃疡性口腔炎,唾液溶菌酶
新生儿肝脾肿大,血液检查
地霉菌病,肺部检查
子宫颈肉瘤,妇科超声检查
急性蜂窝织炎,药敏试验
蚕豆病,变性球蛋白(Heinz)小体生成试验
热痹,抗类风湿性关节炎33抗体
尺骨鹰嘴骨折,四肢的骨和关节平片
汗管棘皮瘤,涂片
特发性黄斑部前膜,血管造影
小儿先天性侏儒痴呆综合征,四肢的骨和关节平片
咽喉烧伤及化学伤,吞咽试验
下丘脑错构瘤,便常规
小儿急性非淋巴细胞性白血病,骨髓象分析
鲜红斑痣,皮肤涂片显微镜检查
肝癌,絮状沉淀试验
小儿胃肠炎,便常规
无排卵性不孕症,宫腔镜
肾皮质脓肿,肾脏CT检查
睫状环阻滞性青光眼,眼科检查
内生性软骨瘤,肿瘤筛查
外隐斜,遮盖法
伤寒性心肌炎,细菌学检验
Ⅱ型免疫母细胞性淋巴腺病,血液生化六项检查
胆石,胆道造影
虹膜黑色素瘤,眼科检查
会阴裂伤,妇科检查
单纯性脊柱结核,核磁共振成像(MRI)
亚急性硬化性全脑炎,颅脑MRI检查
瘰疬性皮肤结核病,胸部平片
化脓性汗腺炎,皮肤真菌镜检
反射性躯体神经病,颅骨透照试验
科干综合征,皮损
胃肠道外瘘,腹部平片
绝经后骨质疏松,尿铬（Cr）
眼眶脂肪瘤,眼球和眼眶的超声检查
肠胃炎,血常规
增殖性红斑,性病研究实验室试验
体癣,免疫病理检查
小儿β地中海贫血,嗜碱性点彩红细胞
膀胱葡萄状肉瘤,膀胱镜
中青年脑梗死,颅脑MRI检查
肾结核,尿蛋白质
乳痨,乳房触诊
原发性渗出性淋巴瘤,胸腔积液临床化学检查
胃良性肿瘤,胃镜
舌下神经损伤,舌下神经检查
小儿感冒,体液免疫检测法
自身免疫性肝硬化,肝胆显像
室间隔膜部瘤,造影检查
胰腺外伤,肝、胆、胰、脾的MRI检查
小儿先天性肾上腺皮质增生症,胰岛素
先天性冠状动脉瘘,血氧含量
先天性胃壁肌层缺损,血液生化六项检查
急性化脓性腱鞘炎,血液及骨髓细菌培养
儿童遗粪症,胃肠道CT检查
咽部混合瘤,耳鼻咽喉CT检查
忽略症,颅底片
急性假膜型念珠菌口炎,血常规
隐匿性肾小球肾炎,尿常规
妊娠合并甲状腺功能减退,血常规
面神经瘤,颅脑CT检查
颅内转移瘤,脑血管造影
小儿肝母细胞瘤,肝脏超声检查
厌氧菌肺炎,便常规
血管炎前期综合征,免疫学检测
泛发性毛囊错构瘤,真菌组织病理学
真菌性脑膜炎,颅脑MRI检查
咯血,便常规
膈下脓肿,膈现象
小儿原发性甲状旁腺功能亢进症,尿常规
下疳样脓皮病,浆细胞
中央晕轮状脉络膜萎缩,血管造影
颅骨结核,头颅平片
痰湿阻肺,痰液常规检查
流行性感冒,副流感病毒抗体
职业性皮肤癌,血常规
颈腰综合征,核磁共振成像(MRI)
过敏性紫癜,超声内镜检查
热入血室,血常规
颜面复发性皮炎,皮肤涂片显微镜检查
卵巢功能缺如综合征,腹腔镜
性病性淋巴肉芽肿,补体结合试验
肺隔离症,血管造影
横位难产,阴道妇科常规检查
老年人大肠肿瘤,纤维结肠镜检查
额叶癫痫,两点辨别感觉
副神经损伤与卡压,肌电图
肩峰下滑囊炎,钼靶X线检查
热中,血常规
创伤性休克,血液电解质检查
咽麻痹,吞咽试验法
内分泌病,颈部MRI检查
关节脱位,骨与关节MRI检查
伤寒与副伤寒,酶联免疫吸附试验
白淫,尿常规
风温,尿常规
结、直肠黑变病,内镜检查
末梢神经炎,免疫学检测
严重急性呼吸综合征,尿常规
非依赖性物质伴发依赖,血常规
蛋白丧失胃肠综合征,造影检查
新生儿Wilson-Mikity综合征,肺功能检查
小儿继发性腹膜炎,腹部听诊
小儿软骨营养障碍-血管瘤综合征,血常规
绝经期关节炎,周期性阴道涂片
中枢神经系统肉芽肿性血管炎,脑血管造影
宫颈微小型浸润癌,子宫颈活检
滴虫性尿道炎,尿道口检查
小儿尼曼-皮克病,脾脏超声检查
喉刺伤,耳鼻咽喉CT检查
真菌性尿路感染,真菌培养检查
变形杆菌肺炎,肺和胸膜叩诊
股神经卡压综合征,骨与关节MRI检查
巧克力囊肿,血常规
少腹如扇,腹部MRI检查
癌性疼痛,积液癌胚抗原
紫癜性肾炎,尿红细胞位相
小儿贾第虫病,免疫电泳
心肌梗塞并发左心室室壁瘤,胸部平片
巨大血小板病,心电图
甲状腺功能正常的甲状腺肿大,三碘甲状腺原氨酸（T3）
过敏性荨麻疹,血液检查
肠系膜上动脉血栓形成,腹部CT
颅骨纤维异常增生症,颅骨透照试验
产后甲状腺炎,含甲状腺球蛋白免疫复合物（TG-IC）
斑状萎缩,皮损
急性粒细胞缺乏,中性粒细胞比例(NEUT%)
浅层点状角膜炎,角膜检查
Kaposis肉瘤,白细胞分类计数
遗传性凝血因子Ⅺ缺乏,凝血酶原时间（PT）
出血性休克和脑病综合征,尿常规
紫绀-杵状指-肝病综合征,肝脏超声检查
非酒精性脂肪肝病,腹部CT
社会获得性肺炎,肺功能检查
水过多,血液生化六项检查
咽部瘢痕狭窄,间接鼻咽镜
房性期前收缩,心电图
汞及其化合物引起的皮肤病,颅脑MRI检查
单核细胞白血病,α-茶酚醋酸酯酶染色
胸降主动脉动脉瘤,经食管超声心动图(TEE)
原发性甲状旁腺功能亢进症与肾病,血清碱性磷酸酶
小儿埃可及柯萨奇病毒感染,柯萨奇病毒抗体
白癜风,血清总补体
妊娠合并甲状旁腺功能减退,钼靶X线检查
后天性三尖瓣关闭不全,心电图
小儿发育性髋脱位,骨与关节MRI检查
多发性肌炎,尿肌红蛋白（UMb）
磷脂酰胆碱-胆固醇酰基转移酶缺乏,血清卵磷脂-胆固醇酰基转移酶
先天性肠旋转不良,腹部MRI检查
小儿大脑半球胶质瘤,颅脑CT检查
细菌性脑膜炎,腰椎穿刺
葡萄膜病,眼科检查
原发性纤维蛋白溶解症,凝血酶时间
阴道平滑肌肉瘤,阴道细胞学检查
积聚,腹部透视
亚急性甲状腺炎,抗促甲状腺素受体抗体（TRAb）
输卵管妊娠,孕酮(P)
冠心病,动态心电图（Holter监测）
胃恶性淋巴瘤,CT检查
急性风湿热肾损害,尿常规
职业性皮肤癌,皮肤病的物理检查
外伤性硬膜下积液,脑脊液常规检验（CSF）
黄疸,蛋白电泳
溶血性贫血,网织红细胞计数（RC）
疝气,腹部叩诊
无症状型心肌缺血,心电图
脊柱骨折,外科检查
小儿血管瘤,血管造影
小儿疳眼,角膜显微镜
肠炎,粪便上皮细胞
新生儿化脓性脑膜炎,脑脊液的显微镜检查
残胃淋巴瘤,肿瘤标志物检测
缩窄性心包炎,肝-颈静脉返流征
椎管内结核瘤,脊柱MRI检查
胸痹,尿常规
颅骨裂和有关畸形,CT检查
流行性角膜结膜炎,裂隙灯
肾周围炎,肾功能检查
小儿眼-脑-肾综合征,尿常规
胃出血-测试,聚合酶链反应技术
心阴虚,便常规
外阴色素痣,阴道分泌物检查
骨外骨肉瘤,四肢的骨和关节平片
鼻炎,鼻泪管内镜
胆胀,腹部平片
关格,腹部平片
白塞综合征,血管造影
髓过氧化物酶缺乏症,血液生化六项检查
甲型肝炎,抗甲型肝炎病毒IgA抗体
蛔虫性急性胰腺炎,腹部平片
丝状疣,血常规
腹壁血栓性静脉炎,腹部平片
A-V综合征,裸眼检查法
妊娠合并血栓性血小板减少性紫癜,有核红细胞
新生儿脑瘫,神经系统检查
尺神经损伤,小指外展试验
小儿骨与关节结核,血液生化六项检查
老年人甲亢性心脏病,游离甲状腺素
系统性红斑狼疮所致脊髓病,尿常规
滋养细胞肿瘤,CT检查
表皮囊肿,颅骨透照试验
倒睫,裂隙灯
光泽苔藓,免疫病理检查
老年人胆囊炎,腹腔镜
多毛症,性激素结合蛋白
血证,血液生化六项检查
小儿骨软骨瘤,骨与关节MRI检查
小儿脑膜炎球菌性肾上腺综合征,凝血酶时间
软组织损伤,骨关节及软组织CT检查
萎缩性胃炎,胃镜
麻疹病毒肺炎,酶联免疫吸附试验
急性淋巴管炎,血常规
肾上腺髓质增生,腹部平片
眼眶嗜酸性肉芽肿,颅脑CT检查
小儿渗出性多形性红斑,血液及骨髓细菌培养
巨细胞病毒病,血常规
面瘫,三叉神经的运动功能检查
鹅掌风,真菌检查
缩窄性心包炎,胸部平片
继发性红细胞增多症,大型血小板比例(P-LCR)
软产道异常性难产,宫颈检查
原发性肠系膜肿瘤,腹部MRI检查
外伤性癫痫,贝美格诱发试验
糖尿病所致脊髓病,免疫学检测
增殖性红斑,阴茎超声检查
肺部良性肿瘤,胸部CT检查
四肢淋巴水肿,血管造影
湿热蕴脾,便常规
休克,血常规
小儿先天性肌强直综合征,脑电图检查
胆咳,十二指肠引流一般性状检查
韦格纳肉芽肿,胸部CT检查
赤脉贯布,眼底检查
弯曲菌肠炎,被动血凝测定
外伤性硬膜下积液,CT平扫
腹壁纤维肉瘤,腹部血管超声检查
神经卡压综合征,肌电图
持久性隆起性红斑,皮肤涂片显微镜检查
慢性骨髓炎,血常规
紫外线伤,眼底微血管检查
小儿慢性淋巴细胞性甲状腺炎,抗甲状腺球蛋白抗体
高尿酸血症,尿酸
副霍乱,尿常规
回旋状脉络膜视网膜萎缩,眼底荧光血管造影
肉痉,便常规
盲肠扭转,腹部CT
乳痈,乳房摄片
肺炭疽,涂片
结核性胸膜炎,PPD试验
小儿细胞外胆固醇沉着综合征,皮疹
佩梅病,颅脑CT检查
棘球蚴病,血常规
侧脑室肿瘤,颅脑CT检查
绝经后子宫颈癌,涂片
游走脾,腹部透视
先天性脑积水,Fisher手指试验
唇风,尿常规
脑栓塞,脑脊液β-内啡肽
毛发囊肿,毛发矿物质检查
小儿溶血性贫血,红细胞5＇-嘧啶核苷酸酶
Leber遗传性视神经病变,颅脑MRI检查
胆管良性狭窄,腹腔镜
游走脾,脾脏触诊
混合血管瘤,真菌组织病理学
肛肠疾病,直肠镜检查
脐尿管瘘,造影检查
肺闭喘咳,尿常规
小儿维生素E缺乏病,脂溶性维生素
胰腺脑病综合征,胰腺特异性抗原（PaA）
胆汁性肝硬化,尿常规
子宫破裂,产科检查
妊娠合并红细胞增多症,氧分压
股神经损伤,膝关节过伸试验
先天性胆总管囊肿,肠镜
子宫内膜不规则脱落,血常规
心肌病,舒张压
肾皮质脓肿,血常规
气管闭合性损伤,支气管镜检查
直肠损伤,内镜检查
肾淀粉样变性,腹部平片
感染性疾病所致贫血,心电图
周围神经损伤,神经系统检查
肛乳头炎,便常规
色素性紫癜性苔藓样皮病,真菌感染的实验室检查
小儿阵发性室性心动过速,肝脏超声检查
肉瘿,局部淋巴显象
中风后遗症,血常规
雷凡斯坦综合征,睾酮
原发性直立性低血压,心电图
原发性肠系膜肿瘤,血常规
淋巴细胞性垂体炎,脑垂体CT检查
闭合性脑外伤,颅脑CT检查
特发性黄斑部前膜,眼底检查
多乳房,涂片
肠道气囊肿症,胃肠道功能动力学检查
静止性淋巴细胞性甲状腺炎,TRH兴奋TSH、PRL试验
特发性面神经瘫痪,心电图
血卟啉病,尿卟啉
肝性血卟啉病综合征,粪卟啉
老年人糖尿病乳酸性中毒,血乳酸
继发性皮肤CD30阳性大细胞淋巴瘤,真菌组织病理学
特异性肾实质疾病,肾脏切片
末梢神经炎,超级影像
透明细胞软骨肉瘤,四肢的骨和关节平片
小儿淋巴细胞间质性肺炎,肺活检
唇风,口腔内窥镜
肤胀,心电图
黏多糖贮积症Ⅵ型,乳突
慢性肠炎,血常规
左房恶性黏液瘤,M型超声心动图（ME）
心脏转移瘤,心电图
疱疹样脓疱病,涂片
门静脉血栓形成,磁共振血管造影
旋转带肌腱炎,骨与关节MRI检查
高泌乳素血症,TRH兴奋TSH、PRL试验
小儿自律性房性心动过速,尿常规
不安腿综合征,叶酸
气管及支气管发育障碍,CT检查
恶性高血压性小动脉性肾硬化,心电图
月经失调性不孕症,抗子宫内膜抗体（EMAb）
电击伤,呼吸运动检查
镰状细胞病,血液检查
儿童孤独症,温度觉
特发性尿钙增多症,血常规
睡眠呼吸暂停综合征,多导睡眠图检查
输卵管卵巢脓肿,癌抗原125（CA125）
新生儿低钙血症,血清钙（Ca2+,Ca）
寒冷性红斑,细胞组织化学染色
乙脑伴发的精神障碍,白细胞分类计数
羟磷灰石沉积病,四肢的骨和关节平片
小儿韦格纳肉芽肿,胸部平片
色素失调症,皮损
硬化萎缩苔藓,皮损
中毒性高铁血红蛋白血症,心电图
裂沟舌,口腔X光片检查
交感神经型颈椎病,深反射检查
抗体免疫缺陷病,浆细胞
小儿先天性面肌双瘫综合征,血常规
肾血管性高血压,血管杂音
小儿进行性骨干发育不良,头颅平片
心肌桥,尿常规
骨髓纤维化,维生素B1
小儿硬皮病,抗RNP抗体
新生儿单纯疱疹病毒感染,耳、鼻、咽拭子细菌培养
脑干肿瘤,脑诱发电位
先天性尺桡骨融合,四肢的骨和关节平片
妇科综合,盆腔和阴道B超
衣原体肺炎,胸部平片
社交恐惧症,脑电图尖波
沙漠疮,皮损
银屑病,载脂蛋白B（ApoB）
跖管综合征,肌电图
糖尿病性神经病,颅脑CT检查
脐部脐肠系膜管息肉,腹部皮肤检查
脾脓肿,药敏试验
甲状腺舌管囊肿与瘘,甲状腺B型超声检查
骶髂关节炎,四肢的骨和关节平片
良性前列腺增生,前列腺酸性磷酸酶（PAP）
脾功能亢进症,骨髓象分析
膝内翻,婴幼儿肌肉骨骼系统检查
小儿非霍奇金淋巴瘤,涂片
阴道炎,阴道分泌物清洁度
小儿巨幼细胞性贫血,血常规
脾脏原发性恶性肿瘤,肿瘤标志物检测
肠道蛔虫,涂片
良性头部组织细胞增生症,细胞组织化学染色
油性肉芽肿,浆细胞
大动脉炎,造影检查
旋转带肌腱炎,肩关节外展试验
小儿卵巢肿瘤,肠镜
眼眶纤维肉瘤,眼球和眼眶的超声检查
缺铁性贫血,平均红细胞血红蛋白含量(MCH)
鳞状细胞癌,皮肤病的物理检查
单侧关节突关节脱位,血液检查
心包转移瘤,内镜检查
阿米巴肠病,阿米巴原虫抗原和抗体
女性膀胱颈梗阻,阴道触诊
脑结核瘤,颅脑MRI检查
肱骨外上髁炎,网球肘试验
小儿原发性免疫缺陷病,胸部透视
寒滞肝脉证,便常规
肩关节不稳定,肌电图
腹茧症,CT造影扫描
阴茎离断伤,凝血时间
原发性痛经,便常规
小儿迷路水肿-耳性眩晕综合征,血常规
小儿多发性肾小管功能障碍综合征,心电图
绝经期盆腔脏器脱垂,血常规
狼疮肾炎,尿常规
急性丙肝,腹部平片
鼻中隔溃疡,鼻腔内镜检查
灭虫灵中毒,心电图
乳腺结核,结核杆菌检查
脑囊虫病,脑脊液环磷腺苷
腹胀,便常规
乳腺导管瘤,乳腺导管造影
颞骨岩部炎,颞下颌关节造影
苍白球黑质红核色素变性,核磁共振成像(MRI)
鞭虫病,血常规
小儿室间隔完整型肺动脉闭锁,胸部平片
甲状腺功能异常伴发的精神障碍,促甲状腺激素
肺转移瘤,支气管镜检查
子宫内膜结核,肿瘤标志物检测
腹膜后脓肿,血常规
小儿无菌性脑膜炎综合征,尿常规
原发性阿米巴脑膜脑炎,直接涂片检查
干血痨,卵巢功能检查
胎儿宫内窘迫,胎儿生物物理相评分
鼻红粒病,皮损
酒精中毒,尿常规
外阴丹毒,便常规
酒精伴发的精神障碍,颅脑超声检查
小儿特发性肺纤维化,血常规
髓性多汗症,自主神经功能检查
化脓性腱鞘炎,四肢CT检查
智能障碍,CT检查
小儿嘌呤核苷酸磷酸化酶缺乏,脑电图检查
小儿嗜铬细胞瘤,肾脏MRI检查
黏膜相关样组织淋巴瘤,血液生化六项检查
甲状舌骨囊肿与瘘,X线碘油造影
过敏性阴道炎,细胞组织化学染色
卵巢癌,糖链抗原125
小肠血管瘤,血管造影
尘螨过敏,皮肤点刺试验
小儿神经管畸形,尿常规
小儿指甲-髌骨综合征,四肢的骨和关节平片
非冻结性冷伤,皮肤颜色
小儿葡萄状肉瘤,阴道肿块
结肠炎,尿常规
大隐静脉曲张,血管彩超
虚劳,心电图
小儿锥体功能不良综合征,查多克征
外阴卡波西肉瘤,免疫病理检查
早孕,尿人绒毛膜促性腺激素（HCG）
反流性肾病,血液生化六项检查
新生儿颅内出血,颅脑MRI检查
心室间隔缺损,脉搏
听小骨创伤,耳鼻咽喉CT检查
胸壁结核,结核菌素试验（OT,PPD）
脑血管硬化,CT血管成像
眼眶黏液囊肿,眼及眶区CT检查
小儿莫拉雷脑膜炎,脑脊液常规检验（CSF）
小儿高磷酸酶血症,血常规
肾上腺肿瘤,脱氢表雄酮
外阴浸润性鳞癌,肠镜
恋童癖,脑电图检查
胸壁骨肿瘤,胸部平片
老年人吸入性肺炎,免疫电泳
心肌梗死,血常规
色素痣,皮肤颜色
小儿Alstrom综合征,静脉肾盂造影（IVP）
女子梦交,神经系统检查
格斯特曼综合征,涂片
放射性皮炎,涂片
眼科重症肌无力,血常规
获得性免疫缺陷综合征的消化系统损害,呼气试验
小儿腺苷脱氨酶缺乏,血清免疫球蛋白测定
特发性尿钙增多症,肾脏超声检查
Fuchs角膜内皮营养不良,前房角镜检查法
尿道癌,尿道分泌物检查
旅途精神病,神经系统检查
胃肠型食物中毒,血常规
慢性铅中毒,尿铅（Pb）
褐黄病,脊柱活动度
心脏转移性恶性黑色素瘤,胸部CT检查
眶周色素沉着,免疫病理检查
睡眠障碍,多导睡眠图检查
复张性肺水肿,血液电解质检查
肠系膜动脉瘤,心血管造影
制药业引起的皮肤病,涂片
舌咽神经痛,脑电图检查
小儿急性阑尾炎,涂片
胃炎,胃液颜色
新生儿消化道重复症,CT检查
米氏链球菌肺炎,痰液细菌培养
神经性肌强直,血液电解质检查
