start,end
结节性多动脉炎,葵花子仁
继发性白血病,白果（鲜）
疥疮,南瓜子仁
胫腓骨骨折,鸡蛋
紫癜性肾炎,腰果
下丘脑疾病,鹅肉
急性侵袭型肺曲霉病,白果（鲜）
小儿雄激素不敏感综合征,绿豆
中毒性眩晕,鸡肉
维生素D缺乏性手足抽搐症,腰果
继发性肺结核,梨
肠系膜上动脉压迫综合征,南瓜子仁
镰状细胞贫血,莲子
肛周肿瘤,鸡肉
乳腺结核,南瓜子仁
千足虫灼伤,鹌鹑蛋
慢性蝶窦炎,鸭翅
老年人肝性脑病,鸡腿
阴道恶性肿瘤,鸡蛋黄
消化性溃疡,鸡肉
淋巴癌,腰果
乳头状小汗腺腺瘤,鸡肉
老年性癫痫,鸡内金
共同性斜视,鸡蛋
慢性溃疡性结肠炎,鸡心
食管憩室,鸡心
射精功能障碍,芝麻
风湿性关节炎,白果（干）
肺结核,鹿肉
神经纤维瘤,鸡心
良性脂肪母细胞瘤,芝麻
播散性嗜酸粒细胞增多性胶原病,鸭翅
跗骨与周围关节结核,豆腐
奔豚气,鸭蛋
毛胚细胞瘤,薇菜
肾周围炎,芝麻
特发性非硬化性门脉高压综合征,鹿肉
膈先天性缺损,栗子（熟）
慢性淋巴细胞性甲状腺炎,鸭肝
成人斯蒂尔病,莲子
药物性耳聋,莲子
乳头状腺瘤,葵花子仁
阴茎纤维性海绵体炎,松子仁
小儿急性非淋巴细胞性白血病,鸭蛋
肌张力异常,南瓜子仁
膜增生性肾小球肾炎,鸽蛋
女性性早熟,芝麻
小儿锌缺乏症,鸡肉
卵巢颗粒细胞瘤,葵花子仁
放射性周围神经病,芝麻
上颌窦后鼻孔息肉,鸭翅
视神经脊髓炎,腰果
放射病,芝麻
胸壁深部软组织感染,豆腐
强迫型人格障碍,荸荠粉
小儿血清病,南瓜子仁
新疆出血热,芝麻
小儿大肠杆菌肠炎,芝麻
乙脑伴发的精神障碍,芝麻
天疱疮,莲子
支原体感染,白果（鲜）
气管及食管异物,鸡蛋
颈椎管狭窄症,葵花子仁
裂纹舌,芝麻
苔藓样结核疹,鸡蛋
低渗性脱水,核桃
创伤性骨化性肌炎,鸡肉
老人腹股沟斜疝,鸭肉
红斑狼疮,鸡蛋
真菌性心包炎,芝麻
气胀,鸭蛋
小儿先天性红细胞生成异常性贫血,南瓜子仁
咽角化症,鸡肉
鼓膜穿孔,绿豆
油漆皮炎,鸡心
物理性变应性,鸭肝
化脓性耳廓软骨膜炎,腰果
老年人感染性休克,鸡蛋
肛门直肠周围脓肿,葵花子仁
产褥中暑,鸡肉
组织细胞坏死性淋巴结炎,鸽蛋
食管间质瘤,菠菜
过敏性荨麻疹,小米
小肠扭转,核桃
外阴黏膜白斑,葵花子仁
急性颈椎间盘突出症,黑豆
老年人高血压危象,葵花子仁
晶状体脱位所致青光眼,葵花子仁
结缔组织性肠炎,葵花子仁
肾阳虚,芝麻
外阴天疱疮,豆浆
慢性胰腺炎,鸡心
肝肿瘤,鸡心
肾皮质脓肿,鹌鹑蛋
小儿蛔虫性肠梗阻,花生
慢性输卵管卵巢炎,鹅肉
老年人支气管哮喘,鸭肉
甲状腺激素抵抗综合征,腰果
小儿慢性硬膜下血肿,绿豆
慢性肺源性心脏病,杏仁
小儿肥胖性生殖无能综合征,南瓜子仁
咬肌间隙感染,鹿肉
心源性哮喘,芝麻
泥螺-日光性皮炎,松子仁
男性生殖器畸形,腰果
胸壁静脉炎,腰果
厌氧菌肺炎,鸡肉
外阴瘙痒症,鸡蛋
疼痛性眼肌麻痹,鸡肉
遗传性共济失调,鸡蛋
发育性骨盆异常,荸荠粉
外阴毛囊炎,鸡肉
颈椎半脱位,葵花子仁
膀胱脱垂,南瓜子仁
节育手术并发症,鸡肉
神经内分泌肿瘤皮肤转移,鸡肉
消化道溃疡,莲子
老年人肺心病,桃仁
变异性哮喘,鹌鹑蛋
丹毒,白扁豆
锌中毒,鹿肉
流产,松子仁
单纯疱疹病毒性角膜炎,杏仁
口腔念珠菌病,乌骨鸡
间质性肾炎,葵花子仁
分水岭区脑梗死,杏仁
肝外胆管损伤,鸡蛋
眼眶蜂窝织炎,腰果
幽闭空间恐惧症,油菜
结肠直肠损伤,鹿肉
胃穿孔,腰果
电烧伤,鸽蛋
输尿管脱垂,鸡蛋
网膜肿瘤,鸡肝
脊髓灰质炎,鸡肉
急性胃炎,芝麻
性变态,鹅肉
肠郁,鸡肉
先天性巨结肠,南瓜子仁
迟发性低丙球血症,腰果
断肢再植,鸡肝
软骨发育异常,鸡肉
出血性膀胱炎,鸭翅
小儿急性化脓性甲状腺炎,豆腐
痱,鸡肉
阴道血管肉瘤,鸭蛋
先天性主动脉瓣上狭窄,鹿肉
脑炎,绿豆
出血性疾病,鹿肉
鞘膜积液,鸡肉
胃石症,葵花子仁
致命性中线肉芽肿,鸡肉
二期梅毒,鸡蛋黄
内生性软骨瘤,鸭蛋
咽角化症,鸭翅
脑室内脑膜瘤,花生
血栓性血小板减少性紫癜,葵花子仁
肺结核,松子仁
晶体脱位,杏仁
淋巴结-胆道综合征,鸡心
神经系统的放射性损伤,鸭翅
神经病性关节病,鹅
黏膜白斑,鸡血
Asperger综合征,鹅肉
尘螨过敏,绿豆
药物导致的肺部疾病,腰果
结肠损伤,莲子
多形性脂肪瘤,乌骨鸡
脊椎结核,白果（干）
瘢痕性睑内翻,鸡心
DF-2败血症的皮肤表现,青豆
维生素B1缺乏症,南瓜子仁
盆底痉挛综合症,葵花子仁
肾功能不全,鹅肉
肝源性肾损害,花生
乳腺结节-测试,猪肉(瘦)
阿根廷出血热,芝麻
小儿衣原体肺炎,南瓜子仁
急性胆囊炎,鹿肉
失盐性肾炎,黑豆
角膜擦伤,鸡蛋
迟发性外伤性脑内血肿,鸭翅
单纯性脊柱结核,鸡蛋
黄疸,鹿肉
月经量少,鹅肉
埃可病毒疹,银鱼
钩虫性十二指肠炎综合征,栗子（熟）
甲内型甲真菌病,葵花子仁
脐炎,鹅
烧伤,南瓜子仁
急性腹型-高脂血症综合征,栗子（熟）
病毒性出血热,青豆
牙龈炎,芝麻
小儿埃博拉病毒病,鸡蛋
小儿便秘,蜂蜜
肝结石,白菜
小儿神经源性膀胱,南瓜子仁
小儿波-杰综合征,白扁豆
脱屑性间质肺炎,鸭肝
B链球菌群感染,鸡蛋
外伤性颈内动脉海绵窦瘘,葵花子仁
髋关节脱位,赤砂糖
紫外线伤,葵花子仁
妊娠痒疹,赤砂糖
免疫介导性肾脏病,葵花子仁
先天性胸腹裂孔疝,鸡蛋
肺结核瘤,赤小豆
肱骨小头骨折,南瓜子仁
扁平疣,芝麻
小儿营养不良性水肿,腰果
淋巴结-胆道综合征,栗子（熟）
进行性脊髓性肌萎缩症,南瓜子仁
胎盘早剥,花生
踝部扭伤,松子仁
跟腱炎,牛奶
内分泌病,芝麻
肝炎后综合征,腰果
毛胚细胞瘤,鸡血
脱屑性间质肺炎,鸭肉
成人腹股沟斜疝,青豆
穿透性角膜移植术所致青光眼,鸡蛋
蚂蚁叮咬,鸭蛋
先天性大疱性鱼鳞病样红皮病,鸡蛋
感染性急性小管间质性肾炎,芝麻
肾动脉血栓形成和栓塞,鸡蛋
急性感染性心内膜炎,栗子（鲜）
慢性盆腔疼痛,核桃
病毒性胃肠炎,鸡蛋
肠伤寒,西兰花
子宫息肉,杏仁
脑外伤所致精神障碍,鸡肝
继发性腹膜炎,绿豆
结节性多动脉炎伴发的葡萄膜炎,薇菜
内隐斜,薇菜
子宫腺肌病,莲子
泪腺混合瘤,薇菜
小儿癫痫,鸭肉
急进性肾小球肾炎,白果（干）
阴道血管肉瘤,鸡蛋
呼吸性细支气管相关的间质性肺疾病,鸡蛋
椎间隙感染,鸭蛋
膀胱气痛,鸡肉
肠梗阻,鸭肝
瘫痪,绿豆
缺水和缺钠,大豆
色素性静脉旁视网膜脉络膜萎缩,鸽蛋
小儿一氧化碳中毒,南瓜子仁
特发性室性心动过速,鸡蛋
卵巢无性细胞瘤,鸡内金
间歇性精神病,桑葚（紫、红）
外阴赘生物,赤小豆
肠梗阻,鸭肉
老年跌倒,芝麻
圣路易斯型脑炎,豆浆
附件炎,鹅肉
外耳道真菌病,鸭蛋
大疱性表皮松解,芝麻
溃疡性口腔炎,生菜
苯中毒,猪肉(瘦)
子宫切除术后会阴疝,腰果
空调病,鸡肝
阿斯伯格综合症,南瓜子仁
赤脉传睛,鸭蛋
眼内异物,白果（干）
支气管哮喘,鸭肉
寒湿困脾,鸭蛋
手外伤,鸭蛋
老年肺炎,葵花子仁
髋关节前脱位,芝麻
柯萨奇病毒疹,鸡肉
急性胃肠炎,鹿肉
急性腮腺炎性睾丸炎,芝麻
支气管哮喘,鸭肝
中毒性休克综合征,鸡心
下肢静脉血栓形成,鸡蛋
热秘,鸭蛋
白膜侵睛,鸡蛋
慢性附睾炎,莲子
喉炎,芝麻
视网膜色素变性,鸡肝
播散性复发性漏斗部毛囊炎,黑芝麻
肾病,鹅肉
老年人泌尿系统感染,鸡肉
库欣综合征,鹿肉
淋巴管瘤,薇菜
小儿单房性骨囊肿,栗子（鲜）
遗尿症,鸡蛋
血管炎前期综合征,鸭翅
共同性外斜视,杏仁
轮状病毒性肠炎,鹿肉
胃损伤,鸡内金
先天性感觉性神经病,鸡蛋
传导性耳聋,红葡萄酒
肺功能衰竭,鸡蛋
脉络膜裂伤,鸡肉
小脑梗塞,豆浆
包皮水肿,鸭肉
胆囊切除术后综合征,鹿肉
急性卡他性结膜炎,鸡蛋黄
乳头内陷,鹌鹑蛋
输卵管炎,鸡蛋
子宫肥大,白果（干）
五氯酚钠中毒,鹿肉
先天性血管萎缩性皮肤异色症,鸡肉
亚急性感染性心内膜炎,南瓜子仁
发育性骨盆异常,白果（干）
蝎螫伤,银鱼
妊娠合并缺铁性贫血,赤砂糖
男性尿道癌,葵花子仁
脉络膜裂伤,鸡肝
茶毛虫皮炎,黑芝麻
急喉风,芝麻
肠杆菌肺炎,核桃
膀胱过度活动症,牛肉（瘦）
匐行性角膜溃疡,芝麻
垂体瘤,杏仁
结膜充血,芝麻
潮热,鸭蛋
局限型间皮瘤,核桃
胃肠湿热,苦瓜
缺血性肠绞痛,鸭肝
睾丸鞘膜积液,鸡肝
颈椎半脱位,白果（干）
克雷白杆菌属感染,鸡肉
梭形细胞肿瘤,大豆
癌性神经肌病,松子仁
大骨节病,鸡爪
甲良性肿瘤,黑豆
特发性葡萄膜大脑炎,葵花子仁
小儿癫痫,鸭肝
脾水,鸭蛋
骨盆直肠脓肿,南瓜子仁
急慢性肝炎,鸡心
B链球菌群感染,鸭血(白鸭)
原发性阿米巴脑膜脑炎,莲子
肾癌,杏仁
霍乱,花生
胸锁关节脱位,鸡蛋
嗜酸细胞增多性非变态反应性鼻炎,鸭翅
继发性痛经,白扁豆
鼻疽,核桃
心血管疾病,鸡肉
小肠过敏性紫癜,鸽蛋
淋巴细胞性脉络丛脑膜炎,鸡内金
慢性咳嗽,鸭蛋
老人腹股沟斜疝,鸡肉
α1-抗胰蛋白酶缺乏性脂膜炎,芝麻
咽肌麻痹,白果（干）
溃疡性结肠炎性关节炎,腰果
小儿食管异物,鸡蛋
痒疹,葵花子仁
毛囊周围纤维瘤,鸡肉
甲型病毒性肝炎,黑豆
小儿两性畸形,芝麻
老年人原发性恶性高血压引起的恶性小动脉肾,腰果
穿透性心脏外伤,鸭肝
颈部勒伤,白果（干）
风寒头痛,鸡肉
成人型慢性粒细胞白血病,莲子
骨纤维肉瘤,白果（鲜）
肺真菌病,薇菜
胸廓出口综合征,腰果
葡萄球菌性食物中毒,莲子
前列腺病,核桃
流行性出血热,花生
胆囊管综合征,莲子
肱骨外髁骨折,鸡肉
酒精性脑萎缩,芝麻
血管炎前期综合征,鸭肝
钝挫伤,杏仁
肿胀,鸡蛋
腹壁切口疝,鸡心
嗜酸细胞增多性非变态反应性鼻炎,鸡肉
泛细支气管炎-测试,白菜
慢性乳腺炎,腰果
阴道痉挛,葵花子仁
膜性口炎,桃仁
持久性隆起性红斑,核桃
小儿功能性消化不良,鸡肉
小儿丘疹性肢皮炎综合征,黄豆粉
鼻中隔脓肿,黑豆
低血糖,腰果
纤维肉瘤,松子仁
电击伤,鸡肉
卵巢功能异常综合征,鸽蛋
色素斑,鸡蛋
咽部灼伤,莲子
继发性纵隔感染,鸡蛋
希尔德病,鹌鹑蛋
高血压眼病,芝麻
老年人消化性溃疡,鸡肉
老年眩晕,鸡蛋
恐怖性焦虑障碍,鸡心
慢性骨髓炎,鸭血(白鸭)
铁利用性贫血,鸽蛋
出血性膀胱炎,鸡肉
流产,芝麻
热痹,鸡蛋
心火上炎,鸡肉
特异性肾实质疾病,鸡肉
鱼肝中毒,葵花子仁
慢性胆管炎,鸡肝
阴虚火旺,鸡蛋
化学性支气管炎,芝麻叶
慢性缩窄性心包炎,葵花子仁
硒及其化合物引起的皮肤病,芝麻
Felty综合征,鸡
胃切除后胆汁返流性胃炎,鹿肉
寄生虫病,白果（干）
赤白游风,鸡蛋
汗管瘤,南瓜子仁
先天性胃出口梗阻,葵花子仁
小儿病毒性心肌炎,鳕鱼
输尿管结核,鸡蛋
腺泡细胞癌,松子仁
青少年及小儿阴道肉瘤,鹅
心包囊肿,鹿肉
先天性副肌强直症,鸡肉
不动杆菌肺炎,核桃
药疹,鸡肝
厥阴头痛,鸭蛋
膝关节损伤,鹅肉
癌症,南瓜子仁
急性糜烂性胃炎,赤小豆
代谢性酸中毒,鹅肉
表皮囊肿,鸭翅
迟发性外伤性脑内血肿,鸡肉
药疹,鸡肉
妊娠合并急性肾盂肾炎,赤砂糖
交感性眼炎,葵花子仁
小儿错畸形,腰果
同型胱氨酸尿症,葵花子仁
儿童精神分裂症,鸡蛋
下丘脑疾病,鸡蛋
外阴腺泡状软组织肉瘤,芝麻
骨病,鸭肝
大隐静脉曲张,孢子甘蓝
鲍恩病,核桃
H7N9型禽流感,南瓜子仁
习惯性便秘,青豆
外阴溃疡,葵花子仁
胆囊胆固醇沉着症,莲子
疮疡,鸭蛋
变性性近视的眼底损害,黑芝麻
髌腱断裂,芝麻
阴茎异常勃起,鸡肉
妊娠合并急性肾盂肾炎,鸡蛋
口腔粘膜病,鸡肉
蓖麻子中毒,鹿肉
灰指甲,莲子
磨损,乌骨鸡
十二指肠炎,核桃
贲门失弛缓症,鹿肉
外阴浸润性鳞癌,鸡蛋
颈腰综合征,芝麻
蟹睛,鸡内金
阴茎异常勃起,鸡肝
锌缺乏病,鸡蛋
急性胰腺炎,鹿肉
包皮龟头炎,葵花子仁
闭经,鹿肉
先天性肛门直肠畸形,腰果
羊水过多,南瓜子仁
先天性心脏病,芝麻
腹泻,鹿肉
慢性蝶窦炎,鸡肉
血管炎,莲子
三尖瓣闭锁,南瓜子仁
利斯特菌脑膜炎,白果（鲜）
肿胀,鸭蛋
惊恐症,腰果
产后劳伤,鸡蛋
恒定性外斜视,杏仁
粘连性中耳炎,鸭蛋
镰状细胞性肾病,鸡内金
慢性咳嗽,鸡蛋
鼻窦粘液囊肿,鹌鹑蛋
妊娠合并急性阑尾炎,鸡蛋
类风湿性关节炎的肾损害,核桃
疱疹性咽炎,芹菜叶
急性侵袭型肺曲霉病,乌骨鸡
发热伴血小板减少综合征,荠菜
急性间质性肺炎,葵花子仁
药物过敏,葵花子仁
小儿癫痫,鸭翅
皮肤子宫内膜异位症,鹌鹑蛋
结节性硬化,白果（干）
急性虹膜睫状体炎,鸡蛋黄
涎腺的未分化癌,鹅肉
维生素E缺乏病,松子仁
先天性马蹄内翻足,葵花子仁
骨化性纤维瘤,薇菜
类鼻疽杆菌肺炎,鸭肉
小儿原发性肾病综合征,腰果
肱骨上端骨骺分离,核桃
胃良性肿瘤,鸡蛋
小儿丙酸血症,腰果
腹腔动脉压迫综合征,鹿肉
性变态,鸡蛋
蚂蚁叮咬,鸡蛋
基底细胞腺瘤,芝麻
小儿埃博拉病毒病,薇菜
结核性溃疡,鸡腿
皮下脂肪肉芽肿,赤砂糖
流感嗜血杆菌感染,南瓜子仁
结肠息肉,莲子
原发性硬化性胆管炎,鸡蛋
石棉肺,黑豆
足癣,鸡心
脑膜炎,葵花子仁
老年性慢性硬膜下血肿,鸡内金
老年人呼吸衰竭,鸭肉
特发性腹膜后纤维化,莲子
肾上腺危象,鹿肉
氨基酸尿症,鸡心
第三腰椎横突综合征,白果（干）
颌下间隙感染,鸡蛋
卵巢冠囊肿,葵花子仁
肠梗阻,鸡肉
多发梗塞性痴呆,芝麻
气管及食管异物,鸭蛋
小儿肺脓肿,鸭翅
椎间隙感染,鸡蛋
II型糖尿病,莲子
肺放线菌病,生菜
皮肤癌,鸡蛋
骨病,鸡肝
小儿维生素A缺乏病,南瓜子仁
斜视,芝麻
慢性鼻咽炎,牛奶
先天性膈疝,葵花子仁
肠易激综合征,栗子（熟）
类风湿性关节炎肾损害,白果（干）
踝扭伤,芝麻
复发性腹股沟疝,芝麻
外阴前庭炎,鸡蛋
鼻咽癌的眼部病变,青豆
老年病,鹅肉
下部附加前根脊髓动脉缺血症候群,鸡肉
喉喑,鸡蛋
神经内分泌肿瘤,赤砂糖
主动脉瓣狭窄,松子仁
痈,南瓜子仁
高睾酮血症,鸡心
慢性肝病,牛奶
先天性直肠与周围脏器瘘,鸡肝
结核性溃疡,鸭翅
高血压病伴发的精神障碍,鸡肉
精索静脉曲张,葵花子仁
脱疽,鸡肉
疝气,白果（干）
创伤性肩关节后脱位,核桃
乳腺囊性增生病,薇菜
先天性巨输尿管,腰果
肠道肿瘤,薏米
寒湿困脾,鸡蛋
瘰疬,鸡肉
视网膜炎,鸡肉
小儿常染色体显性小脑性共济失调,鸭蛋
先天性冠状动脉瘘,黑豆
小肠系膜损伤,西瓜子仁
外阴神经鞘瘤,葵花子仁
尿道下裂,鸡肉
肛瘘,鸡肉
睾丸炎,青豆
胸骨骨折,西瓜子仁
喉痹,白果（干）
小儿苯丙酮尿症,腰果
先天性腓骨缺如,章鱼
前十字韧带损伤,鹌鹑蛋
心性猝死综合征,白果（干）
微小度数斜视,武昌鱼
小儿全远端型肾小管酸中毒,核桃
腘动脉破裂,腰果
四环素牙,乌骨鸡
色素沉着绒毛结节性滑膜炎,花生
硼酸中毒,鹿肉
急性喉炎,花生
脉络膜裂伤,鸭肝
急性泪腺炎,绿豆
急性肺水肿,鸽蛋
阿米巴肠病,南瓜子仁
运动性闭经,白果（干）
十二指肠憩室,鹿肉
鼻窦炎,鹿肉
猩红热,芝麻
扁平苔癣,莲子
神经炎,花生
甲状腺微小癌,核桃
遗传性肾炎,腰果
甲状旁腺功能减退症,绿豆
老年人脑心综合征,白果（鲜）
十二指肠重复畸形,芝麻
大疱性类天疱疮,鱼皮
解脲支原体感染,南瓜子仁
乳头状囊腺癌,鹿肉
结肠息肉和息肉病,莲子
白血病视网膜病变,鸭翅
老年人肺栓塞,鸡内金
暴发性痤疮,鸭翅
包皮水肿,鸡肉
老年人颅内压增高,鸡内金
腹腔妊娠,鸡肉
肾损伤,南瓜子仁
持续性枕后位、枕横位,鹿肉
潮热,鸡蛋
糖尿病酮症酸中毒,鹿肉
子宫内膜不规则脱落,鸡肝
直肠内套叠,黑豆
小儿先天性胆总管囊肿,南瓜子仁
间充质软骨肉瘤,鸡肉
胫腓骨骨干骨折,松子仁
真菌性肠炎,白果（干）
中耳癌,薇菜
小儿细菌感染性口炎,西瓜子仁
膀胱输尿管反流,葵花子仁
Ⅳ型肾小管性酸中毒,花生
农药中毒性肾病,栗子（熟）
海绵体血管瘤,香菇（鲜）
β受体亢进症,乌骨鸡
肾积水,青豆
心室肌致密化不全,鸡肉
尿道癌,黑豆
髓过氧化物酶缺乏症,鸡肉
肠胃炎,鸡肉
心包炎,莲子
心房肥大,芝麻
小儿血管性血友病,青豆
腮腺混合瘤,鸡心
卵巢交界性肿瘤,赤小豆
疼痛性脂肪疝,鸭肉
心肌梗塞并发二尖瓣关闭不全,南瓜子仁
卵巢环管状性索肿瘤,南瓜子仁
狐臭,鸭蛋
残胃平滑肌肉瘤,莲子
黑色素斑-胃肠多发性息肉综合征,鹿肉
小儿常染色体显性小脑性共济失调,鸡蛋
急性化脓性腱鞘炎,芝麻
外阴天疱疮,绿豆
阻塞性肺气肿,鸭肉
外耳道乳头状瘤,鸡蛋黄
布鲁菌病,南瓜子仁
营养不良性肝硬化,葵花子仁
巨细胞病毒病,葵花子仁
继发性白血病,莲子
听力障碍,鸡肉
上皮样囊肿,葵花子仁
胞生痰核,橘饼
外阴痛,鸡蛋
小儿病毒性心肌炎,腰果
风搔痒,腰果
噪声性聋,薇菜
小儿软骨发育不全,芝麻
脑疝,白果（干）
慢性心力衰竭,芝麻
头痛,鸭蛋
肝阳上亢,鳝鱼
皮下裂头蚴病,鸡蛋
局限性骨脓肿,白果（干）
肾功能不全,鸡肉
外阴疖病,鸡血
皮脂囊肿病,莲子
溢乳闭经综合征,鹅肉
囊痈,鸡蛋
视网膜母细胞瘤,鸡蛋黄
急性细支气管炎,核桃
腕舟骨骨折,白果（干）
外伤性脑积水,鸡蛋
微小核糖核酸病毒性角膜炎,莲子
肠球菌肺炎,栗子（熟）
羊水过多,芝麻
腹膜后脂肪瘤,黑豆
赤白游风,鸭蛋
疼痛性脂肪疝,鸭肝
小儿肺隔离症,南瓜子仁
听神经瘤,鸡蛋黄
小儿急性胆囊炎与胆管炎,鸡肝
血色病性骨关节病,鸭
银屑病关节炎,白果（干）
尿道下裂,鸡蛋
桡骨小头骨折,南瓜子仁
大泡性角膜病变,黑芝麻
滴虫性包皮龟头炎,牛奶
表皮囊肿,鸡蛋
盆底腹膜疝,鸡蛋
热痹,鸡肉
喉部创伤,鸽蛋
前列腺脓肿,鸡蛋
产后虚羸,腰果
念珠龟头炎,芝麻
空巢综合症,鸽蛋
梅毒性巩膜炎,杏仁
葡萄球菌中毒性休克综合征,芝麻
老年性外阴萎缩,鸡血
甲型肝炎,鹿肉
男性病,鹅肉
急性淋巴管炎,葵花子仁
慢性乳头状溃疡性脓皮病,白果（鲜）
急性舌扁桃体炎,鸡肉
单发性毛鞘瘤,鸡蛋
甲状腺功能亢进伴发的精神障碍,腰果
老年收缩期高血压,腰果
白膜侵睛,鸭蛋
皮肤B细胞淋巴样结节型增生,赤砂糖
苔藓样结核疹,鸭肝
甲状腺功能亢进性肝病,莲子
手外伤,鸡蛋
联合瓣膜病变,鸭肝
小儿神经母细胞瘤,腰果
结核性溃疡,鸭蛋
慢性创伤性滑囊炎,鸡内金
卵巢妊娠,鸡肉
肠球菌肺炎,莲子
肾母细胞瘤,赤砂糖
成人类风湿性关节炎性巩膜炎,黑豆
疔疮,鸡肉
胃、十二指肠溃疡急性穿孔,松子仁
多发脑梗死性痴呆,莲子
高碘性甲状腺肿,芝麻
化脓性关节炎,南瓜子仁
外阴滑膜肉瘤,大豆
苯海拉明中毒,鸡心
光化性角化病,核桃
盲肠扭转,薇菜
多发性肌炎和皮肌炎伴发的精神障碍,核桃
跟腱前囊炎,葵花子仁
小脑扁桃体下疝,杏仁
疮疡,鸡蛋
宫颈复发癌,南瓜子仁
骶髂关节结核,鸡肉
鼻疔,鸡蛋
颅内畸胎瘤,莲子
外阴炎,鸡心
呼吸道合胞病毒感染,薇菜
六瘤,鸡肉
小儿口腔溃疡,芹菜
苔藓样结核疹,鸭肉
小儿乳糜泻,南瓜子仁
特发性股骨头坏死,绿豆
特发性高嗜酸性细胞综合征,蜂蜜
梗阻性尿路疾病,葵花子仁
躁狂症,葵花子仁
先天性红细胞生成异常性贫血,腰果
耳源性脑积水,鸡蛋
风湿性二尖瓣狭窄,南瓜子仁
心室间隔缺损,鸡心
心房扑动与心房颤动,莲子
先天性副舟骨,鸡蛋
病毒性睑皮炎,鹅肉
热中,芝麻
附件炎,鸭肉
骨硬化病,鸡蛋
慢性心功能不全,鸭肝
婴幼儿胃食管反流,鹌鹑蛋
嗜酸细胞增多性非变态反应性鼻炎,鸡蛋
妊娠期肝血肿及破裂,赤砂糖
假性黑棘皮病,黑豆
生殖器疱疹,鸡腿
黄体血肿,牛奶
化学液体吸入,青豆
小儿肥胖症,鸡蛋清
短膜壳绦虫病,莲子
肺功能衰竭,鸭蛋
吉尔伯特综合征,葵花子仁
戊型病毒性肝炎,松子仁
妊娠合并急性阑尾炎,鸡肉
播散性血管内凝血,黑芝麻
脾水,鸡蛋
多形红斑,鸭蛋
布氏菌肺炎,核桃
肛周脓肿,松子仁
小儿波-杰综合征,葵花子仁
成纤维性纤维瘤,薇菜
主-肺动脉隔缺损,葵花子仁
慢性心功能不全,鸡肉
睡眠相位后移综合症,小米
第一掌骨基部骨折,白果（鲜）
外耳道真菌病,鸭翅
直肠脱垂,鸡
主动脉瓣关闭不全,栗子（熟）
尿道癌,花生
慢性化脓性骨髓炎,鸡蛋黄
病理性近视,鹅肉
面肌抽搐,鸽蛋
结核性心包炎,核桃
遗尿,芝麻
其他沙门菌感染,鹌鹑蛋
小儿厌食症,青豆
眼眶骨折,鸡肉
鼻恶性肉芽肿,鸭翅
小儿食物变态反应,鸡蛋
虫咬皮炎,芝麻
牙髓炎,鹌鹑蛋
膝关节创伤性滑膜炎,白果（干）
肱骨上端骨骺分离,白果（鲜）
家族性进行性色素沉着,乌骨鸡
膝外侧韧带损伤,葵花子仁
小儿低钠血症,黄豆粉
尺骨干骨折,鸡蛋
肛周肿瘤,鸽肉
阿米巴病肠穿孔,芝麻
多胎,杏仁
尿潴留,鸡肝
舒张性心力衰竭,鸡蛋
眼眶骨折,鸡肝
热秘,鸡蛋
结核性肠系膜淋巴结炎,鸡心
翼下颌间隙感染,鹿肉
麻痹性臂丛神经炎,芝麻
乙酰苯胺类中毒,花生
小儿单纯肺动脉口狭窄,葵花子仁
胚胎遗留性囊肿,菠菜
慢性肾功能衰竭,豆腐
小儿肺炎链球菌肺炎,栗子（熟）
下部附加前根脊髓动脉缺血症候群,鸡蛋
X联锁鱼鳞病,芝麻
先天性大疱性鱼鳞病样红皮病,鸽蛋
风寒头痛,鸡蛋
子宫颈平滑肌瘤,鸭肉
浸淫疮,腰果
家族性进行性色素沉着,芝麻
尿道结石,葵花子仁
慢性盆腔炎,鸡血
癫痫伴发的精神障碍,芝麻
创伤性鼻出血,南瓜子仁
小儿脑膜瘤,南瓜子仁
小儿糖原贮积病Ⅱ型,腰果
铁利用性贫血,鸡蛋
甲状腺弥漫性病变,豆腐
原发性下肢深静脉瓣膜关闭不全,芝麻
子宫内膜增生,腰果
病毒性胃肠炎,鸽蛋
妊娠合并肺栓塞,莲子
脑震荡,鸭肝
珍珠丘疹,鹅肉
牙隐裂,乌骨鸡
胃出血,腰果
类风湿关节炎,葵花子仁
妊娠合并红细胞增多症,鸡蛋
外伤相关性青光眼,芝麻
硬斑,莲子
银屑病性关节炎,蜂蜜
产后喘促,鸡肉
舌咽神经痛,葵花子仁
小儿糖尿病,腰果
青春发育延迟及性幼稚,薇菜
胃脂肪瘤,白扁豆
良性淋巴细胞血管炎和肉芽肿病,鸡内金
色斑,鸡肉
肺门淋巴结核,青豆
间质性肺炎,蜂蜜
阴茎折断,鸡肉
溴中毒,鹿肉
狂病,腰果
输卵管阻塞,鹅肉
组织细胞坏死性淋巴结炎,鸡蛋
胆肠内引流术后内疝,蜂蜜
原发性视网膜色素变性,绿豆
喉部创伤,薇菜
遗传性椭圆形红细胞增多症,绿豆面
间充质软骨肉瘤,鸭肝
脐尿管囊肿,鸡蛋
后天性动静脉瘘,莲子
结胸证,鸭蛋
砷及其化合物引起的皮肤病,鸽肉
卵巢浆液性肿瘤,薇菜
急性淋巴细胞白血病,芝麻
急性阿米巴痢疾,小米
热带性口炎性腹泻,鸡蛋
慢性淋巴细胞性甲状腺炎,鹅肉
