start,end
听力障碍,益气聪明丸
中耳炎,匹多莫德分散片
白痢,金菊五花茶颗粒
小儿血管免疫母细胞淋巴结病,司帕沙星胶囊
慢性黏膜皮肤念珠菌病,克霉唑阴道片
镁过多症,肾炎四味片
系统性红斑狼疮所致精神病,脑蛋白水解物注射液
输卵管阻塞性不孕,安阳固本膏
小儿神经性厌食,甘草锌颗粒
女性的青春期延迟,王氏保赤丸
耳痈,氨苄西林胶囊
菌血症,苯酰甲硝唑胶囊
非酒精性脂肪性肝病,大豆磷脂散
腺样囊性癌,氟尿嘧啶注射液
厥脱,注射用果糖二磷酸钠
II型糖尿病,格列吡嗪片
腹股沟肉芽肿,硫酸链霉素注射液
幼年型关节强硬性脊椎炎,阿司匹林肠溶胶囊
老年人高脂血症,减肥胶囊
慢脾风,肥儿糖浆
反射性晕厥,安神补心丸
母儿ABO血型不合,维生素E软胶囊
维生素K缺乏病,亚硫酸氢钠甲萘醌注射液
便秘性结肠炎,八味锡类散
肺癌脑转移,阿魏化痞膏
瘢痕癌,哈西奈德溶液
前庭功能紊乱,龙胆泻肝片
胃黏膜脱垂,碳酸氢钠片
小儿维生素B6缺乏病,葡萄糖酸锌颗粒
梅毒性心血管病,红霉素肠溶片
胃梅毒,红霉素肠溶片
克里格勒-纳贾尔综合征,人血白蛋白
弱精,麒麟丸
疥疮,小败毒膏
精神活性物质所致精神障碍,卡马西平片
哮喘持续状态,转移因子胶囊
甲癣,硝酸咪康唑乳膏
氨基甲酸酯类农药中毒,注射用布美他尼
春季性结膜炎,氧氟沙星滴眼液
血管炎前期综合征,曲安西龙片
化脓性门静脉炎,肝素钠乳膏
自身免疫性甲状腺疾病相关肾病,盐酸普萘洛尔片
庚型病毒性肝炎,蚁灵口服液
单纯疱疹病毒肺炎,利巴韦林分散片
骨膜炎,复方水杨酸甲酯乳膏
克-雅氏病性痴呆,复方活脑舒胶囊
距骨后外结节骨折,鹿瓜多肽注射液
混合型阴道炎,龙胆泻肝丸
Castleman病,复方双花口服液
卵巢恶性中胚叶混合瘤,消癌平片
败血症肾损害,盐酸左氧氟沙星胶囊
急慢性肝炎,异甘草酸镁注射液
非酮症高血糖-高渗性昏迷,胰岛素注射液
温虐,盐酸多西环素胶丸
腹壁纤维肉瘤,注射用放线菌素D
老年人变异型心绞痛,去痛片
眼科重症肌无力,溴新斯的明片
胰腺分裂,注射用乌司他丁
骨筋膜室综合症,麝香接骨胶囊
肾虚,固本回元口服液
皮下脂膜炎性T细胞淋巴瘤,醋酸泼尼松片
小儿尖端扭转型室性心动过速,心肝宝胶囊
胃肠道癌,阿魏化痞膏
甲内型甲真菌病,头孢地尼分散片
汗证,乌洛托品溶液
砣疣,五妙水仙膏
阿司匹林诱发哮喘,氨茶碱片
赤痢,藿香正气片
骨质疏松,枸橼酸钙片
喉烫伤,依诺沙星乳膏
老年人肺性脑病,醒脑静注射液
Thygeson浅层点状角膜病变,双氯芬酸钠滴眼液
弱智,吡拉西坦分散片
炭疽病,琥乙红霉素片
强直性脊柱炎性巩膜炎,眼氨肽注射液
肺炎链球菌败血症,4:1分散片
脑栓塞,阿司匹林肠溶片
老年人胸腔积液与胸膜炎,125Ala注射液
妊娠疱疹,阿昔洛韦凝胶
烟草依赖综合症,福康片
视神经萎缩,杞菊地黄口服液
侵袭性大肠埃希氏菌肠炎,呋喃唑酮片
阴茎淋巴管炎,乳酸左氧氟沙星片
老年人高血压危象,脑立清丸
急性细菌性前列腺炎,化瘀固精合剂
颌面部神经纤维瘤,注射用盐酸平阳霉素
嗜皮菌病,头孢拉定胶囊
脂肪肝,强肝胶囊
闭经性头痛,愈风宁心滴丸
化脓性指头炎,头孢呋辛酯干混悬剂
肺炎链球菌性肺炎,头孢拉定分散片
肩-手综合征,骨痛灵酊
特发性室性心动过速,注射用酒石酸美托洛尔
婴儿痉挛症,马来酸氟吡汀胶囊
急性胆源性胰腺炎,短肽型肠内营养剂
梗阻性肾病,肾炎舒颗粒
小儿甲基丙二酸血症,注射用二巯丁二钠
非哺乳期乳晕部瘘管,蒲公英颗粒
积乳囊肿,头孢氨苄胶囊
糖尿病和高血压,抗饥消渴片
大肠埃希杆菌肺炎,阿莫西林胶囊
杀鼠剂中毒,盐酸利多卡因注射液
肺衰,注射用盐酸多沙普仑
外伤后脑膨出,奥拉西坦胶囊
新生儿胃穿孔,盐酸甲氯芬酯胶囊
神经源性角膜炎,小牛血清去蛋白眼用凝胶
股动脉损伤,己酮可可碱缓释片
骨与关节梅毒,盐酸美他环素片
肺转移瘤,紫龙金片
痰火扰心,乙酰螺旋霉素片
食管压迫型颈椎病,骨筋丸胶囊
肺爆震伤,注射用过氧化碳酰胺
小儿慢性胰腺炎,胰胆舒胶囊
聤耳,头孢丙烯分散片
尿道炎,酒石酸托特罗定片
肱骨髁间骨折,鹿瓜多肽注射液
精子增多症,生精胶囊
木薯中毒,地塞米松磷酸钠注射液
重叠综合征,醋酸地塞米松片
肛管直肠恶性黑色素瘤,125Ala
神经肽性肢端感觉异常,牛黄解毒片
癌肿性关节炎,吲哚美辛肠溶片
心肌桥,心欣舒胶囊
婴儿臀部肉芽肿,马应龙麝香痔疮膏
细菌性角膜炎,乳酸左氧氟沙星滴眼液
食管炎,奥美拉唑肠溶片
原发性开角型青光眼,杞菊地黄丸
老年眩晕,当归片
口周皮炎,曲安奈德益康唑乳膏
胃恶性淋巴瘤,替吉奥胶囊
宫寒,参坤养血颗粒
食管炎,盐酸雷尼替丁胶囊
腹膜炎,盐酸左氧氟沙星片
口腔毛滴虫病,环酯红霉素片
小儿感染性休克,盐酸纳洛酮注射液
黑布拉痒疹,乌蛇止痒丸
脾疳,小儿止泻安颗粒
喉淀粉样变,甘桔冰梅片
金黄色葡萄球菌性边缘性角膜炎,盐酸左氧氟沙星眼用凝胶
鼻疽假单胞菌肺炎,阿奇霉素片
脊髓型颈椎病,龙骨颈椎胶囊
跖骨疲劳性骨折,骨松宝胶囊
化脓性汗腺炎,盐酸左氧氟沙星软膏
环状外阴炎,甲硝唑乳膏
肺癌转移,清肺散结丸
全身黏液性水肿,硫唑嘌呤片
胫腓骨干骨折,接骨丸
小儿丘疹性肢皮炎综合征,止痒消炎水
眩晕,益心酮片
直肠内异物,塞来昔布胶囊
不均匀性脂肪肝,三七脂肝丸
枸橼酸杆菌肺炎,阿奇霉素片
急性放射性甲状腺炎,醋酸可的松片
血虚眩晕,补肾强身片
一度房室传导阻滞,乌龙养血胶囊
椎动脉创伤性栓塞,注射用盐酸罂粟碱
小儿过敏性支气管炎,橘红丸
环跳疽,法罗培南钠胶囊
蛔虫病,盐酸左旋咪唑丸
下焦湿热,蛤蚧定喘丸
久泄,保儿安颗粒
肺结核,云南白药
急性出血性结膜炎,妥布霉素地塞米松滴眼液
小儿周期性正常血钾性麻痹,复方托吡卡胺滴眼液
异位性皮炎,哈西奈德乳膏
眼部带状疱疹,阿昔洛韦分散片
胰腺囊腺癌,注射用核糖核酸Ⅱ
尘螨过敏性哮喘,礞石滚痰丸
动脉阻塞或狭窄视网膜病变,黄连羊肝丸
肠胃炎,氨苄西林胶囊
流行性角膜结膜炎,萘敏维滴眼液
尿失禁,酒石酸托特罗定缓释片
继发性肺结核,白及颗粒
急性感染性心内膜炎,依托红霉素颗粒
急性失血所致贫血,十全大补膏
痔,地奥司明片
牙周炎,甲硝唑片
瘰疬,内消瘰疬丸
输尿管损伤,盐酸黄酮哌酯片
中枢神经系统淋巴瘤,醋酸泼尼松片
胃窦血管扩张症,新血宝胶囊
肾绞痛,盐酸屈他维林片
中毒性坏死性表皮松解型药疹,醋酸氟轻松乳膏
环状外阴炎,三维制霉素栓
眼外肌猪囊尾蚴病,吡喹酮片
膝关节结核,跌打丸
抗胰蛋白酶缺乏症,噻托溴铵粉雾剂
Ⅳ型超敏反应性疾病,马来酸氯苯那敏片
进行性肥厚性间质性神经炎,甲钴胺片
横结肠扭转,颠茄酊
言语障碍,复方吡拉西坦脑蛋白水解物片
脾约,牛黄解毒丸
疲劳性骨折,麝香接骨胶囊
小儿进行性骨干发育不良,骨化三醇胶丸
肩峰骨折,8-11
肺炎衣原体肺炎,四环素片
自身红细胞过敏性紫癜,复方芦丁片
腹膜后淋巴结炎,4:1分散片
喉息肉,川贝枇杷糖浆
小儿非内脂性网状内皮增殖综合征,头孢丙烯分散片
咽喉痛,阿奇霉素胶囊
白血病性咽峡炎,醋酸泼尼松片
梅毒性角膜病变,氯霉素滴眼液
十二指肠腺癌,复方尿囊素片
特发性阻塞性细支气管炎伴机化性肺炎,阿莫西林颗粒
腘肌腱损伤,Ⅰ
纵隔间叶源性肿瘤及其他肿瘤,注射用异环磷酰胺
肺诺卡菌病,盐酸克林霉素棕榈酸酯干混悬剂
伤寒性心肌炎,屏风生脉胶囊
疱疹性咽峡炎,头孢氨苄颗粒
小儿先天性肌强直综合征,三磷酸腺苷二钠片
上呼吸道感染,依托红霉素片
小儿溃疡性口炎,牛黄上清片
慢性酒中毒,果糖二磷酸钠注射液
冲动型人格障碍,盐酸氟西汀胶囊
脆弱性骨硬化,复方三七胶囊
副溶血孤菌肠炎,枯草杆菌二联活菌肠溶胶囊
筋痹,阿西美辛缓释胶囊
急性胃肠炎,诺氟沙星胶囊
恶寒发热,二天油
ADH分泌过多综合征,呋塞米片
医源性多毛症,丙硫氧嘧啶片
缺血性脑卒中,血栓心脉宁胶囊
下消化道出血,裸花紫珠分散片
二氧化硫中毒,大月晶丸
倒经,固肾合剂
皮克病性痴呆,豨蛭络达胶囊
风湿骨病,麝香壮骨膏
癣菌疹,酞丁安乳膏
原发性皮肤淀粉样变性,依诺沙星乳膏
急性细菌性前列腺炎,盐酸左氧氟沙星胶囊
赤痢,复合乳酸菌胶囊
急性化脓性乳腺炎,盐酸左氧氟沙星胶囊
正常颅压脑积水,注射用七叶皂苷钠
老年人糖尿病,降糖宁胶囊
痉病,奥卡西平片
失荣,盐酸多柔比星注射液
舟骨骨折,精制狗皮膏
原发性硬化性胆管炎,注射用盐酸头孢替安
年龄相关性白内障,金花明目丸
叠瓦癣,复方酮康唑软膏
老年人糖尿病,调元大补二十五味汤散
肥气,磷酸伯氨喹片
克雷氏骨折,8-11
心房扑动与心房颤动,地高辛片
内脏血吸虫炎,马洛替酯片
急性纵隔炎,氢化泼尼松注射液
咽部乳头状瘤,去氧氟尿苷胶囊
胃肠湿热,七鞭回春乐胶囊
水渍疮,盐酸克林霉素胶囊
梅核气,板蓝根颗粒
诺瓦克病毒性胃肠炎,复方谷氨酰胺肠溶胶囊
窝状角质松解症,维胺酯胶丸
湿热病,雷公藤多甙片
间充质软骨肉瘤,顺铂注射液
妊娠合并淋巴瘤,消癌平片
急性泪囊炎,头孢氨苄胶囊
盲肠肉芽肿,阿苯达唑片
心血管疾病,益心酮片
血瘀体质,补肾斑龙片
热咳,小儿肺炎散
血脂异常,苯扎贝特片
结核性干性胸膜炎,注射用阿洛西林钠
记忆障碍,富马酸喹硫平片
血小板促凝活性异常,酚磺乙胺氯化钠注射液
异染性脑白质营养不良,小儿肠胃康颗粒
关节扭伤,甲芬那酸片
赖氏综合征,盐酸替扎尼定片
妊娠合并癫痫,伊来西胺片
老年人酒精性肝病,甘草酸二铵肠溶胶囊
耳廓软骨膜炎,阿奇霉素分散片
脑动脉硬化症,通脉颗粒
桡骨颈骨折和桡骨头骨骺分离,独一味颗粒
酒精性弱视,复方消旋山莨菪碱滴眼液
老年人心脏传导阻滞,盐酸利多卡因注射液
先天性桡骨小头脱位,跌打丸
急性共同性斜视,注射用A型肉毒毒素
东方马型脑炎,转移因子胶囊
II型肾小管性酸中毒,复方碳酸氢钠片
跖骨骨折,活血止痛散
疖与疖病,阿奇霉素胶囊
小儿戊型病毒性肝炎,苦参碱注射液
急性乳腺炎,左氧氟沙星片
眼睑恶性黑色素细胞肿瘤,红霉素眼膏
过敏性皮炎,盐酸异丙嗪片
坐板疮,盐酸左氧氟沙星软膏
荨麻疹和血管性水肿,氯雷他定胶囊
外阴横纹肌肉瘤,依托泊苷软胶囊
激素性股骨头坏死,骨苓通痹丸
癌症,消癌平口服液
心房扑动,地高辛片
小儿充血性心力衰竭,呋塞米片
慢性腰部劳损,活血止痛胶囊
小儿尿感,注射用头孢他啶
溃疡性直肠炎,司帕沙星片
食管息肉,粉剂
老年跌倒,甲硫酸新斯的明注射液
支原体肺炎,罗红霉素分散片
五更泄,龙虎人丹
老年人原发性肝癌,云芝胞内糖肽胶囊
干酪性鼻窦炎,阿莫西林颗粒
Plummer-Vinson综合征,再造生血片
脊柱、脊髓损伤,单唾液酸四已糖神经节苷脂钠注射液
肺泡微结石症,尼可刹米注射液
脊椎骨髓炎,替硝唑胶囊
乳腺结节,盐酸左氧氟沙星片
穿凿脓肿性头部毛囊炎及毛囊周围炎,阿奇霉素片
变性近视的脉络膜萎缩,眼氨肽滴眼液
阴道横隔,强阳保肾丸
多发性斑状色素沉着症,肤痒颗粒
抑郁性神经症,盐酸帕罗西汀片
胰腺炎,清胰利胆丸
脑栓塞,华法林钠片
甲沟炎和甲下脓肿,克霉唑溶液
老年人多发性骨髓瘤,注射用硼替佐米
骨质软化症与佝偻病,三合钙咀嚼片
小儿卡斯钦-贝克病,醋酸钙颗粒
急性蜂窝织炎,乙酰螺旋霉素片
膀胱憩室,肾石通丸
急性淋巴细胞性白血病,复方环磷酰胺片
脆甲症,鱼肝油
绝经后卵巢恶性肿瘤,依托泊苷软胶囊
胫前黏液水肿,螺内酯片
妊娠热病,地诺前列酮栓
腹壁血栓性静脉炎,菠萝蛋白酶肠溶片
肺淀粉样变性,头孢克肟颗粒
小儿慢性骨髓炎,八味秦皮丸
神经胶质瘤,替莫唑胺胶囊
疔疮,依诺沙星乳膏
胰头癌,注射用盐酸吉西他滨
手癣,盐酸特比萘芬凝胶
疟疾肾病,磷酸氯喹片
小儿消化道出血,三七血伤宁胶囊
泌尿道肿瘤,鲑鱼降钙素喷鼻剂
创伤性鼻中隔穿孔,伤科接骨片
头皮感染,水杨酸软膏
原发性肠系膜肿瘤,消癌平胶囊
费尔蒂综合征,阿司匹林肠溶胶囊
小儿周期性低血钾性麻痹,氯化钾片
单纯性肺嗜酸性粒细胞浸润症,头孢泊肟酯胶囊
白喉,吉他霉素片
淋巴细胞性脉络丛脑膜炎,安宫牛黄丸
甲流,盐酸金刚乙胺口服溶液
脊髓炎,巴氯芬片
新生儿破伤风,小儿脐风散
乳头乳晕角化过度症,维胺酯胶丸
遗传性多发脑梗死性痴呆,盐酸多奈哌齐片
痛风性关节炎,阿司匹林片
抬头纹,醋酸氟轻松乳膏
自身免疫性肝硬化,安络化纤丸
骨硬化病,麝香接骨胶囊
弥漫性特发性骨肥厚,盐酸乙哌立松片
新生儿黄疸,黄柏胶囊
迷路震荡,细胞色素C注射液
妊娠合并生殖器疱疹,泛昔洛韦分散片
小儿急性喉气管支气管炎,盐酸头孢他美酯干混悬剂
股骨粗隆间骨折,伤科七味片
真菌性食物中毒,地塞米松磷酸钠注射液
尺骨上1/3骨折合并桡骨头脱位,灵仙跌打片
食管蹼和食管环,TPF
老年人胰腺癌,氟尿嘧啶氯化钠注射液
小儿叶酸缺乏病,肝浸膏片
神经官能性表皮剥脱,马来酸氟伏沙明片
风寒,复方感冒灵颗粒
老年人阳性杆菌肺炎,盐酸左氧氟沙星胶囊
胆道癌,阿魏化痞膏
小肠炎,复方黄连素片
其他晶体性关节病,双氯芬酸钠肠溶片
咽部乳头状瘤,转移因子口服溶液
游走性结节性脂膜炎,醋酸泼尼松片
实喘,硫酸沙丁胺醇气雾剂
前列腺增生,前列癃闭通片
先天性青光眼,醋甲唑胺片
髋臼骨折,舒筋活血胶囊
妊娠合并子宫肌瘤,红金消结片
晒伤,复方吲哚美辛酊
筋骨懈堕,溴新斯的明片
尖锐湿疣,聚甲酚磺醛溶液
非淋球菌性细菌性关节炎,骨刺消痛胶囊
慢性乳头状溃疡性脓皮病,三味清热止痒洗剂
慢性闭角型青光眼,供口服用
特发性高嗜酸性细胞综合征,依托红霉素混悬液
颈部囊状淋巴管瘤,甲氨蝶呤片
位置性眩晕,养血清脑丸
猩红热,头孢克肟干混悬剂
肾阳虚,三肾丸
急性淋巴细胞性白血病,消癌平片
色汗症,芪斛楂颗粒
久疟,磺胺甲噁唑片
积滞,乳酸菌素片
足癣,咪康唑氯倍他索乳膏
小儿烧伤,盐酸左氧氟沙星片
外阴炎,肤芩洗剂
内热,甲巯咪唑片
外阴炎,甲硝唑乳膏
抑郁性神经症,马来酸氟伏沙明片
退变性骶髂关节炎,消炎镇痛膏
跟腱前囊炎,骨刺消痛胶囊
脱发性毛囊炎,依诺沙星乳膏
慢性自律性房性心动过速,心肝宝胶囊
急性胆囊炎,盐酸左氧氟沙星胶囊
胃肿瘤,尿嘧啶替加氟片
老年人急性胰腺炎,胰胆舒胶囊
小儿黄水疮,泼尼松龙片
神经性呕吐,盐酸异丙嗪片
糖尿病性周围神经病,硫辛酸注射液
赤脉传睛,妥布霉素眼膏
石棉状糠疹,头孢克洛颗粒
感冒,感冒灵颗粒
挤奶者结节,复方曲安奈德乳膏
老年性耳聋,愈风宁心片
髂腹股沟神经干痛,复方硫酸软骨素片
胆汁性腹膜炎,注射用头孢曲松钠
汞及其化合物引起的皮肤病,克痒敏醑
淤滞性紫癜,断血流滴丸
躯体感觉障碍,吡拉西坦片
腰腿痛,腰息痛胶囊
弓形体病性巩膜炎,阿米卡星滴眼液
非性病性梅毒,琥乙红霉素片
煤气中毒,细胞色素C注射液
膀胱上内疝,小儿暖脐膏
镇静、安定、催眠药中毒,地塞米松磷酸钠注射液
小儿注意缺陷障碍,盐酸哌甲酯片
气性坏疽,依托红霉素片
眼眶击出性骨折,复方三七胶囊
妊娠合并甲状腺功能亢进,阿替洛尔片
妊娠纹,积雪苷片
小儿头疖,盐酸克林霉素棕榈酸酯分散片
食物变应性和不耐受性,盐酸多巴酚丁胺葡萄糖注射液
肺炎杆菌肺炎,司帕沙星分散片
毛胚细胞瘤,阿莫西林胶囊
心包间皮瘤,强力康颗粒
钙化性肌腱炎,酮洛芬凝胶
疟疾肾病,乙胺嘧啶片
老年急性阑尾炎,阑尾消炎丸
结核性膀胱自发破裂,荡石片
分泌过多性青光眼,酒石酸溴莫尼定滴眼液
尿精,肾炎四味片
小儿心肌炎,葛根素葡萄糖注射液
伤寒,氧氟沙星片
乳管内乳头状瘤,乳核散结片
虫霉病,头孢呋辛酯干混悬剂
非淋球菌性细菌性关节炎,关节克痹丸
脑动脉硬化症,尼麦角林片
咽扁桃体肥大,新癀片
淋巴炎,左氧氟沙星片
肺假性淋巴瘤,醋酸地塞米松片
风寒头痛,阿司匹林肠溶片
复发性腹膜后肿瘤,复方阿胶补血膏
返流性胆管炎,司帕沙星分散片
症状性癫痫综合征,珊瑚七十味丸
先天性再生障碍性贫血,小牛脾提取物注射液
心肌桥,辅酶Q10胶囊
肝胃不和,藿香正气水
小儿急性气管支气管炎,川贝枇杷糖浆
冠状动脉供血不足,复方丹参片
颅骨巨细胞瘤,强力康颗粒
眼睑湿疹,复方曲安奈德乳膏
色素性化妆品皮炎,丹皮酚软膏
老年人败血症,氨苄西林胶囊
惊恐症,盐酸帕罗西汀片
小儿急性血源性骨髓炎,氧氟沙星片
组织胞浆菌病,伊曲康唑分散片
投掷骨折,骨炎灵片
小儿波-杰综合征,诺氟沙星片
放射性肠炎,解毒止泻胶囊
高血压性心脏病,辛伐他汀片
毛状白斑,唐草片
焦虑症,盐酸帕罗西汀片
苍白球黑质红核色素变性,溴吡斯的明片
脾肾两虚,九味健肾胶囊
老年性耳聋,龙胆泻肝片
青光眼,复方硫酸新霉素滴眼液
医源性多毛症,对氨基水杨酸钙片
围绝经期综合征,解郁安神颗粒
反射性晕厥,补肾强身胶囊
热咳,复方桔梗止咳片
黄体功能不全性不孕,枸橼酸氯米芬片
多骨纤维发育不良,灵仙跌打片
心血管和血栓栓塞综合征,迈之灵片
淹溺,注射用甲泼尼龙琥珀酸钠
肺风粉刺,盐酸米诺环素胶囊
支气管扩张,4:1分散片
老年人炎症性肠病,SP
肺并殖吸虫病,吡喹酮片
脓毒症和菌血症,2∶1
老年期抑郁症,逍遥丸
白塞综合征,狼疮丸
纹状骨瘤,顺铂注射液
小儿慢性骨髓炎,盐酸左氧氟沙星胶囊
锑末沉着症,福多司坦胶囊
羊痘,头孢氨苄胶囊
肩关节周围炎,麝香壮骨膏
小儿马方综合征,地塞米松片
毛发红糠疹,维A酸片
颅骨骨瘤,甘油氯化钠注射液
宫颈癌,重组人干扰素α2а栓
男科病,黄莪胶囊
妇科综合,平消片
出血败血性巴斯德菌感染,乳酸左氧氟沙星分散片
小儿关节过度活动综合征,关节克痹丸
休克,氯化钠注射液
肺癌肝转移,清肺散结丸
小儿咳嗽,复方桔梗止咳片
外阴痛,三维制霉素栓
急性腐蚀性胃炎,硫糖铝咀嚼片
肉毒中毒,奥松肚痛泻丸
小儿消化道出血,云南白药胶囊
急性颌下腺炎,盐酸米诺环素片
髓单核细胞白血病,醋酸泼尼松片
小儿类白血病反应,依托泊苷软胶囊
面部播散性粟粒状狼疮,硫酸羟氯喹片
踝部扭伤,灵仙跌打片
特发性关节痛综合征,牛痘疫苗接种家兔炎症皮肤提取物片
强酸、强碱中毒,大月晶丸
嗜酸性脓疱性毛囊炎,乙酰麦迪霉素干混悬剂
眼眶真菌病,红霉素肠溶片
咽部瘢痕狭窄,哈西奈德乳膏
慢性黏膜皮肤念珠菌病,硝酸咪康唑乳膏
青春期功能失调性子宫出血病,抗宫炎软胶囊
乳腺增生,夏枯草膏
附件炎,罗红霉素颗粒
开放性骨折,骨肽片
青年心肌梗死,盐酸曲美他嗪片
良性前列腺增生,前列舒乐颗粒
特发性癫痫综合征,吡拉西坦片
自身免疫性肝病,辅酶Q10胶囊
颞叶肿瘤,司莫司汀胶囊
化脓性腱鞘炎,伤痛酊
牙科病,金栀洁龈含漱液
血稠,辛伐他汀胶囊
膝关节骨刺,硫酸氨基葡萄糖胶囊
小儿热性惊厥,消食退热糖浆
牛痘样水疱病,曲安奈德益康唑乳膏
输卵管上举,麒麟丸
复发性腹股沟疝,小儿暖脐膏
铍中毒,注射用鼠神经生长因子
肝纤维化,复方二氯醋酸二异丙胺片
小儿丘疹性肢皮炎综合征,醋酸曲安奈德尿素乳膏
肠病性肢端皮炎,维生素B6片
多肌腱末端病,双氯芬酸钠缓释片
瘰疬,西黄丸
脊椎炎,双氯芬酸钠肠溶片
非ST段抬高心肌梗死,双嘧达莫片
吉兰-巴雷综合征,巴氯芬片
急性胆管炎,盐酸米诺环素胶囊
金黄色葡萄球菌性边缘性角膜炎,盐酸左氧氟沙星滴眼液
抗磷脂抗体综合征,哈西奈德乳膏
五更泻,藿香正气片
精神活性物质所致精神障碍,富马酸喹硫平片
老年人心肌梗死,酒石酸美托洛尔片
泛细支气管炎,蛤蚧定喘丸
晕动病,复方氢溴酸东莨菪碱贴膏
小儿发烧,阿司匹林肠溶胶囊
乳腺癌肉瘤,十一酸睾酮软胶囊
慢性结肠炎,柳氮磺吡啶肠溶片
西伯利亚立克次体斑疹热,盐酸美他环素片
重链病,醋酸泼尼松片
大肠恶性淋巴瘤,消癌平口服液
淤胆型肝炎,克癀胶囊
十二指肠腺癌,复方猴头颗粒
铜绿假单胞菌感染,诺氟沙星胶囊
链球菌感染后的急性肾小球肾炎,呋塞米片
残胃淋巴瘤,地塞米松片
烫伤,葡萄糖酸氯己定软膏
遗传性血管性水肿,螺内酯片
雷头风,清眩片
外耳道真菌病,盐酸特比萘芬片
麻风,十八味党参丸
接合菌病,诺氟沙星胶囊
冠状动脉粥样硬化性心脏病,双嘧达莫片
舌咽神经损伤,三七伤药片
小儿自身免疫性淋巴细胞增生综合征,乌苯美司胶囊
全植物神经功能不全,维磷糖浆
物理性变应性,孟鲁司特钠片
急性中耳炎,匹多莫德口服溶液
单纯疱疹病毒肺炎,利巴韦林胶囊
十二指肠溃疡,猴头菌提取物颗粒
幼女性外阴阴道炎,肤芩洗剂
进行性脊髓性肌萎缩症,肌氨肽苷注射液
房室交接区逸搏和逸搏心律,养心定悸胶囊
肩峰下滑囊炎,依托芬那酯凝胶
钴及其化合物引起的皮肤病,丹皮酚软膏
成人硬肿症,甲氧氯普胺片
输卵管卵巢脓肿,盐酸克林霉素棕榈酸酯颗粒
离位皮炎,赛庚啶乳膏
子宫性不孕,地屈孕酮片
颌骨造釉细胞瘤,复方阿胶补血膏
浸润型肺结核,麦味地黄口服液
视神经胶质瘤,替尼泊苷注射液
广州管圆线虫病,吡喹酮片
狐惑,阿莫西林颗粒
肱骨外科颈骨折,接骨丸
乳头溢液,头孢氨苄胶囊
致死性肝内胆汁淤积综合征,注射用丁二磺酸腺苷蛋氨酸
外阴脂肪瘤,妇炎平胶囊
锂肾病,金水宝胶囊
肩-手综合征,牛痘疫苗接种家兔炎症皮肤提取物片
眼肌麻痹性偏头痛,天麻素胶囊
先天性心脏病,依托红霉素片
卵巢过度刺激综合征,红金消结片
老年人低钙血症,小儿四维葡钙颗粒
锌缺乏病,硫酸锌糖浆
霍奇金病,埃希
肱骨外髁颈骨折,骨折挫伤胶囊
肘外翻畸形,复方三七胶囊
小儿维斯科特-奥尔德里奇综合征,pH4
虚寒咳嗽,氨茶碱片
海洛因肾脏病,布美他尼注射液
肾上腺素能依赖性尖端扭转性室性心动过速,盐酸美西律片
肺曲菌病,诺氟沙星胶囊
眩晕,枣仁安神颗粒
汉坦病毒肺综合征,利巴韦林片
胃石症,温胃舒胶囊
精神分裂症,氯氮平口腔崩解片
小儿甲状腺癌,盐酸多柔比星注射液
牙宣,复方金银花颗粒
湿热蕴脾,清泻丸
神经梅毒,依托红霉素混悬液
酒精性脑萎缩,盐酸赖氨酸葡萄糖注射液
小儿硬化性胆管炎,麦迪霉素片
葡萄球菌食物中毒,复方甘草酸单铵注射液
产气杆菌肠炎,金菊五花茶颗粒
血清性荨麻疹,盐酸左西替利嗪口服溶液
近视,冰珍清目滴眼液
Hughes-Stovin综合征,注射用盐酸罂粟碱
盲襻综合征,香砂六君丸
病毒性上呼吸道感染,麦迪霉素片
家族性良性天疱疮,制剂中间体
黏膜相关样组织淋巴瘤,消癌平片
恒定性外斜视,注射用A型肉毒毒素
肠郁,香砂养胃丸
乙型病毒性肝炎,甘草酸二铵胶囊
放射性肾炎,氢氯噻嗪片
乳管内乳头状瘤,小金丸
神经胶质瘤,洛莫司汀胶囊
脑血栓形成,盐酸氟桂利嗪胶囊
慢性肾小球肾炎,三金片
小儿先天性肌强直综合征,维生素E软胶囊
股骨转子间骨折,接骨丸
Q热,头孢氨苄胶囊
慢性干燥性鼻炎,氨苄西林胶囊
毛滴虫病,植物萃取抑菌剂
血脂异常,心脑清软胶囊
淋病,诺氟沙星胶囊
胸内甲状腺肿,左甲状腺素钠片
周围性软骨肉瘤,甲氨蝶呤片
胰腺瘘,醋酸甲萘氢醌片
风湿病,麝香壮骨膏
δ-贮存池病,血宁胶囊
小儿紫斑湿疹综合征,氟轻松维B6乳膏
尿道肉阜,头孢克肟颗粒
骨盆直肠脓肿,赛霉安乳膏
先天性胫骨假关节,止血镇痛胶囊
颅内畸胎瘤,甘油氯化钠注射液
颈椎单侧及双侧小关节脱位,骨刺片
颈椎双侧关节突关节脱位,接骨七厘片
原发性急性闭角型青光眼,盐酸左布诺洛尔滴眼液
踝关节脱位,吲哚美辛肠溶片
胸痹,大株红景天片
先天性无转铁蛋白血症,右旋糖酐铁口服液
多肌腱末端病,姜酚胶丸
良性淋巴上皮病,头孢地尼分散片
毛圆线虫病,盐酸左旋咪唑丸
小儿营养不良,葡萄糖酸锌颗粒
小儿短指-球状晶体异位综合征,盐酸卡替洛尔滴眼液
